GHO,PUBLISHSTATE,YEAR,REGION,COUNTRY,Display Value,Numeric,Low,High,Comments
MDG_0000000026,PUBLISHED,2006,AFR,ZAF,201 [ 181 - 226 ],201,181,226,NA
MDG_0000000026,PUBLISHED,2000,AFR,DZA,161 [ 115 - 225 ],161,115,225,NA
MDG_0000000026,PUBLISHED,2005,WPR,VUT,113 [ 58 - 222 ],113,58,222,NA
MDG_0000000026,PUBLISHED,2003,AMR,SUR,189 [ 165 - 221 ],189,165,221,NA
MDG_0000000026,PUBLISHED,2016,AMR,BOL,161 [ 119 - 218 ],161,119,218,NA
MDG_0000000026,PUBLISHED,2014,SEAR,TLS,168 [ 128 - 217 ],168,128,217,NA
MDG_0000000026,PUBLISHED,2011,AMR,GUY,180 [ 150 - 215 ],180,150,215,NA
MDG_0000000026,PUBLISHED,2011,AFR,STP,137 [ 84 - 215 ],137,84,215,NA
MDG_0000000026,PUBLISHED,2017,AMR,BOL,155 [ 113 - 213 ],155,113,213,NA
MDG_0000000026,PUBLISHED,2013,AFR,STP,132 [ 79 - 213 ],132,79,213,NA
MDG_0000000026,PUBLISHED,2009,WPR,SLB,152 [ 109 - 211 ],152,109,211,NA
MDG_0000000026,PUBLISHED,2001,EMR,MAR,174 [ 146 - 210 ],174,146,210,NA
MDG_0000000026,PUBLISHED,2013,SEAR,PRK,94 [ 42 - 208 ],94,42,208,NA
MDG_0000000026,PUBLISHED,2017,AFR,DZA,112 [ 64 - 206 ],112,64,206,NA
MDG_0000000026,PUBLISHED,2014,SEAR,PRK,93 [ 41 - 206 ],93,41,206,NA
MDG_0000000026,PUBLISHED,2015,WPR,FSM,95 [ 44 - 204 ],95,44,204,NA
MDG_0000000026,PUBLISHED,2016,SEAR,PRK,90 [ 39 - 204 ],90,39,204,NA
MDG_0000000026,PUBLISHED,2002,AFR,ZAF,177 [ 157 - 200 ],177,157,200,NA
MDG_0000000026,PUBLISHED,2015,AFR,DZA,114 [ 67 - 199 ],114,67,199,NA
MDG_0000000026,PUBLISHED,2014,AFR,DZA,114 [ 68 - 198 ],114,68,198,NA
MDG_0000000026,PUBLISHED,2013,AFR,DZA,115 [ 69 - 197 ],115,69,197,NA
MDG_0000000026,PUBLISHED,2014,SEAR,IND,166 [ 139 - 196 ],166,139,196,NA
MDG_0000000026,PUBLISHED,2000,WPR,KIR,136 [ 92 - 194 ],136,92,194,NA
MDG_0000000026,PUBLISHED,2011,AFR,DZA,116 [ 72 - 193 ],116,72,193,NA
MDG_0000000026,PUBLISHED,2007,AMR,SUR,167 [ 147 - 190 ],167,147,190,NA
MDG_0000000026,PUBLISHED,2005,AMR,SUR,164 [ 144 - 190 ],164,144,190,NA
MDG_0000000026,PUBLISHED,2001,WPR,KIR,131 [ 88 - 189 ],131,88,189,NA
MDG_0000000026,PUBLISHED,2010,WPR,VUT,92 [ 45 - 189 ],92,45,189,NA
MDG_0000000026,PUBLISHED,2011,WPR,SLB,134 [ 95 - 188 ],134,95,188,NA
MDG_0000000026,PUBLISHED,2002,WPR,KIR,127 [ 84 - 185 ],127,84,185,NA
MDG_0000000026,PUBLISHED,2015,AMR,LCA,115 [ 72 - 185 ],115,72,185,NA
MDG_0000000026,PUBLISHED,2003,WPR,KIR,124 [ 80 - 183 ],124,80,183,NA
MDG_0000000026,PUBLISHED,2016,SEAR,IND,150 [ 123 - 182 ],150,123,182,NA
MDG_0000000026,PUBLISHED,2005,WPR,PHL,156 [ 135 - 180 ],156,135,180,NA
MDG_0000000026,PUBLISHED,2006,WPR,KIR,117 [ 73 - 180 ],117,73,180,NA
MDG_0000000026,PUBLISHED,2007,EMR,IRQ,138 [ 105 - 179 ],138,105,179,NA
MDG_0000000026,PUBLISHED,2010,WPR,KIR,112 [ 65 - 179 ],112,65,179,NA
MDG_0000000026,PUBLISHED,2007,WPR,PHL,149 [ 128 - 175 ],149,128,175,NA
MDG_0000000026,PUBLISHED,2011,WPR,PHL,141 [ 117 - 175 ],141,117,175,NA
MDG_0000000026,PUBLISHED,2012,WPR,KIR,107 [ 61 - 175 ],107,61,175,NA
MDG_0000000026,PUBLISHED,2008,WPR,PHL,148 [ 126 - 174 ],148,126,174,NA
MDG_0000000026,PUBLISHED,2012,AFR,ZAF,143 [ 123 - 171 ],143,123,171,NA
MDG_0000000026,PUBLISHED,2013,WPR,KIR,104 [ 58 - 171 ],104,58,171,NA
MDG_0000000026,PUBLISHED,2000,WPR,WSM,88 [ 48 - 169 ],88,48,169,NA
MDG_0000000026,PUBLISHED,2017,WPR,PHL,121 [ 91 - 168 ],121,91,168,NA
MDG_0000000026,PUBLISHED,2000,SEAR,MDV,125 [ 93 - 165 ],125,93,165,NA
MDG_0000000026,PUBLISHED,2002,WPR,WSM,84 [ 45 - 165 ],84,45,165,NA
MDG_0000000026,PUBLISHED,2016,WPR,VUT,74 [ 34 - 164 ],74,34,164,NA
MDG_0000000026,PUBLISHED,2013,AFR,ZAF,133 [ 113 - 162 ],133,113,162,NA
MDG_0000000026,PUBLISHED,2010,AMR,LCA,109 [ 73 - 159 ],109,73,159,NA
MDG_0000000026,PUBLISHED,2011,AMR,SUR,139 [ 122 - 156 ],139,122,156,NA
MDG_0000000026,PUBLISHED,2006,AMR,NIC,124 [ 98 - 156 ],124,98,156,NA
MDG_0000000026,PUBLISHED,2002,AMR,GTM,145 [ 136 - 153 ],145,136,153,NA
MDG_0000000026,PUBLISHED,2017,AFR,ZAF,119 [ 96 - 153 ],119,96,153,NA
MDG_0000000026,PUBLISHED,2003,AMR,VEN,127 [ 111 - 147 ],127,111,147,NA
MDG_0000000026,PUBLISHED,2004,WPR,WSM,74 [ 38 - 147 ],74,38,147,NA
MDG_0000000026,PUBLISHED,2016,AMR,SUR,121 [ 99 - 144 ],121,99,144,NA
MDG_0000000026,PUBLISHED,2012,AMR,VEN,116 [ 96 - 144 ],116,96,144,NA
MDG_0000000026,PUBLISHED,2006,EMR,MAR,121 [ 103 - 143 ],121,103,143,NA
MDG_0000000026,PUBLISHED,2003,AMR,PER,127 [ 114 - 142 ],127,114,142,NA
MDG_0000000026,PUBLISHED,2010,AMR,VEN,117 [ 99 - 141 ],117,99,141,NA
MDG_0000000026,PUBLISHED,2010,AMR,NIC,112 [ 90 - 140 ],112,90,140,NA
MDG_0000000026,PUBLISHED,2002,SEAR,MDV,105 [ 79 - 138 ],105,79,138,NA
MDG_0000000026,PUBLISHED,2009,AMR,GTM,131 [ 125 - 137 ],131,125,137,NA
MDG_0000000026,PUBLISHED,2010,AMR,GTM,129 [ 123 - 135 ],129,123,135,NA
MDG_0000000026,PUBLISHED,2006,AMR,VEN,114 [ 99 - 134 ],114,99,134,NA
MDG_0000000026,PUBLISHED,2011,EMR,LBY,56 [ 22 - 134 ],56,22,134,NA
MDG_0000000026,PUBLISHED,2013,AMR,NIC,105 [ 85 - 133 ],105,85,133,NA
MDG_0000000026,PUBLISHED,2004,SEAR,MDV,89 [ 61 - 131 ],89,61,131,NA
MDG_0000000026,PUBLISHED,2008,AMR,GTM,125 [ 120 - 130 ],125,120,130,NA
MDG_0000000026,PUBLISHED,2003,EMR,LBY,64 [ 32 - 129 ],64,32,129,NA
MDG_0000000026,PUBLISHED,2003,SEAR,MDV,97 [ 74 - 128 ],97,74,128,NA
MDG_0000000026,PUBLISHED,2017,AMR,NIC,98 [ 77 - 127 ],98,77,127,NA
MDG_0000000026,PUBLISHED,2014,EMR,IRQ,92 [ 65 - 126 ],92,65,126,NA
MDG_0000000026,PUBLISHED,2008,WPR,TON,60 [ 30 - 124 ],60,30,124,NA
MDG_0000000026,PUBLISHED,2007,AMR,LCA,87 [ 61 - 123 ],87,61,123,NA
MDG_0000000026,PUBLISHED,2008,AMR,PER,108 [ 96 - 121 ],108,96,121,NA
MDG_0000000026,PUBLISHED,2010,WPR,TON,57 [ 28 - 121 ],57,28,121,NA
MDG_0000000026,PUBLISHED,2009,AMR,PER,106 [ 93 - 120 ],106,93,120,NA
MDG_0000000026,PUBLISHED,2014,WPR,TON,55 [ 26 - 119 ],55,26,119,NA
MDG_0000000026,PUBLISHED,2015,WPR,TON,54 [ 26 - 118 ],54,26,118,NA
MDG_0000000026,PUBLISHED,2016,WPR,TON,53 [ 25 - 117 ],53,25,117,NA
MDG_0000000026,PUBLISHED,2013,AMR,PER,98 [ 81 - 116 ],98,81,116,NA
MDG_0000000026,PUBLISHED,2017,WPR,TON,52 [ 24 - 116 ],52,24,116,NA
MDG_0000000026,PUBLISHED,2010,EMR,LBY,53 [ 24 - 115 ],53,24,115,NA
MDG_0000000026,PUBLISHED,2015,AMR,PER,94 [ 75 - 114 ],94,75,114,NA
MDG_0000000026,PUBLISHED,2011,WPR,WSM,54 [ 26 - 113 ],54,26,113,NA
MDG_0000000026,PUBLISHED,2014,AMR,GTM,107 [ 102 - 112 ],107,102,112,NA
MDG_0000000026,PUBLISHED,2003,AMR,ECU,100 [ 91 - 110 ],100,91,110,NA
MDG_0000000026,PUBLISHED,2017,AMR,PER,88 [ 69 - 110 ],88,69,110,NA
MDG_0000000026,PUBLISHED,2005,WPR,MNG,98 [ 87 - 109 ],98,87,109,NA
MDG_0000000026,PUBLISHED,2002,AMR,PAN,91 [ 78 - 109 ],91,78,109,NA
MDG_0000000026,PUBLISHED,2010,EMR,MAR,92 [ 78 - 108 ],92,78,108,NA
MDG_0000000026,PUBLISHED,2000,AMR,BLZ,89 [ 72 - 108 ],89,72,108,NA
MDG_0000000026,PUBLISHED,2005,AMR,PAN,88 [ 76 - 106 ],88,76,106,NA
MDG_0000000026,PUBLISHED,2010,AMR,BHS,78 [ 57 - 106 ],78,57,106,NA
MDG_0000000026,PUBLISHED,2004,AMR,ECU,94 [ 86 - 104 ],94,86,104,NA
MDG_0000000026,PUBLISHED,2005,AFR,CPV,86 [ 71 - 104 ],86,71,104,NA
MDG_0000000026,PUBLISHED,2008,AFR,SYC,55 [ 30 - 103 ],55,30,103,NA
MDG_0000000026,PUBLISHED,2007,AMR,PAN,86 [ 74 - 102 ],86,74,102,NA
MDG_0000000026,PUBLISHED,2007,AMR,BHS,77 [ 59 - 101 ],77,59,101,NA
MDG_0000000026,PUBLISHED,2016,AMR,DOM,94 [ 88 - 100 ],94,88,100,NA
MDG_0000000026,PUBLISHED,2002,AMR,BLZ,82 [ 67 - 100 ],82,67,100,NA
MDG_0000000026,PUBLISHED,2013,AMR,DOM,94 [ 89 - 99 ],94,89,99,NA
MDG_0000000026,PUBLISHED,2006,AFR,CPV,82 [ 67 - 99 ],82,67,99,NA
MDG_0000000026,PUBLISHED,2004,AFR,SYC,55 [ 31 - 99 ],55,31,99,NA
MDG_0000000026,PUBLISHED,2012,AMR,DOM,94 [ 90 - 98 ],94,90,98,NA
MDG_0000000026,PUBLISHED,2012,EMR,MAR,81 [ 68 - 98 ],81,68,98,NA
MDG_0000000026,PUBLISHED,2001,EMR,IRQ,76 [ 59 - 98 ],76,59,98,NA
MDG_0000000026,PUBLISHED,2013,AMR,COL,85 [ 75 - 97 ],85,75,97,NA
MDG_0000000026,PUBLISHED,2014,AMR,VCT,69 [ 46 - 97 ],69,46,97,NA
MDG_0000000026,PUBLISHED,2017,WPR,WSM,43 [ 20 - 97 ],43,20,97,NA
MDG_0000000026,PUBLISHED,2010,AMR,COL,85 [ 77 - 95 ],85,77,95,NA
MDG_0000000026,PUBLISHED,2002,EUR,KGZ,83 [ 72 - 95 ],83,72,95,NA
MDG_0000000026,PUBLISHED,2002,AMR,VCT,72 [ 54 - 95 ],72,54,95,NA
MDG_0000000026,PUBLISHED,2007,AMR,DOM,90 [ 86 - 94 ],90,86,94,NA
MDG_0000000026,PUBLISHED,2002,EMR,IRQ,74 [ 57 - 94 ],74,57,94,NA
MDG_0000000026,PUBLISHED,2007,SEAR,MDV,71 [ 53 - 94 ],71,53,94,NA
MDG_0000000026,PUBLISHED,2000,AFR,SYC,53 [ 31 - 93 ],53,31,93,NA
MDG_0000000026,PUBLISHED,2007,AMR,ECU,85 [ 79 - 92 ],85,79,92,NA
MDG_0000000026,PUBLISHED,2010,EMR,IRQ,70 [ 52 - 92 ],70,52,92,NA
MDG_0000000026,PUBLISHED,2015,AMR,VCT,64 [ 42 - 92 ],64,42,92,NA
MDG_0000000026,PUBLISHED,2004,AMR,BLZ,75 [ 61 - 91 ],75,61,91,NA
MDG_0000000026,PUBLISHED,2017,EMR,MAR,70 [ 54 - 91 ],70,54,91,NA
MDG_0000000026,PUBLISHED,2014,AFR,MUS,70 [ 55 - 90 ],70,55,90,NA
MDG_0000000026,PUBLISHED,2016,AMR,TTO,68 [ 51 - 90 ],68,51,90,NA
MDG_0000000026,PUBLISHED,2002,AMR,HND,80 [ 72 - 89 ],80,72,89,NA
MDG_0000000026,PUBLISHED,2004,AMR,TTO,76 [ 64 - 89 ],76,64,89,NA
MDG_0000000026,PUBLISHED,2011,AMR,VCT,64 [ 45 - 89 ],64,45,89,NA
MDG_0000000026,PUBLISHED,2013,AMR,JAM,79 [ 71 - 88 ],79,71,88,NA
MDG_0000000026,PUBLISHED,2012,SEAR,MDV,60 [ 43 - 88 ],60,43,88,NA
MDG_0000000026,PUBLISHED,2012,AMR,JAM,79 [ 72 - 87 ],79,72,87,NA
MDG_0000000026,PUBLISHED,2009,AFR,CPV,72 [ 60 - 87 ],72,60,87,NA
MDG_0000000026,PUBLISHED,2010,AMR,TTO,71 [ 58 - 87 ],71,58,87,NA
MDG_0000000026,PUBLISHED,2009,AMR,ECU,80 [ 75 - 86 ],80,75,86,NA
MDG_0000000026,PUBLISHED,2010,AMR,VCT,63 [ 44 - 86 ],63,44,86,NA
MDG_0000000026,PUBLISHED,2004,AMR,DOM,81 [ 78 - 85 ],81,78,85,NA
MDG_0000000026,PUBLISHED,2000,AFR,SLE,2 480 [ 1 900 - 3 190 ],2480,1900,3190,NA
MDG_0000000026,PUBLISHED,2002,AFR,SLE,2 080 [ 1 630 - 2 630 ],2080,1630,2630,NA
MDG_0000000026,PUBLISHED,2006,AFR,SLE,1 680 [ 1 350 - 2 110 ],1680,1350,2110,NA
MDG_0000000026,PUBLISHED,2000,EMR,SOM,1 210 [ 661 - 2 030 ],1210,661,2030,NA
MDG_0000000026,PUBLISHED,2008,AFR,SLE,1 530 [ 1 220 - 1 930 ],1530,1220,1930,NA
MDG_0000000026,PUBLISHED,2005,AFR,SSD,1 480 [ 1 160 - 1 890 ],1480,1160,1890,NA
MDG_0000000026,PUBLISHED,2000,AFR,CAF,1 280 [ 902 - 1 840 ],1280,902,1840,NA
MDG_0000000026,PUBLISHED,2007,EMR,SOM,1 030 [ 536 - 1 840 ],1030,536,1840,NA
MDG_0000000026,PUBLISHED,2006,AFR,CAF,1 170 [ 753 - 1 800 ],1170,753,1800,NA
MDG_0000000026,PUBLISHED,2014,AFR,SLE,1 190 [ 812 - 1 780 ],1190,812,1780,NA
MDG_0000000026,PUBLISHED,2012,EMR,SOM,943 [ 465 - 1 750 ],943,465,1750,NA
MDG_0000000026,PUBLISHED,2001,AFR,TCD,1 410 [ 1 150 - 1 740 ],1410,1150,1740,NA
MDG_0000000026,PUBLISHED,2009,AFR,CAF,1 050 [ 644 - 1 700 ],1050,644,1700,NA
MDG_0000000026,PUBLISHED,2000,AFR,GNB,1 210 [ 851 - 1 680 ],1210,851,1680,NA
MDG_0000000026,PUBLISHED,2016,AFR,SSD,1 130 [ 782 - 1 650 ],1130,782,1650,NA
MDG_0000000026,PUBLISHED,2016,EMR,SOM,865 [ 407 - 1 650 ],865,407,1650,NA
MDG_0000000026,PUBLISHED,2007,AFR,TCD,1 300 [ 1 040 - 1 630 ],1300,1040,1630,NA
MDG_0000000026,PUBLISHED,2001,AFR,GNB,1 180 [ 837 - 1 630 ],1180,837,1630,NA
MDG_0000000026,PUBLISHED,2017,AFR,SLE,1 120 [ 808 - 1 620 ],1120,808,1620,NA
MDG_0000000026,PUBLISHED,2016,AFR,SLE,1 120 [ 822 - 1 600 ],1120,822,1600,NA
MDG_0000000026,PUBLISHED,2012,AFR,SLE,1 210 [ 926 - 1 590 ],1210,926,1590,NA
MDG_0000000026,PUBLISHED,2015,AFR,TCD,1 160 [ 880 - 1 570 ],1160,880,1570,NA
MDG_0000000026,PUBLISHED,2011,AFR,TCD,1 210 [ 957 - 1 560 ],1210,957,1560,NA
MDG_0000000026,PUBLISHED,2013,AFR,TCD,1 170 [ 910 - 1 540 ],1170,910,1540,NA
MDG_0000000026,PUBLISHED,2009,AFR,SSD,1 170 [ 893 - 1 530 ],1170,893,1530,NA
MDG_0000000026,PUBLISHED,2003,AFR,GNB,1 110 [ 803 - 1 520 ],1110,803,1520,NA
MDG_0000000026,PUBLISHED,2003,AFR,NGA,1 170 [ 918 - 1 460 ],1170,918,1460,NA
MDG_0000000026,PUBLISHED,2010,AFR,SSD,1 100 [ 834 - 1 460 ],1100,834,1460,NA
MDG_0000000026,PUBLISHED,2005,EMR,AFG,1 140 [ 860 - 1 400 ],1140,860,1400,NA
MDG_0000000026,PUBLISHED,2005,AFR,NGA,1 080 [ 865 - 1 350 ],1080,865,1350,NA
MDG_0000000026,PUBLISHED,2002,AFR,GIN,1 090 [ 905 - 1 310 ],1090,905,1310,NA
MDG_0000000026,PUBLISHED,2016,AFR,NGA,925 [ 672 - 1 300 ],925,672,1300,NA
MDG_0000000026,PUBLISHED,2014,AFR,NGA,943 [ 704 - 1 280 ],943,704,1280,NA
MDG_0000000026,PUBLISHED,2013,AFR,NGA,951 [ 720 - 1 260 ],951,720,1260,NA
MDG_0000000026,PUBLISHED,2002,AFR,LBR,1 010 [ 808 - 1 240 ],1010,808,1240,NA
MDG_0000000026,PUBLISHED,2009,AFR,NGA,987 [ 779 - 1 240 ],987,779,1240,NA
MDG_0000000026,PUBLISHED,2001,AFR,GMB,905 [ 672 - 1 210 ],905,672,1210,NA
MDG_0000000026,PUBLISHED,2001,AFR,ETH,988 [ 814 - 1 190 ],988,814,1190,NA
MDG_0000000026,PUBLISHED,2011,EMR,AFG,905 [ 706 - 1 160 ],905,706,1160,NA
MDG_0000000026,PUBLISHED,2003,AFR,BDI,890 [ 690 - 1 150 ],890,690,1150,NA
MDG_0000000026,PUBLISHED,2015,AFR,MRT,785 [ 560 - 1 120 ],785,560,1120,NA
MDG_0000000026,PUBLISHED,2005,AFR,GIN,920 [ 760 - 1 110 ],920,760,1110,NA
MDG_0000000026,PUBLISHED,2000,AFR,MRT,834 [ 634 - 1 100 ],834,634,1100,NA
MDG_0000000026,PUBLISHED,2004,AFR,MRT,830 [ 636 - 1 090 ],830,636,1090,NA
MDG_0000000026,PUBLISHED,2001,AFR,AGO,766 [ 534 - 1 090 ],766,534,1090,NA
MDG_0000000026,PUBLISHED,2004,AFR,BDI,844 [ 660 - 1 080 ],844,660,1080,NA
MDG_0000000026,PUBLISHED,2009,AFR,GNB,800 [ 587 - 1 080 ],800,587,1080,NA
MDG_0000000026,PUBLISHED,2010,AFR,GNB,779 [ 569 - 1 050 ],779,569,1050,NA
MDG_0000000026,PUBLISHED,2001,AFR,CMR,844 [ 689 - 1 030 ],844,689,1030,NA
MDG_0000000026,PUBLISHED,2005,AFR,ERI,804 [ 630 - 1 030 ],804,630,1030,NA
MDG_0000000026,PUBLISHED,2006,AFR,GIN,831 [ 684 - 1 010 ],831,684,1010,NA
MDG_0000000026,PUBLISHED,2013,AFR,GNB,726 [ 515 - 1 010 ],726,515,1010,NA
MDG_0000000026,PUBLISHED,2014,AFR,GIN,767 [ 598 - 994 ],767,598,994,NA
MDG_0000000026,PUBLISHED,2000,AFR,COD,760 [ 578 - 992 ],760,578,992,NA
MDG_0000000026,PUBLISHED,2005,AFR,GMB,756 [ 576 - 976 ],756,576,976,NA
MDG_0000000026,PUBLISHED,2002,AFR,NER,795 [ 648 - 972 ],795,648,972,NA
MDG_0000000026,PUBLISHED,2001,AFR,COG,752 [ 589 - 957 ],752,589,957,NA
MDG_0000000026,PUBLISHED,2001,AFR,COD,740 [ 565 - 956 ],740,565,956,NA
MDG_0000000026,PUBLISHED,2000,AFR,COG,739 [ 575 - 945 ],739,575,945,NA
MDG_0000000026,PUBLISHED,2007,AFR,GIN,772 [ 634 - 944 ],772,634,944,NA
MDG_0000000026,PUBLISHED,2011,AFR,GIN,748 [ 601 - 939 ],748,601,939,NA
MDG_0000000026,PUBLISHED,2014,AFR,CIV,676 [ 485 - 937 ],676,485,937,NA
MDG_0000000026,PUBLISHED,2015,AFR,CIV,658 [ 464 - 930 ],658,464,930,NA
MDG_0000000026,PUBLISHED,2008,AFR,GIN,754 [ 618 - 928 ],754,618,928,NA
MDG_0000000026,PUBLISHED,2006,AFR,GMB,716 [ 550 - 917 ],716,550,917,NA
MDG_0000000026,PUBLISHED,2015,AFR,GIN,699 [ 539 - 915 ],699,539,915,NA
MDG_0000000026,PUBLISHED,2004,AFR,COG,724 [ 568 - 909 ],724,568,909,NA
MDG_0000000026,PUBLISHED,2004,AFR,CMR,732 [ 593 - 906 ],732,593,906,NA
MDG_0000000026,PUBLISHED,2001,AFR,MWI,735 [ 603 - 898 ],735,603,898,NA
MDG_0000000026,PUBLISHED,2010,AFR,LBR,708 [ 559 - 896 ],708,559,896,NA
MDG_0000000026,PUBLISHED,2013,AFR,LBR,674 [ 513 - 890 ],674,513,890,NA
MDG_0000000026,PUBLISHED,2002,AFR,CIV,713 [ 570 - 889 ],713,570,889,NA
MDG_0000000026,PUBLISHED,2003,AFR,MLI,739 [ 619 - 877 ],739,619,877,NA
MDG_0000000026,PUBLISHED,2001,AFR,CIV,706 [ 563 - 875 ],706,563,875,NA
MDG_0000000026,PUBLISHED,2003,EMR,DJI,449 [ 243 - 870 ],449,243,870,NA
MDG_0000000026,PUBLISHED,2005,AFR,CMR,692 [ 557 - 864 ],692,557,864,NA
MDG_0000000026,PUBLISHED,2008,AFR,GMB,675 [ 523 - 856 ],675,523,856,NA
MDG_0000000026,PUBLISHED,2012,AFR,MLI,663 [ 525 - 849 ],663,525,849,NA
MDG_0000000026,PUBLISHED,2000,EMR,SDN,667 [ 523 - 847 ],667,523,847,NA
MDG_0000000026,PUBLISHED,2008,AFR,ETH,681 [ 563 - 838 ],681,563,838,NA
MDG_0000000026,PUBLISHED,2011,AFR,GMB,656 [ 511 - 837 ],656,511,837,NA
MDG_0000000026,PUBLISHED,2010,AFR,BDI,665 [ 531 - 832 ],665,531,832,NA
MDG_0000000026,PUBLISHED,2005,AFR,LSO,679 [ 557 - 830 ],679,557,830,NA
MDG_0000000026,PUBLISHED,2004,AFR,LSO,680 [ 559 - 829 ],680,559,829,NA
MDG_0000000026,PUBLISHED,2005,AFR,MLI,691 [ 579 - 826 ],691,579,826,NA
MDG_0000000026,PUBLISHED,2007,AFR,TZA,685 [ 571 - 822 ],685,571,822,NA
MDG_0000000026,PUBLISHED,2001,EMR,SDN,645 [ 511 - 815 ],645,511,815,NA
MDG_0000000026,PUBLISHED,2009,AFR,MLI,661 [ 542 - 811 ],661,542,811,NA
MDG_0000000026,PUBLISHED,2007,AFR,CMR,635 [ 506 - 807 ],635,506,807,NA
MDG_0000000026,PUBLISHED,2008,AFR,TZA,666 [ 553 - 806 ],666,553,806,NA
MDG_0000000026,PUBLISHED,2008,AFR,MLI,661 [ 547 - 802 ],661,547,802,NA
MDG_0000000026,PUBLISHED,2007,AFR,MLI,663 [ 552 - 798 ],663,552,798,NA
MDG_0000000026,PUBLISHED,2009,AFR,TZA,656 [ 540 - 797 ],656,540,797,NA
MDG_0000000026,PUBLISHED,2012,AFR,CMR,580 [ 438 - 793 ],580,438,793,NA
MDG_0000000026,PUBLISHED,2011,AFR,CMR,589 [ 451 - 792 ],589,451,792,NA
MDG_0000000026,PUBLISHED,2008,AFR,LSO,623 [ 493 - 789 ],623,493,789,NA
MDG_0000000026,PUBLISHED,2010,AFR,TZA,644 [ 526 - 788 ],644,526,788,NA
MDG_0000000026,PUBLISHED,2004,AFR,KEN,653 [ 544 - 783 ],653,544,783,NA
MDG_0000000026,PUBLISHED,2005,AFR,ZWE,685 [ 596 - 782 ],685,596,782,NA
MDG_0000000026,PUBLISHED,2009,AFR,LSO,607 [ 474 - 778 ],607,474,778,NA
MDG_0000000026,PUBLISHED,2001,AFR,LSO,633 [ 515 - 776 ],633,515,776,NA
MDG_0000000026,PUBLISHED,2010,AFR,LSO,594 [ 458 - 770 ],594,458,770,NA
MDG_0000000026,PUBLISHED,2010,AFR,ERI,567 [ 420 - 769 ],567,420,769,NA
MDG_0000000026,PUBLISHED,2012,AFR,ERI,549 [ 399 - 766 ],549,399,766,NA
MDG_0000000026,PUBLISHED,2003,SEAR,TLS,603 [ 471 - 763 ],603,471,763,NA
MDG_0000000026,PUBLISHED,2006,AFR,COD,598 [ 475 - 752 ],598,475,752,NA
MDG_0000000026,PUBLISHED,2010,AFR,ETH,597 [ 483 - 751 ],597,483,751,NA
MDG_0000000026,PUBLISHED,2003,EMR,SDN,598 [ 484 - 745 ],598,484,745,NA
MDG_0000000026,PUBLISHED,2014,AFR,TZA,574 [ 453 - 744 ],574,453,744,NA
MDG_0000000026,PUBLISHED,2001,AFR,SWZ,528 [ 371 - 737 ],528,371,737,NA
MDG_0000000026,PUBLISHED,2009,AFR,ZWE,632 [ 542 - 734 ],632,542,734,NA
MDG_0000000026,PUBLISHED,2016,AFR,BDI,558 [ 425 - 729 ],558,425,729,NA
MDG_0000000026,PUBLISHED,2017,AFR,BDI,548 [ 413 - 728 ],548,413,728,NA
MDG_0000000026,PUBLISHED,2017,AFR,ERI,480 [ 327 - 718 ],480,327,718,NA
MDG_0000000026,PUBLISHED,2004,EMR,SDN,580 [ 474 - 716 ],580,474,716,NA
MDG_0000000026,PUBLISHED,2006,EMR,DJI,361 [ 191 - 709 ],361,191,709,NA
MDG_0000000026,PUBLISHED,2010,AFR,SWZ,450 [ 292 - 707 ],450,292,707,NA
MDG_0000000026,PUBLISHED,2000,SEAR,NPL,553 [ 443 - 695 ],553,443,695,NA
MDG_0000000026,PUBLISHED,2017,AFR,COD,473 [ 341 - 693 ],473,341,693,NA
MDG_0000000026,PUBLISHED,2014,AFR,COD,500 [ 373 - 688 ],500,373,688,NA
MDG_0000000026,PUBLISHED,2000,AFR,MDG,559 [ 458 - 682 ],559,458,682,NA
MDG_0000000026,PUBLISHED,2006,AFR,MOZ,539 [ 431 - 677 ],539,431,677,NA
MDG_0000000026,PUBLISHED,2000,WPR,LAO,544 [ 440 - 675 ],544,440,675,NA
MDG_0000000026,PUBLISHED,2014,AMR,HTI,492 [ 365 - 666 ],492,365,666,NA
MDG_0000000026,PUBLISHED,2007,EMR,DJI,335 [ 176 - 664 ],335,176,664,NA
MDG_0000000026,PUBLISHED,2006,AFR,AGO,473 [ 339 - 659 ],473,339,659,NA
MDG_0000000026,PUBLISHED,2006,AFR,RWA,541 [ 446 - 657 ],541,446,657,NA
MDG_0000000026,PUBLISHED,2002,SEAR,NPL,520 [ 419 - 653 ],520,419,653,NA
MDG_0000000026,PUBLISHED,2011,AMR,HTI,496 [ 377 - 652 ],496,377,652,NA
MDG_0000000026,PUBLISHED,2002,AFR,UGA,537 [ 442 - 644 ],537,442,644,NA
MDG_0000000026,PUBLISHED,2006,AFR,MDG,513 [ 406 - 642 ],513,406,642,NA
MDG_0000000026,PUBLISHED,2007,AFR,MDG,503 [ 394 - 636 ],503,394,636,NA
MDG_0000000026,PUBLISHED,2003,AFR,TGO,489 [ 378 - 636 ],489,378,636,NA
MDG_0000000026,PUBLISHED,2001,AFR,TGO,489 [ 379 - 633 ],489,379,633,NA
MDG_0000000026,PUBLISHED,2001,AFR,BEN,516 [ 424 - 631 ],516,424,631,NA
MDG_0000000026,PUBLISHED,2002,AFR,COM,429 [ 288 - 631 ],429,288,631,NA
