iso,year,start,end,obs_matdeaths,pm_obs,env,mmr_obs,shortcite,obs_selogpm,type,modelinclude,crvs_completeness,definition,sens,var_sens,sens_sq,oneminsens_sq,spec,var_spec,spec_sq,oneminspec_sq,cov_sesp,completeness_inq
GBR,2011.5,2010,2013,227,0.007340791,30923.09613,NA,"Saving Lives, Improving Mothers’ Care - Confidential Enquiries into Maternal Deaths and Morbidity 2013-2015",NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
GBR,2012.5,2011,2014,195,0.00645207,30222.86085,NA,"Saving Lives, Improving Mothers’ Care - Confidential Enquiries into Maternal Deaths and Morbidity 2013-2015",NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
GBR,2013.5,2012,2015,182,0.006075778,29955.00954,NA,"Saving Lives, Improving Mothers’ Care - Confidential Enquiries into Maternal Deaths and Morbidity 2013-2015",NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
GBR,2014.5,2013,2016,186,0.006166059,30165.13392,NA,"Saving Lives, Improving Mothers’ Care - Confidential Enquiries into Maternal Deaths and Morbidity 2013-2015",NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
GEO,2002.5,2002,2003,NA,NA,NA,NA,Country consultation 2019: Maternal mortality in Georgia 2000-2017,NA,inq,FALSE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GEO,2003.5,2003,2004,NA,NA,NA,NA,Country consultation 2019: Maternal mortality in Georgia 2000-2017,NA,inq,FALSE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GEO,2006.5,2006,2007,20,0.021786492,918,NA,RAMOS 2008,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83027997
GEO,2008.5,2008,2009,NA,NA,NA,NA,Country consultation 2019: Maternal mortality in Georgia 2000-2017,NA,inq,FALSE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GEO,2010.5,2010,2011,NA,NA,991,NA,Country consultation 2019: Maternal mortality in Georgia 2000-2017,NA,inq,FALSE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.962253524
GEO,2011.5,2011,2012,NA,NA,976,NA,Country consultation 2019: Maternal mortality in Georgia 2000-2017,NA,inq,FALSE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.957063334
GEO,2012.5,2012,2013,15,0.01526189,982.8402367,NA,RAMOS 2014,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
GEO,2015.5,2015,2016,19,0.022248244,854,NA,Country consultation 2019: Maternal mortality in Georgia 2000-2017,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92876719
GEO,2016.5,2016,2017,13,0.015133877,859,NA,Country consultation 2019: Maternal mortality in Georgia 2000-2017,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.960085642
GEO,2017.5,2017,2018,7,0.00871731,803,NA,Country consultation 2019: Maternal mortality in Georgia 2000-2017,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.913166844
GTM,1989.5,1989,1990,748,0.154036244,4856,NA,Maternal mortality 1996-1998,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.858092513
GTM,1996.5,1996,1997,666,0.139798489,4764,NA,Maternal mortality 1996-1998,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.923272468
GTM,1997.5,1997,1998,648,0.124591425,5201,NA,Maternal mortality 1996-1998,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.931291282
GTM,1998.5,1998,1999,707,0.130998703,5397,NA,Maternal mortality 1996-1998,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.937960841
GTM,2000.5,2000,2001,595,0.106803087,5571,NA,Maternal mortality 2000,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.945569454
GTM,2007.5,2007,2008,537,0.095317304,5633.814417,NA,Maternal mortality 2013,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
GTM,2013.5,2013,2014,452,0.079173922,5708.950461,NA,Maternal mortality 2013,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
HND,1990.5,1990,1991,313,0.107167866,2920.651618,NA,RAMOS 1990,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
HND,1997.5,1997,1998,197,0.061267075,3215.430154,NA,Maternal mortality 2012,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
HND,2010.5,2010,2011,159,0.038807341,4097.162958,NA,Maternal mortality 2012,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
HND,2012.5,2012,2013,128,0.030490663,4198.006509,NA,Maternal mortality 2013,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
HND,2013.5,2013,2014,146,0.03432044,4254.024738,NA,Maternal mortality 2013,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
IRL,2010,2009,2011,17,0.011675825,1455.999956,NA,MDE 2009-2011,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
ISL,1997.5,1985,2010,6,0.005840055,1027.387619,NA,Maternal deaths in Iceland over 25 years,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
ISR,2000.5,2000,2001,5,0.005580063,896.0472496,NA,Country consultation 2019: Maternal mortality in Israel 2000-2016,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
ISR,2001.5,2001,2002,9,0.009508175,946.5538581,NA,Country consultation 2019: Maternal mortality in Israel 2000-2016,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
ISR,2002.5,2002,2003,6,0.005892802,1018.191411,NA,Country consultation 2019: Maternal mortality in Israel 2000-2016,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
ISR,2003.5,2003,2004,3,0.003281145,914.3149751,NA,Country consultation 2019: Maternal mortality in Israel 2000-2016,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
ISR,2004.5,2004,2005,6,0.006841368,877.0175718,NA,Country consultation 2019: Maternal mortality in Israel 2000-2016,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
ISR,2005.5,2005,2006,4,0.004437226,901.4641338,NA,Country consultation 2019: Maternal mortality in Israel 2000-2016,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
ISR,2006.5,2006,2007,11,0.012250828,897.8984731,NA,Country consultation 2019: Maternal mortality in Israel 2000-2016,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
ISR,2007.5,2007,2008,7,0.008535108,820.1419089,NA,Country consultation 2019: Maternal mortality in Israel 2000-2016,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
ISR,2008.5,2008,2009,8,0.009999118,800.0705891,NA,Country consultation 2019: Maternal mortality in Israel 2000-2016,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
ISR,2009.5,2009,2010,5,0.00611247,817.9999914,NA,Country consultation 2019: Maternal mortality in Israel 2000-2016,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
ISR,2010.5,2010,2011,7,0.008951253,782.013457,NA,Country consultation 2019: Maternal mortality in Israel 2000-2016,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
ISR,2011.5,2011,2012,2,0.002517452,794.4542303,NA,Country consultation 2019: Maternal mortality in Israel 2000-2016,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
ISR,2012.5,2012,2013,9,0.011492138,783.1440794,NA,Country consultation 2019: Maternal mortality in Israel 2000-2016,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
ISR,2013.5,2013,2014,8,0.010463297,764.5773244,NA,Country consultation 2019: Maternal mortality in Israel 2000-2016,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
ISR,2014.5,2014,2015,5,0.006037529,828.15334,NA,Country consultation 2019: Maternal mortality in Israel 2000-2016,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
ISR,2015.5,2015,2016,7,0.009129223,766.7683987,NA,Country consultation 2019: Maternal mortality in Israel 2000-2016,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
ISR,2016.5,2016,2017,4,0.004941987,809.3910391,NA,Country consultation 2019: Maternal mortality in Israel 2000-2016,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
ITA,2006.5,2006,2007,10,0.00130752,7648.069127,NA,country consultation 2019,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
ITA,2007.5,2007,2008,12,0.001561048,7687.144649,NA,country consultation 2019,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
ITA,2008.5,2008,2009,11,0.001465718,7504.855173,NA,country consultation 2019,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
ITA,2009.5,2009,2010,15,0.001961603,7646.805895,NA,country consultation 2019,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
ITA,2010.5,2010,2011,13,0.001761132,7381.616027,NA,country consultation 2019,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
ITA,2011.5,2011,2012,10,0.001365269,7324.562447,NA,country consultation 2019,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
ITA,2012.5,2012,2013,9,0.00124029,7256.368339,NA,country consultation 2019,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
ITA,2013.5,2013,2014,11,0.001545704,7116.499169,NA,country consultation 2019,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
ITA,2014.5,2014,2015,5,7.51E-04,6657.31151,NA,country consultation 2019,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
JAM,1982.5,1981,1984,145,NA,NA,NA,MM Committee Surveillance,NA,inq,FALSE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JAM,1987.21,1986.75,1987.67,51,0.060527286,842.595196,NA,"MM Committee Surveillance,  2018",NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
JAM,1993.5,1993,1994,40,0.034772738,1150.32643,NA,"MM Committee Surveillance,  2018",NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
JAM,1994.5,1994,1995,53,0.044394618,1193.838412,NA,"MM Committee Surveillance,  2018",NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
JAM,1995.5,1995,1996,45,0.036537509,1231.611055,NA,"MM Committee Surveillance,  2018",NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
JAM,1998.5,1998,1999,46,0.033477313,1374.064867,NA,MM Committee Surveillance,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
JAM,1999.5,1999,2000,36,0.025141977,1431.868309,NA,MM Committee Surveillance,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
JAM,2000.5,2000,2001,48,0.032291222,1486.472081,NA,MM Committee Surveillance,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
JAM,2001.5,2001,2002,44,0.02822465,1558.920992,NA,MM Committee Surveillance,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
JAM,2002.5,2002,2003,49,0.030738502,1594.092015,NA,MM Committee Surveillance,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
JAM,2003.5,2003,2004,39,0.023878937,1633.238543,NA,MM Committee Surveillance,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
JAM,2004.5,2004,2005,36,0.021662911,1661.826506,NA,MM Committee Surveillance,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
JAM,2005.5,2005,2006,50,0.030285027,1650.980885,NA,MM Committee Surveillance,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
JAM,2006.5,2006,2007,41,0.027009268,1517.997456,NA,MM Committee Surveillance,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
JAM,2007.5,2007,2008,39,0.026230752,1486.804471,NA,MM Committee Surveillance,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
JAM,2008.5,2008,2009,40,0.045095829,887,NA,PAHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.623342881
JAM,2009.5,2009,2010,31,0.022698593,1365.723444,NA,"MM Committee Surveillance,  2018",NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
JAM,2010.5,2010,2011,45,0.034741369,1295.285747,NA,"MM Committee Surveillance,  2018",NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
JAM,2011.5,2011,2012,38,0.029033062,1308.852631,NA,"MM Committee Surveillance,  2018",NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
JAM,2012.5,2012,2013,32,0.024775622,1291.592179,NA,"MM Committee Surveillance,  2018",NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
JOR,1996.04,1995.58,1996.5,51,0.113839286,448,NA,NMMS 1995-1996,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.350273686
JOR,2008,2007,2009,76,0.054054054,1406,NA,NMMS 2007-2008,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.398372832
JPN,2005.5,2005,2006,84,0.005198587,16158.23604,NA,"Causes and ratio of maternal mortality, and its reliability, 2005",NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
KAZ,2009.5,2009,2010,98,0.011987768,8175,NA,Communication after mission 2014 (mission related documentation) [e-mail].,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.950688769
KAZ,2010.5,2010,2011,66,0.008112094,8136,NA,Communication after mission 2014 (mission related documentation) [e-mail].,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.943778946
KAZ,2011.5,2011,2012,65,0.008441558,7700,NA,Confidential inquiry 2011-2013,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.941717998
KAZ,2012.5,2012,2013,53,0.007068552,7498,NA,Confidential inquiry 2011-2013,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.926639098
KAZ,2013.5,2013,2014,46,0.006633978,6934,NA,Confidential inquiry 2011-2013,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.91569246
KOR,1996,1995,1997,288,0.010470443,27506,NA,Maternal Mortality Ratio  and Causes of Death 1995-1996,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.094754393
KOR,2010.5,2010,2011,75,0.008185092,9163,NA,Country consultation: KOSTAT 2010-2013,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999655168
KOR,2011.5,2011,2012,85,0.009910225,8577,NA,Country consultation: KOSTAT 2010-2013,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999443498
KOR,2012.5,2012,2013,55,0.006839095,8042,NA,Country consultation: KOSTAT 2010-2013,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999653732
KOR,2013.5,2013,2014,51,0.006526747,7814,NA,Country consultation: KOSTAT 2010-2013,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.999669441
LBN,2008.5,2008,2009,13,0.012438725,1045.123157,NA,RAMOS 2008,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
MAR,2009.5,2009,2010,303,0.08999109,3367,NA,Confidential Inquiry 2009,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.346846459
MAR,2010.5,2010,2011,261,0.065071055,4011,NA,Confidential inquiry 2010,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43298978
MDA,2007.5,2006,2009,29,0.005959721,4866,NA,"The Moldovan experience of maternal deaths reviews, 2006-2008",NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.893791719
MEX,1990.5,1990,1991,1467,0.05490886,26717,NA,WHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.94480532
MEX,1991.5,1991,1992,1403,0.053723913,26115,NA,WHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95721728
MEX,1992.5,1992,1993,1388,0.052977099,26200,NA,WHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.969452769
MEX,1993.5,1993,1994,1259,0.047305929,26614,NA,WHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.982440814
MEX,1994.5,1994,1995,1399,0.052410744,26693,NA,WHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.992073945
MEX,1995.5,1995,1996,1444,0.053343184,27070,NA,WHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.995956163
MEX,1996.5,1996,1997,1283,0.047984142,26738,NA,WHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99624416
MEX,1997.5,1997,1998,1256,0.046365683,27089,NA,WHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.996200887
MEX,1998.5,1998,1999,1407,0.050439147,27895,NA,WHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.996034992
MEX,1999.5,1999,2000,1379,0.050514671,27299,NA,WHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99623428
MEX,2000.5,2000,2001,1287,0.047863439,26889,NA,WHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.994993273
MEX,2001.5,2001,2002,1238,0.045696146,27092,NA,WHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.995631549
MEX,2002.5,2002,2003,1309,0.04706263,27814,NA,WHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99495825
MEX,2003.5,2003,2004,1313,0.0468076,28051,NA,WHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.996333793
MEX,2004.5,2004,2005,1239,0.044400645,27905,NA,WHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.994736649
MEX,2005.5,2005,2006,1242,0.043039817,28857,NA,WHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.994988562
MEX,2006.5,2006,2007,1166,0.040410342,28854,NA,WHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.990061433
MEX,2007.5,2007,2008,1097,0.037753381,29057,NA,WHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.991979073
MEX,2008.5,2008,2009,1119,0.036888083,30335,NA,WHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.992603157
MEX,2009.5,2009,2010,1207,0.036276749,33272,NA,WHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.991787258
MEX,2010.5,2010,2011,992,0.031153822,31842,NA,WHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.985488705
MEX,2011.5,2011,2012,971,0.030815614,31510,NA,WHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.985998735
MEX,2012.5,2012,2013,960,0.029889781,32118,NA,WHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.988858083
MEX,2013.5,2013,2014,861,0.027076323,31799,NA,WHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.993279503
MEX,2014.5,2014,2015,872,0.026231875,33242,NA,WHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.990816756
MEX,2015.5,2015,2016,778,0.023393571,33257,NA,WHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.991861678
MEX,2016.5,2016,2017,812,0.023178808,35032,NA,WHO maternal mortality database,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.038613977
MYS,1991.5,1991,1992,224,0.036130156,6199.807206,NA,CEMD 1995-1996,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
MYS,1992.5,1992,1993,251,0.040217534,6241.058948,NA,CEMD 1995-1996,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
MYS,1993.5,1993,1994,246,0.039042819,6300.774576,NA,CEMD 1995-1996,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
MYS,1994.5,1994,1995,208,0.032873291,6327.325165,NA,CEMD 1995-1996,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
MYS,1995.5,1995,1996,251,0.039445589,6363.195601,NA,CEMD 1995-1996,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
MYS,1996.5,1996,1997,220,0.034200454,6432.663055,NA,CEMD 1995-1996,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
MYS,2006.5,2006,2007,127,0.020566621,6175.054213,NA,CEMD 2006-2008,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
MYS,2007.5,2007,2008,136,0.021770038,6247.118039,NA,CEMD 2006-2008,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
MYS,2008.5,2008,2009,133,0.021028983,6324.604541,NA,CEMD 2006-2008,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
NLD,1988,1983,1993,180,0.007549702,23842,NA,Confidential enquiry into maternal deaths in The Netherlands 1983-1992,NA,inq,FALSE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
NLD,1993.5,1993,1994,27,0.008171913,3304,NA,Rise in maternal mortality in the Netherlands,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
NLD,1994.5,1994,1995,10,0.002996704,3337,NA,Confidential enquiry 1993-2010,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
NLD,1995.5,1995,1996,21,0.006244425,3363,NA,Confidential enquiry 1993-2010,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
NLD,1996.5,1996,1997,32,0.009575105,3342,NA,Confidential enquiry 1993-2010,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
NLD,1997.5,1997,1998,18,0.005415162,3324,NA,Confidential enquiry 1993-2010,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
NLD,1998.5,1998,1999,31,0.00977918,3170,NA,Confidential enquiry 1993-2010,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
NLD,1999.5,1999,2000,32,0.00952381,3360,NA,Confidential enquiry 1993-2010,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
NLD,2000.5,2000,2001,33,0.009806835,3364.999867,NA,Confidential enquiry 1993-2010,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
NLD,2001.5,2001,2002,24,0.007384616,3249.999886,NA,Confidential enquiry 1993-2010,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
NLD,2002.5,2002,2003,33,0.009927125,3324.225417,NA,Confidential enquiry 1993-2010,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
NLD,2003.5,2003,2004,19,0.005865921,3239.048188,NA,Confidential enquiry 1993-2010,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
NLD,2004.5,2004,2005,17,0.005523067,3077.999973,NA,Confidential enquiry 1993-2010,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
NLD,2005.5,2005,2006,25,0.008383252,2982.136123,NA,Confidential enquiry 1993-2010,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
NLD,2006.5,2006,2007,24,0.008701818,2758.044323,NA,Confidential enquiry 1993-2010,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
NLD,2007.5,2007,2008,15,0.005662422,2649.043321,NA,Confidential enquiry 1993-2010,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
NLD,2008.5,2008,2009,16,0.006058191,2641.052411,NA,Confidential enquiry 1993-2010,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
NLD,2009.5,2009,2010,10,0.00389345,2568.416442,NA,Confidential enquiry 1993-2010,NA,inq,TRUE,NA,maternal,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
