REGION_ID,COUNTRY_ID,COUNTRY_NAME_EN
ECLAC: Carribean (UNSDCode:98301),BLZ,Belize
ECLAC: Carribean (UNSDCode:98301),CYM,Cayman Islands
ECLAC: Carribean (UNSDCode:98301),DMA,Dominica
ECLAC: Carribean (UNSDCode:98301),GUF,French Guiana
ECLAC: Carribean (UNSDCode:98301),GRD,Grenada
ECLAC: Carribean (UNSDCode:98301),GLP,Guadeloupe
ECLAC: Carribean (UNSDCode:98301),GUY,Guyana
ECLAC: Carribean (UNSDCode:98301),JAM,Jamaica
ECLAC: Carribean (UNSDCode:98301),MTQ,Martinique
ECLAC: Carribean (UNSDCode:98301),MSR,Montserrat
ECLAC: Carribean (UNSDCode:98301),CUW,Curaçao
ECLAC: Carribean (UNSDCode:98301),SXM,Sint Maarten (Dutch part)
ECLAC: Carribean (UNSDCode:98301),PRI,Puerto Rico
ECLAC: Carribean (UNSDCode:98301),KNA,Saint Kitts and Nevis
ECLAC: Carribean (UNSDCode:98301),LCA,Saint Lucia
ECLAC: Carribean (UNSDCode:98301),VCT,Saint Vincent and the Grenadines
ECLAC: Carribean (UNSDCode:98301),SUR,Suriname
ECLAC: Carribean (UNSDCode:98301),TTO,Trinidad and Tobago
ECLAC: Carribean (UNSDCode:98301),TCA,Turks and Caicos Islands
ECLAC: Carribean (UNSDCode:98301),VGB,British Virgin Islands
ECLAC: Carribean (UNSDCode:98301),VIR,United States Virgin Islands
ECLAC: Latin America (UNSDCode:98302),ARG,Argentina
ECLAC: Latin America (UNSDCode:98302),BOL,Bolivia (Plurinational State of)
ECLAC: Latin America (UNSDCode:98302),BRA,Brazil
ECLAC: Latin America (UNSDCode:98302),CHL,Chile
ECLAC: Latin America (UNSDCode:98302),COL,Colombia
ECLAC: Latin America (UNSDCode:98302),CRI,Costa Rica
ECLAC: Latin America (UNSDCode:98302),CUB,Cuba
ECLAC: Latin America (UNSDCode:98302),DOM,Dominican Republic
ECLAC: Latin America (UNSDCode:98302),ECU,Ecuador
ECLAC: Latin America (UNSDCode:98302),SLV,El Salvador
ECLAC: Latin America (UNSDCode:98302),GTM,Guatemala
ECLAC: Latin America (UNSDCode:98302),HTI,Haiti
ECLAC: Latin America (UNSDCode:98302),HND,Honduras
ECLAC: Latin America (UNSDCode:98302),MEX,Mexico
ECLAC: Latin America (UNSDCode:98302),NIC,Nicaragua
ECLAC: Latin America (UNSDCode:98302),PAN,Panama
ECLAC: Latin America (UNSDCode:98302),PRY,Paraguay
ECLAC: Latin America (UNSDCode:98302),PER,Peru
ECLAC: Latin America (UNSDCode:98302),URY,Uruguay
ECLAC: Latin America (UNSDCode:98302),VEN,Venezuela (Bolivarian Republic of)
ESCAP: ADB Developing member countries (ADB_DMC) (UNSDCode:98401),AFG,Afghanistan
ESCAP: ADB Developing member countries (ADB_DMC) (UNSDCode:98401),ARM,Armenia
ESCAP: ADB Developing member countries (ADB_DMC) (UNSDCode:98401),AZE,Azerbaijan
ESCAP: ADB Developing member countries (ADB_DMC) (UNSDCode:98401),BGD,Bangladesh
ESCAP: ADB Developing member countries (ADB_DMC) (UNSDCode:98401),BTN,Bhutan
ESCAP: ADB Developing member countries (ADB_DMC) (UNSDCode:98401),SLB,Solomon Islands
ESCAP: ADB Developing member countries (ADB_DMC) (UNSDCode:98401),PLW,Palau
ESCAP: ADB Developing member countries (ADB_DMC) (UNSDCode:98401),MMR,Myanmar
ESCAP: ADB Developing member countries (ADB_DMC) (UNSDCode:98401),CHN,China
ESCAP: ADB Developing member countries (ADB_DMC) (UNSDCode:98401),COK,Cook Islands
ESCAP: ADB Developing member countries (ADB_DMC) (UNSDCode:98401),FJI,Fiji
ESCAP: ADB Developing member countries (ADB_DMC) (UNSDCode:98401),GEO,Georgia
ESCAP: ADB Developing member countries (ADB_DMC) (UNSDCode:98401),KIR,Kiribati
ESCAP: ADB Developing member countries (ADB_DMC) (UNSDCode:98401),IND,India
ESCAP: ADB Developing member countries (ADB_DMC) (UNSDCode:98401),IDN,Indonesia
ESCAP: ADB Developing member countries (ADB_DMC) (UNSDCode:98401),KAZ,Kazakhstan
ESCAP: ADB Developing member countries (ADB_DMC) (UNSDCode:98401),KHM,Cambodia
ESCAP: ADB Developing member countries (ADB_DMC) (UNSDCode:98401),KGZ,Kyrgyzstan
ESCAP: ADB Developing member countries (ADB_DMC) (UNSDCode:98401),LAO,Lao People's Democratic Republic
ESCAP: ADB Developing member countries (ADB_DMC) (UNSDCode:98401),MYS,Malaysia
ESCAP: ADB Developing member countries (ADB_DMC) (UNSDCode:98401),MDV,Maldives
ESCAP: ADB Developing member countries (ADB_DMC) (UNSDCode:98401),FSM,Micronesia (Federated States of)
ESCAP: ADB Developing member countries (ADB_DMC) (UNSDCode:98401),MNG,Mongolia
ESCAP: ADB Developing member countries (ADB_DMC) (UNSDCode:98401),NRU,Nauru
ESCAP: ADB Developing member countries (ADB_DMC) (UNSDCode:98401),NPL,Nepal
ESCAP: ADB Developing member countries (ADB_DMC) (UNSDCode:98401),VUT,Vanuatu
ESCAP: ADB Developing member countries (ADB_DMC) (UNSDCode:98401),MHL,Marshall Islands
ESCAP: ADB Developing member countries (ADB_DMC) (UNSDCode:98401),PAK,Pakistan
ESCAP: ADB Developing member countries (ADB_DMC) (UNSDCode:98401),PNG,Papua New Guinea
ESCAP: ADB Developing member countries (ADB_DMC) (UNSDCode:98401),PHL,Philippines
ESCAP: ADB Developing member countries (ADB_DMC) (UNSDCode:98401),TLS,Timor-Leste
ESCAP: ADB Developing member countries (ADB_DMC) (UNSDCode:98401),LKA,Sri Lanka
ESCAP: ADB Developing member countries (ADB_DMC) (UNSDCode:98401),TJK,Tajikistan
ESCAP: ADB Developing member countries (ADB_DMC) (UNSDCode:98401),THA,Thailand
ESCAP: ADB Developing member countries (ADB_DMC) (UNSDCode:98401),TON,Tonga
ESCAP: ADB Developing member countries (ADB_DMC) (UNSDCode:98401),TUV,Tuvalu
ESCAP: ADB Developing member countries (ADB_DMC) (UNSDCode:98401),TKM,Turkmenistan
ESCAP: ADB Developing member countries (ADB_DMC) (UNSDCode:98401),UZB,Uzbekistan
ESCAP: ADB Developing member countries (ADB_DMC) (UNSDCode:98401),VNM,Viet Nam
ESCAP: ADB Developing member countries (ADB_DMC) (UNSDCode:98401),WSM,Samoa
ESCAP: ADB Group A (ADB_DMC_A) (UNSDCode:98402),AFG,Afghanistan
ESCAP: ADB Group A (ADB_DMC_A) (UNSDCode:98402),BTN,Bhutan
ESCAP: ADB Group A (ADB_DMC_A) (UNSDCode:98402),SLB,Solomon Islands
ESCAP: ADB Group A (ADB_DMC_A) (UNSDCode:98402),MMR,Myanmar
ESCAP: ADB Group A (ADB_DMC_A) (UNSDCode:98402),KIR,Kiribati
ESCAP: ADB Group A (ADB_DMC_A) (UNSDCode:98402),KHM,Cambodia
ESCAP: ADB Group A (ADB_DMC_A) (UNSDCode:98402),KGZ,Kyrgyzstan
ESCAP: ADB Group A (ADB_DMC_A) (UNSDCode:98402),LAO,Lao People's Democratic Republic
ESCAP: ADB Group A (ADB_DMC_A) (UNSDCode:98402),MDV,Maldives
ESCAP: ADB Group A (ADB_DMC_A) (UNSDCode:98402),FSM,Micronesia (Federated States of)
ESCAP: ADB Group A (ADB_DMC_A) (UNSDCode:98402),NRU,Nauru
ESCAP: ADB Group A (ADB_DMC_A) (UNSDCode:98402),NPL,Nepal
ESCAP: ADB Group A (ADB_DMC_A) (UNSDCode:98402),VUT,Vanuatu
ESCAP: ADB Group A (ADB_DMC_A) (UNSDCode:98402),MHL,Marshall Islands
ESCAP: ADB Group A (ADB_DMC_A) (UNSDCode:98402),TJK,Tajikistan
ESCAP: ADB Group A (ADB_DMC_A) (UNSDCode:98402),TON,Tonga
ESCAP: ADB Group A (ADB_DMC_A) (UNSDCode:98402),TUV,Tuvalu
ESCAP: ADB Group A (ADB_DMC_A) (UNSDCode:98402),WSM,Samoa
ESCAP: ADB Group B (ADB_DMC_B) (UNSDCode:98403),BGD,Bangladesh
ESCAP: ADB Group B (ADB_DMC_B) (UNSDCode:98403),PLW,Palau
ESCAP: ADB Group B (ADB_DMC_B) (UNSDCode:98403),IND,India
ESCAP: ADB Group B (ADB_DMC_B) (UNSDCode:98403),MNG,Mongolia
ESCAP: ADB Group B (ADB_DMC_B) (UNSDCode:98403),PAK,Pakistan
ESCAP: ADB Group B (ADB_DMC_B) (UNSDCode:98403),PNG,Papua New Guinea
ESCAP: ADB Group B (ADB_DMC_B) (UNSDCode:98403),TLS,Timor-Leste
ESCAP: ADB Group B (ADB_DMC_B) (UNSDCode:98403),UZB,Uzbekistan
ESCAP: ADB Group C (ADB_DMC_C) (UNSDCode:98404),ARM,Armenia
ESCAP: ADB Group C (ADB_DMC_C) (UNSDCode:98404),AZE,Azerbaijan
ESCAP: ADB Group C (ADB_DMC_C) (UNSDCode:98404),CHN,China
ESCAP: ADB Group C (ADB_DMC_C) (UNSDCode:98404),COK,Cook Islands
ESCAP: ADB Group C (ADB_DMC_C) (UNSDCode:98404),FJI,Fiji
ESCAP: ADB Group C (ADB_DMC_C) (UNSDCode:98404),GEO,Georgia
ESCAP: ADB Group C (ADB_DMC_C) (UNSDCode:98404),IDN,Indonesia
ESCAP: ADB Group C (ADB_DMC_C) (UNSDCode:98404),KAZ,Kazakhstan
ESCAP: ADB Group C (ADB_DMC_C) (UNSDCode:98404),MYS,Malaysia
ESCAP: ADB Group C (ADB_DMC_C) (UNSDCode:98404),PHL,Philippines
ESCAP: ADB Group C (ADB_DMC_C) (UNSDCode:98404),LKA,Sri Lanka
ESCAP: ADB Group C (ADB_DMC_C) (UNSDCode:98404),THA,Thailand
ESCAP: ADB Group C (ADB_DMC_C) (UNSDCode:98404),TKM,Turkmenistan
ESCAP: ADB Group C (ADB_DMC_C) (UNSDCode:98404),VNM,Viet Nam
ESCAP: Africa (AFR) (UNSDCode:98405),DZA,Algeria
ESCAP: Africa (AFR) (UNSDCode:98405),AGO,Angola
ESCAP: Africa (AFR) (UNSDCode:98405),BWA,Botswana
ESCAP: Africa (AFR) (UNSDCode:98405),BDI,Burundi
ESCAP: Africa (AFR) (UNSDCode:98405),CMR,Cameroon
ESCAP: Africa (AFR) (UNSDCode:98405),CPV,Cabo Verde
ESCAP: Africa (AFR) (UNSDCode:98405),CAF,Central African Republic
ESCAP: Africa (AFR) (UNSDCode:98405),TCD,Chad
ESCAP: Africa (AFR) (UNSDCode:98405),COM,Comoros
ESCAP: Africa (AFR) (UNSDCode:98405),MYT,Mayotte
ESCAP: Africa (AFR) (UNSDCode:98405),COG,Congo
ESCAP: Africa (AFR) (UNSDCode:98405),BEN,Benin
ESCAP: Africa (AFR) (UNSDCode:98405),EGY,Egypt
ESCAP: Africa (AFR) (UNSDCode:98405),GNQ,Equatorial Guinea
ESCAP: Africa (AFR) (UNSDCode:98405),ERI,Eritrea
ESCAP: Africa (AFR) (UNSDCode:98405),ETH,Ethiopia
ESCAP: Africa (AFR) (UNSDCode:98405),DJI,Djibouti
ESCAP: Africa (AFR) (UNSDCode:98405),GAB,Gabon
ESCAP: Africa (AFR) (UNSDCode:98405),GMB,Gambia
ESCAP: Africa (AFR) (UNSDCode:98405),GHA,Ghana
ESCAP: Africa (AFR) (UNSDCode:98405),GIN,Guinea
ESCAP: Africa (AFR) (UNSDCode:98405),CIV,Côte d'Ivoire
ESCAP: Africa (AFR) (UNSDCode:98405),KEN,Kenya
ESCAP: Africa (AFR) (UNSDCode:98405),LSO,Lesotho
ESCAP: Africa (AFR) (UNSDCode:98405),LBR,Liberia
ESCAP: Africa (AFR) (UNSDCode:98405),LBY,Libya
ESCAP: Africa (AFR) (UNSDCode:98405),MDG,Madagascar
ESCAP: Africa (AFR) (UNSDCode:98405),MWI,Malawi
ESCAP: Africa (AFR) (UNSDCode:98405),MLI,Mali
ESCAP: Africa (AFR) (UNSDCode:98405),MRT,Mauritania
ESCAP: Africa (AFR) (UNSDCode:98405),MUS,Mauritius
ESCAP: Africa (AFR) (UNSDCode:98405),MAR,Morocco
ESCAP: Africa (AFR) (UNSDCode:98405),MOZ,Mozambique
ESCAP: Africa (AFR) (UNSDCode:98405),NAM,Namibia
ESCAP: Africa (AFR) (UNSDCode:98405),NER,Niger
ESCAP: Africa (AFR) (UNSDCode:98405),NGA,Nigeria
ESCAP: Africa (AFR) (UNSDCode:98405),GNB,Guinea-Bissau
ESCAP: Africa (AFR) (UNSDCode:98405),REU,Réunion
ESCAP: Africa (AFR) (UNSDCode:98405),RWA,Rwanda
ESCAP: Africa (AFR) (UNSDCode:98405),SHN,Saint Helena
ESCAP: Africa (AFR) (UNSDCode:98405),STP,Sao Tome and Principe
ESCAP: Africa (AFR) (UNSDCode:98405),SEN,Senegal
ESCAP: Africa (AFR) (UNSDCode:98405),SYC,Seychelles
ESCAP: Africa (AFR) (UNSDCode:98405),SLE,Sierra Leone
ESCAP: Africa (AFR) (UNSDCode:98405),SOM,Somalia
ESCAP: Africa (AFR) (UNSDCode:98405),ZAF,South Africa
ESCAP: Africa (AFR) (UNSDCode:98405),ZWE,Zimbabwe
ESCAP: Africa (AFR) (UNSDCode:98405),SSD,South Sudan
ESCAP: Africa (AFR) (UNSDCode:98405),SDN,Sudan
ESCAP: Africa (AFR) (UNSDCode:98405),ESH,Western Sahara
ESCAP: Africa (AFR) (UNSDCode:98405),SWZ,Eswatini
ESCAP: Africa (AFR) (UNSDCode:98405),TZA,United Republic of Tanzania
ESCAP: Africa (AFR) (UNSDCode:98405),TGO,Togo
ESCAP: Africa (AFR) (UNSDCode:98405),TUN,Tunisia
ESCAP: Africa (AFR) (UNSDCode:98405),UGA,Uganda
ESCAP: Africa (AFR) (UNSDCode:98405),BFA,Burkina Faso
ESCAP: Africa (AFR) (UNSDCode:98405),COD,Democratic Republic of the Congo
ESCAP: Africa (AFR) (UNSDCode:98405),ZMB,Zambia
ESCAP: All countries (UNSDCode:98400),AFG,Afghanistan
ESCAP: All countries (UNSDCode:98400),ASM,American Samoa
ESCAP: All countries (UNSDCode:98400),ARM,Armenia
ESCAP: All countries (UNSDCode:98400),AUS,Australia
ESCAP: All countries (UNSDCode:98400),AZE,Azerbaijan
ESCAP: All countries (UNSDCode:98400),BGD,Bangladesh
ESCAP: All countries (UNSDCode:98400),BTN,Bhutan
ESCAP: All countries (UNSDCode:98400),SLB,Solomon Islands
ESCAP: All countries (UNSDCode:98400),PLW,Palau
ESCAP: All countries (UNSDCode:98400),BRN,Brunei Darussalam
ESCAP: All countries (UNSDCode:98400),MMR,Myanmar
ESCAP: All countries (UNSDCode:98400),CHN,China
ESCAP: All countries (UNSDCode:98400),COK,Cook Islands
ESCAP: All countries (UNSDCode:98400),FJI,Fiji
ESCAP: All countries (UNSDCode:98400),PYF,French Polynesia
ESCAP: All countries (UNSDCode:98400),GEO,Georgia
ESCAP: All countries (UNSDCode:98400),KIR,Kiribati
ESCAP: All countries (UNSDCode:98400),GUM,Guam
ESCAP: All countries (UNSDCode:98400),HKG,"China, Hong Kong Special Administrative Region"
ESCAP: All countries (UNSDCode:98400),IND,India
ESCAP: All countries (UNSDCode:98400),IDN,Indonesia
ESCAP: All countries (UNSDCode:98400),IRN,Iran (Islamic Republic of)
ESCAP: All countries (UNSDCode:98400),JPN,Japan
ESCAP: All countries (UNSDCode:98400),KAZ,Kazakhstan
ESCAP: All countries (UNSDCode:98400),KHM,Cambodia
ESCAP: All countries (UNSDCode:98400),KOR,Republic of Korea
ESCAP: All countries (UNSDCode:98400),PRK,Democratic People's Republic of Korea
ESCAP: All countries (UNSDCode:98400),KGZ,Kyrgyzstan
ESCAP: All countries (UNSDCode:98400),LAO,Lao People's Democratic Republic
ESCAP: All countries (UNSDCode:98400),MAC,"China, Macao Special Administrative Region"
ESCAP: All countries (UNSDCode:98400),MYS,Malaysia
ESCAP: All countries (UNSDCode:98400),MDV,Maldives
ESCAP: All countries (UNSDCode:98400),FSM,Micronesia (Federated States of)
ESCAP: All countries (UNSDCode:98400),MNG,Mongolia
ESCAP: All countries (UNSDCode:98400),MNP,Northern Mariana Islands
ESCAP: All countries (UNSDCode:98400),NRU,Nauru
ESCAP: All countries (UNSDCode:98400),NPL,Nepal
ESCAP: All countries (UNSDCode:98400),NCL,New Caledonia
ESCAP: All countries (UNSDCode:98400),VUT,Vanuatu
ESCAP: All countries (UNSDCode:98400),NZL,New Zealand
ESCAP: All countries (UNSDCode:98400),NIU,Niue
ESCAP: All countries (UNSDCode:98400),MHL,Marshall Islands
ESCAP: All countries (UNSDCode:98400),PAK,Pakistan
ESCAP: All countries (UNSDCode:98400),PNG,Papua New Guinea
ESCAP: All countries (UNSDCode:98400),PHL,Philippines
ESCAP: All countries (UNSDCode:98400),TLS,Timor-Leste
ESCAP: All countries (UNSDCode:98400),RUS,Russian Federation
ESCAP: All countries (UNSDCode:98400),SGP,Singapore
ESCAP: All countries (UNSDCode:98400),LKA,Sri Lanka
ESCAP: All countries (UNSDCode:98400),TJK,Tajikistan
ESCAP: All countries (UNSDCode:98400),THA,Thailand
ESCAP: All countries (UNSDCode:98400),TON,Tonga
ESCAP: All countries (UNSDCode:98400),TUV,Tuvalu
ESCAP: All countries (UNSDCode:98400),TUR,Turkey
ESCAP: All countries (UNSDCode:98400),TKM,Turkmenistan
ESCAP: All countries (UNSDCode:98400),UZB,Uzbekistan
ESCAP: All countries (UNSDCode:98400),VNM,Viet Nam
ESCAP: All countries (UNSDCode:98400),WSM,Samoa
ESCAP: ASEAN (ASEAN) (UNSDCode:98406),BRN,Brunei Darussalam
ESCAP: ASEAN (ASEAN) (UNSDCode:98406),MMR,Myanmar
ESCAP: ASEAN (ASEAN) (UNSDCode:98406),IDN,Indonesia
ESCAP: ASEAN (ASEAN) (UNSDCode:98406),KHM,Cambodia
ESCAP: ASEAN (ASEAN) (UNSDCode:98406),LAO,Lao People's Democratic Republic
ESCAP: ASEAN (ASEAN) (UNSDCode:98406),MYS,Malaysia
ESCAP: ASEAN (ASEAN) (UNSDCode:98406),PHL,Philippines
ESCAP: ASEAN (ASEAN) (UNSDCode:98406),SGP,Singapore
ESCAP: ASEAN (ASEAN) (UNSDCode:98406),THA,Thailand
ESCAP: ASEAN (ASEAN) (UNSDCode:98406),VNM,Viet Nam
ESCAP: East and North-East Asia (ENEA) (UNSDCode:98408),CHN,China
ESCAP: East and North-East Asia (ENEA) (UNSDCode:98408),HKG,"China, Hong Kong Special Administrative Region"
ESCAP: East and North-East Asia (ENEA) (UNSDCode:98408),JPN,Japan
ESCAP: East and North-East Asia (ENEA) (UNSDCode:98408),KOR,Republic of Korea
ESCAP: East and North-East Asia (ENEA) (UNSDCode:98408),PRK,Democratic People's Republic of Korea
ESCAP: East and North-East Asia (ENEA) (UNSDCode:98408),MAC,"China, Macao Special Administrative Region"
ESCAP: East and North-East Asia (ENEA) (UNSDCode:98408),MNG,Mongolia
ESCAP: ECO (ECO) (UNSDCode:98407),AFG,Afghanistan
ESCAP: ECO (ECO) (UNSDCode:98407),AZE,Azerbaijan
ESCAP: ECO (ECO) (UNSDCode:98407),IRN,Iran (Islamic Republic of)
ESCAP: ECO (ECO) (UNSDCode:98407),KAZ,Kazakhstan
ESCAP: ECO (ECO) (UNSDCode:98407),KGZ,Kyrgyzstan
ESCAP: ECO (ECO) (UNSDCode:98407),PAK,Pakistan
ESCAP: ECO (ECO) (UNSDCode:98407),TJK,Tajikistan
ESCAP: ECO (ECO) (UNSDCode:98407),TUR,Turkey
ESCAP: ECO (ECO) (UNSDCode:98407),TKM,Turkmenistan
ESCAP: ECO (ECO) (UNSDCode:98407),UZB,Uzbekistan
ESCAP: ENEA including Russian Fed (ENEA_RUS) (UNSDCode:98433),CHN,China
ESCAP: ENEA including Russian Fed (ENEA_RUS) (UNSDCode:98433),HKG,"China, Hong Kong Special Administrative Region"
ESCAP: ENEA including Russian Fed (ENEA_RUS) (UNSDCode:98433),JPN,Japan
ESCAP: ENEA including Russian Fed (ENEA_RUS) (UNSDCode:98433),KOR,Republic of Korea
ESCAP: ENEA including Russian Fed (ENEA_RUS) (UNSDCode:98433),PRK,Democratic People's Republic of Korea
ESCAP: ENEA including Russian Fed (ENEA_RUS) (UNSDCode:98433),MAC,"China, Macao Special Administrative Region"
ESCAP: ENEA including Russian Fed (ENEA_RUS) (UNSDCode:98433),MNG,Mongolia
ESCAP: ENEA including Russian Fed (ENEA_RUS) (UNSDCode:98433),RUS,Russian Federation
ESCAP: Europe (Europe) (UNSDCode:98423),ALB,Albania
ESCAP: Europe (Europe) (UNSDCode:98423),AND,Andorra
ESCAP: Europe (Europe) (UNSDCode:98423),AUT,Austria
ESCAP: Europe (Europe) (UNSDCode:98423),BEL,Belgium
ESCAP: Europe (Europe) (UNSDCode:98423),BIH,Bosnia and Herzegovina
ESCAP: Europe (Europe) (UNSDCode:98423),BGR,Bulgaria
ESCAP: Europe (Europe) (UNSDCode:98423),HRV,Croatia
ESCAP: Europe (Europe) (UNSDCode:98423),CYP,Cyprus
ESCAP: Europe (Europe) (UNSDCode:98423),CZE,Czechia
ESCAP: Europe (Europe) (UNSDCode:98423),DNK,Denmark
ESCAP: Europe (Europe) (UNSDCode:98423),EST,Estonia
ESCAP: Europe (Europe) (UNSDCode:98423),FRO,Faeroe Islands
ESCAP: Europe (Europe) (UNSDCode:98423),FIN,Finland
ESCAP: Europe (Europe) (UNSDCode:98423),FRA,France
ESCAP: Europe (Europe) (UNSDCode:98423),DEU,Germany
ESCAP: Europe (Europe) (UNSDCode:98423),GIB,Gibraltar
ESCAP: Europe (Europe) (UNSDCode:98423),GRC,Greece
ESCAP: Europe (Europe) (UNSDCode:98423),VAT,Holy See
ESCAP: Europe (Europe) (UNSDCode:98423),HUN,Hungary
ESCAP: Europe (Europe) (UNSDCode:98423),ISL,Iceland
ESCAP: Europe (Europe) (UNSDCode:98423),IRL,Ireland
ESCAP: Europe (Europe) (UNSDCode:98423),ITA,Italy
ESCAP: Europe (Europe) (UNSDCode:98423),LVA,Latvia
ESCAP: Europe (Europe) (UNSDCode:98423),LIE,Liechtenstein
ESCAP: Europe (Europe) (UNSDCode:98423),LTU,Lithuania
ESCAP: Europe (Europe) (UNSDCode:98423),LUX,Luxembourg
ESCAP: Europe (Europe) (UNSDCode:98423),MKD,North Macedonia
ESCAP: Europe (Europe) (UNSDCode:98423),MLT,Malta
ESCAP: Europe (Europe) (UNSDCode:98423),MCO,Monaco
ESCAP: Europe (Europe) (UNSDCode:98423),MNE,Montenegro
ESCAP: Europe (Europe) (UNSDCode:98423),NLD,Netherlands
ESCAP: Europe (Europe) (UNSDCode:98423),NOR,Norway
ESCAP: Europe (Europe) (UNSDCode:98423),POL,Poland
ESCAP: Europe (Europe) (UNSDCode:98423),PRT,Portugal
ESCAP: Europe (Europe) (UNSDCode:98423),MDA,Republic of Moldova
ESCAP: Europe (Europe) (UNSDCode:98423),ROU,Romania
ESCAP: Europe (Europe) (UNSDCode:98423),SVK,Slovakia
ESCAP: Europe (Europe) (UNSDCode:98423),SMR,San Marino
ESCAP: Europe (Europe) (UNSDCode:98423),SVN,Slovenia
ESCAP: Europe (Europe) (UNSDCode:98423),SRB,Serbia
ESCAP: Europe (Europe) (UNSDCode:98423),ESP,Spain
ESCAP: Europe (Europe) (UNSDCode:98423),SJM,Svalbard and Jan Mayen Islands
ESCAP: Europe (Europe) (UNSDCode:98423),SWE,Sweden
ESCAP: Europe (Europe) (UNSDCode:98423),CHE,Switzerland
ESCAP: Europe (Europe) (UNSDCode:98423),BLR,Belarus
ESCAP: Europe (Europe) (UNSDCode:98423),UKR,Ukraine
ESCAP: Europe (Europe) (UNSDCode:98423),GBR,United Kingdom of Great Britain and Northern Ireland
ESCAP: Europe (Europe) (UNSDCode:98423),GGY,Guernsey
ESCAP: Europe (Europe) (UNSDCode:98423),JEY,Jersey
ESCAP: Europe (Europe) (UNSDCode:98423),IMN,Isle of Man
ESCAP: Latin America (LAC) (UNSDCode:98424),AIA,Anguilla
ESCAP: Latin America (LAC) (UNSDCode:98424),ATG,Antigua and Barbuda
ESCAP: Latin America (LAC) (UNSDCode:98424),ARG,Argentina
ESCAP: Latin America (LAC) (UNSDCode:98424),ABW,Aruba
ESCAP: Latin America (LAC) (UNSDCode:98424),BHS,Bahamas
ESCAP: Latin America (LAC) (UNSDCode:98424),BRB,Barbados
ESCAP: Latin America (LAC) (UNSDCode:98424),BLZ,Belize
ESCAP: Latin America (LAC) (UNSDCode:98424),BOL,Bolivia (Plurinational State of)
ESCAP: Latin America (LAC) (UNSDCode:98424),BRA,Brazil
ESCAP: Latin America (LAC) (UNSDCode:98424),CYM,Cayman Islands
ESCAP: Latin America (LAC) (UNSDCode:98424),CHL,Chile
ESCAP: Latin America (LAC) (UNSDCode:98424),COL,Colombia
ESCAP: Latin America (LAC) (UNSDCode:98424),CRI,Costa Rica
ESCAP: Latin America (LAC) (UNSDCode:98424),CUB,Cuba
ESCAP: Latin America (LAC) (UNSDCode:98424),DMA,Dominica
ESCAP: Latin America (LAC) (UNSDCode:98424),DOM,Dominican Republic
ESCAP: Latin America (LAC) (UNSDCode:98424),ECU,Ecuador
ESCAP: Latin America (LAC) (UNSDCode:98424),SLV,El Salvador
ESCAP: Latin America (LAC) (UNSDCode:98424),FLK,Falkland Islands (Malvinas)
ESCAP: Latin America (LAC) (UNSDCode:98424),GUF,French Guiana
ESCAP: Latin America (LAC) (UNSDCode:98424),GRD,Grenada
ESCAP: Latin America (LAC) (UNSDCode:98424),GLP,Guadeloupe
ESCAP: Latin America (LAC) (UNSDCode:98424),GTM,Guatemala
ESCAP: Latin America (LAC) (UNSDCode:98424),GUY,Guyana
ESCAP: Latin America (LAC) (UNSDCode:98424),HTI,Haiti
ESCAP: Latin America (LAC) (UNSDCode:98424),HND,Honduras
ESCAP: Latin America (LAC) (UNSDCode:98424),JAM,Jamaica
