"country","iso3c","date","source_name","source_id","value"
"Nigeria","NGA",2022,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",80
"Nigeria","NGA",2022,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",63.83333333333332
"Nigeria","NGA",2022,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",77.75625000000001
"Nigeria","NGA",2022,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",31.458333333333332
"Nigeria","NGA",2022,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",40
"Nigeria","NGA",2022,"SPI Overall Score","IQ.SPI.OVRL",58.609583333333326
"Pakistan","PAK",2022,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",100
"Pakistan","PAK",2022,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",61.93333333333333
"Pakistan","PAK",2022,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",86.825
"Pakistan","PAK",2022,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",46.90833333333334
"Pakistan","PAK",2022,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",60
"Pakistan","PAK",2022,"SPI Overall Score","IQ.SPI.OVRL",71.13333333333334
"Papua New Guinea","PNG",2022,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",60
"Papua New Guinea","PNG",2022,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",59.2
"Papua New Guinea","PNG",2022,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",70.59375
"Papua New Guinea","PNG",2022,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",11.766666666666667
"Papua New Guinea","PNG",2022,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",30
"Papua New Guinea","PNG",2022,"SPI Overall Score","IQ.SPI.OVRL",46.312083333333334
"Rwanda","RWA",2022,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",90
"Rwanda","RWA",2022,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",70.63333333333333
"Rwanda","RWA",2022,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",79.50625
"Rwanda","RWA",2022,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",52.75833333333334
"Rwanda","RWA",2022,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",60
"Rwanda","RWA",2022,"SPI Overall Score","IQ.SPI.OVRL",70.57958333333335
"Samoa","WSM",2022,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",70
"Samoa","WSM",2022,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",62.999999999999986
"Samoa","WSM",2022,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",78.76875000000001
"Samoa","WSM",2022,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",40.475
"Samoa","WSM",2022,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",60
"Samoa","WSM",2022,"SPI Overall Score","IQ.SPI.OVRL",62.44875
"Sao Tome and Principe","STP",2022,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",60
"Sao Tome and Principe","STP",2022,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",60.9
"Sao Tome and Principe","STP",2022,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",69.23750000000001
"Sao Tome and Principe","STP",2022,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",52.35833333333333
"Sao Tome and Principe","STP",2022,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",35
"Sao Tome and Principe","STP",2022,"SPI Overall Score","IQ.SPI.OVRL",55.49916666666667
"Senegal","SEN",2022,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",80
"Senegal","SEN",2022,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",82
"Senegal","SEN",2022,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",78.45625000000001
"Senegal","SEN",2022,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",48.925
"Senegal","SEN",2022,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",75
"Senegal","SEN",2022,"SPI Overall Score","IQ.SPI.OVRL",72.87625000000001
"Sierra Leone","SLE",2022,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",80
"Sierra Leone","SLE",2022,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",65.33333333333333
"Sierra Leone","SLE",2022,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",78.95625
"Sierra Leone","SLE",2022,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",31.70833333333334
"Sierra Leone","SLE",2022,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",40
"Sierra Leone","SLE",2022,"SPI Overall Score","IQ.SPI.OVRL",59.19958333333335
"Solomon Islands","SLB",2022,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",50
"Solomon Islands","SLB",2022,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",59.266666666666666
"Solomon Islands","SLB",2022,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",65.8125
"Solomon Islands","SLB",2022,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",15.908333333333331
"Solomon Islands","SLB",2022,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",50
"Solomon Islands","SLB",2022,"SPI Overall Score","IQ.SPI.OVRL",48.197500000000005
"Somalia","SOM",2022,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",80
"Somalia","SOM",2022,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",47.86666666666666
"Somalia","SOM",2022,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",69.69999999999999
"Somalia","SOM",2022,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",4.3500000000000005
"Somalia","SOM",2022,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",40
"Somalia","SOM",2022,"SPI Overall Score","IQ.SPI.OVRL",48.38333333333333
"South Sudan","SSD",2022,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",40
"South Sudan","SSD",2022,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",37.766666666666666
"South Sudan","SSD",2022,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",53.91875000000002
"South Sudan","SSD",2022,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",9.116666666666667
"South Sudan","SSD",2022,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",30
"South Sudan","SSD",2022,"SPI Overall Score","IQ.SPI.OVRL",34.16041666666667
"Sri Lanka","LKA",2022,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",100
"Sri Lanka","LKA",2022,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",81.83333333333334
"Sri Lanka","LKA",2022,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",78.01875
"Sri Lanka","LKA",2022,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",80.4
"Sri Lanka","LKA",2022,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",55.00000000000001
"Sri Lanka","LKA",2022,"SPI Overall Score","IQ.SPI.OVRL",79.05041666666668
"St. Lucia","LCA",2022,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",70
"St. Lucia","LCA",2022,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",69.63333333333333
"St. Lucia","LCA",2022,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",68.57499999999999
"St. Lucia","LCA",2022,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",66.80833333333334
"St. Lucia","LCA",2022,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",55.00000000000001
"St. Lucia","LCA",2022,"SPI Overall Score","IQ.SPI.OVRL",66.00333333333333
"St. Vincent and the Grenadines","VCT",2022,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",60
"St. Vincent and the Grenadines","VCT",2022,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",67.43333333333332
"St. Vincent and the Grenadines","VCT",2022,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",60.90625000000001
"St. Vincent and the Grenadines","VCT",2022,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",48.108333333333334
"St. Vincent and the Grenadines","VCT",2022,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",40
"St. Vincent and the Grenadines","VCT",2022,"SPI Overall Score","IQ.SPI.OVRL",55.28958333333334
"Sudan","SDN",2022,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",53.400000000000006
"Sudan","SDN",2022,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",57.93333333333332
"Sudan","SDN",2022,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",67.79375
"Sudan","SDN",2022,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",18.76666666666667
"Sudan","SDN",2022,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",20
"Sudan","SDN",2022,"SPI Overall Score","IQ.SPI.OVRL",43.578750000000014
"Syrian Arab Republic","SYR",2022,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",36.6
"Syrian Arab Republic","SYR",2022,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",23.066666666666663
"Syrian Arab Republic","SYR",2022,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",54.96875
"Syrian Arab Republic","SYR",2022,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",14.966666666666669
"Syrian Arab Republic","SYR",2022,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",30
"Syrian Arab Republic","SYR",2022,"SPI Overall Score","IQ.SPI.OVRL",31.920416666666668
"Tajikistan","TJK",2022,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",80
"Tajikistan","TJK",2022,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",29.166666666666664
"Tajikistan","TJK",2022,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",81.71875
"Tajikistan","TJK",2022,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",49.6
"Tajikistan","TJK",2022,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",30
"Tajikistan","TJK",2022,"SPI Overall Score","IQ.SPI.OVRL",54.09708333333334
"Tanzania","TZA",2022,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",90
"Tanzania","TZA",2022,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",70.7
"Tanzania","TZA",2022,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",76.58749999999999
"Tanzania","TZA",2022,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",47.73333333333334
"Tanzania","TZA",2022,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",55.00000000000001
"Tanzania","TZA",2022,"SPI Overall Score","IQ.SPI.OVRL",68.00416666666666
"Timor-Leste","TLS",2022,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",80
"Timor-Leste","TLS",2022,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",61
"Timor-Leste","TLS",2022,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",64.54375
"Timor-Leste","TLS",2022,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",30.40833333333334
"Timor-Leste","TLS",2022,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",65
"Timor-Leste","TLS",2022,"SPI Overall Score","IQ.SPI.OVRL",60.19041666666667
"Togo","TGO",2022,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",90
"Togo","TGO",2022,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",63.66666666666667
"Togo","TGO",2022,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",87.05
"Togo","TGO",2022,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",34.34166666666667
"Togo","TGO",2022,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",60
"Togo","TGO",2022,"SPI Overall Score","IQ.SPI.OVRL",67.01166666666667
"Tonga","TON",2022,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",70
"Tonga","TON",2022,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",63.19999999999999
"Tonga","TON",2022,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",75.86874999999999
"Tonga","TON",2022,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",45.4
"Tonga","TON",2022,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",45
"Tonga","TON",2022,"SPI Overall Score","IQ.SPI.OVRL",59.89374999999999
"Tuvalu","TUV",2022,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",40
"Tuvalu","TUV",2022,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",59.4
"Tuvalu","TUV",2022,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",60.83749999999999
"Tuvalu","TUV",2022,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",15.458333333333332
"Tuvalu","TUV",2022,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",15
"Tuvalu","TUV",2022,"SPI Overall Score","IQ.SPI.OVRL",38.13916666666667
"Uganda","UGA",2022,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",100
"Uganda","UGA",2022,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",65.39999999999999
"Uganda","UGA",2022,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",81.55
"Uganda","UGA",2022,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",40.108333333333334
"Uganda","UGA",2022,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",70
"Uganda","UGA",2022,"SPI Overall Score","IQ.SPI.OVRL",71.41166666666668
"Uzbekistan","UZB",2022,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",80
"Uzbekistan","UZB",2022,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",74.73333333333333
"Uzbekistan","UZB",2022,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",78.7
"Uzbekistan","UZB",2022,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",44.425
"Uzbekistan","UZB",2022,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",75
"Uzbekistan","UZB",2022,"SPI Overall Score","IQ.SPI.OVRL",70.57166666666667
"Vanuatu","VUT",2022,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",56.60000000000001
"Vanuatu","VUT",2022,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",59.06666666666667
"Vanuatu","VUT",2022,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",72.22500000000001
"Vanuatu","VUT",2022,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",33.20833333333334
"Vanuatu","VUT",2022,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",35
"Vanuatu","VUT",2022,"SPI Overall Score","IQ.SPI.OVRL",51.22
"Yemen, Rep.","YEM",2022,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",46.6
"Yemen, Rep.","YEM",2022,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",28.000000000000004
"Yemen, Rep.","YEM",2022,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",55.56875
"Yemen, Rep.","YEM",2022,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",17.666666666666664
"Yemen, Rep.","YEM",2022,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",20
"Yemen, Rep.","YEM",2022,"SPI Overall Score","IQ.SPI.OVRL",33.567083333333336
"Zambia","ZMB",2022,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",90
"Zambia","ZMB",2022,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",60.36666666666666
"Zambia","ZMB",2022,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",86.70625000000001
"Zambia","ZMB",2022,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",31.808333333333337
"Zambia","ZMB",2022,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",45
"Zambia","ZMB",2022,"SPI Overall Score","IQ.SPI.OVRL",62.77625
"Zimbabwe","ZWE",2022,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",100
"Zimbabwe","ZWE",2022,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",67.03333333333332
"Zimbabwe","ZWE",2022,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",87.9625
"Zimbabwe","ZWE",2022,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",37.71666666666667
"Zimbabwe","ZWE",2022,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",60
"Zimbabwe","ZWE",2022,"SPI Overall Score","IQ.SPI.OVRL",70.54249999999999
"Afghanistan","AFG",2021,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",80
"Afghanistan","AFG",2021,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",59.43333333333334
"Afghanistan","AFG",2021,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",78.63749999999999
"Afghanistan","AFG",2021,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",18.7
"Afghanistan","AFG",2021,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",55.00000000000001
"Afghanistan","AFG",2021,"SPI Overall Score","IQ.SPI.OVRL",58.35416666666667
"Bangladesh","BGD",2021,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",90
"Bangladesh","BGD",2021,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",60.8
"Bangladesh","BGD",2021,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",85.83125
"Bangladesh","BGD",2021,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",53.68333333333334
"Bangladesh","BGD",2021,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",55.00000000000001
"Bangladesh","BGD",2021,"SPI Overall Score","IQ.SPI.OVRL",69.06291666666668
"Benin","BEN",2021,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",80
"Benin","BEN",2021,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",69.89999999999999
"Benin","BEN",2021,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",83.63125000000001
"Benin","BEN",2021,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",30.825000000000003
"Benin","BEN",2021,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",50
"Benin","BEN",2021,"SPI Overall Score","IQ.SPI.OVRL",62.87125000000001
"Bhutan","BTN",2021,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",80
"Bhutan","BTN",2021,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",60.6
"Bhutan","BTN",2021,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",75.19375
"Bhutan","BTN",2021,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",40.50833333333333
"Bhutan","BTN",2021,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",40
"Bhutan","BTN",2021,"SPI Overall Score","IQ.SPI.OVRL",59.260416666666686
"Burkina Faso","BFA",2021,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",80
"Burkina Faso","BFA",2021,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",69.03333333333333
"Burkina Faso","BFA",2021,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",81.45625
"Burkina Faso","BFA",2021,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",40.00833333333333
"Burkina Faso","BFA",2021,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",60
"Burkina Faso","BFA",2021,"SPI Overall Score","IQ.SPI.OVRL",66.09958333333333
"Burundi","BDI",2021,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",46.6
"Burundi","BDI",2021,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",64.03333333333332
"Burundi","BDI",2021,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",79.6625
"Burundi","BDI",2021,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",15.741666666666664
"Burundi","BDI",2021,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",35
"Burundi","BDI",2021,"SPI Overall Score","IQ.SPI.OVRL",48.2075
"Cabo Verde","CPV",2021,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",80
"Cabo Verde","CPV",2021,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",64.8
"Cabo Verde","CPV",2021,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",76.05000000000001
"Cabo Verde","CPV",2021,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",66.90833333333333
"Cabo Verde","CPV",2021,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",45
"Cabo Verde","CPV",2021,"SPI Overall Score","IQ.SPI.OVRL",66.55166666666666
"Cambodia","KHM",2021,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",80
"Cambodia","KHM",2021,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",61.83333333333333
"Cambodia","KHM",2021,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",81.05
"Cambodia","KHM",2021,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",41.575
"Cambodia","KHM",2021,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",55.00000000000001
"Cambodia","KHM",2021,"SPI Overall Score","IQ.SPI.OVRL",63.891666666666666
"Cameroon","CMR",2021,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",60
"Cameroon","CMR",2021,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",63.866666666666674
"Cameroon","CMR",2021,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",82.09375
"Cameroon","CMR",2021,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",26.69166666666667
"Cameroon","CMR",2021,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",35
"Cameroon","CMR",2021,"SPI Overall Score","IQ.SPI.OVRL",53.53041666666667
"Central African Republic","CAF",2021,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",50
"Central African Republic","CAF",2021,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",NA
"Central African Republic","CAF",2021,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",68.75
"Central African Republic","CAF",2021,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",NA
"Central African Republic","CAF",2021,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",25
"Central African Republic","CAF",2021,"SPI Overall Score","IQ.SPI.OVRL",NA
"Chad","TCD",2021,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",70
"Chad","TCD",2021,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",57.03333333333334
"Chad","TCD",2021,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",75.84375000000001
"Chad","TCD",2021,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",19.666666666666664
"Chad","TCD",2021,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",30
"Chad","TCD",2021,"SPI Overall Score","IQ.SPI.OVRL",50.50875
"Comoros","COM",2021,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",50
"Comoros","COM",2021,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",NA
"Comoros","COM",2021,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",68.23124999999999
"Comoros","COM",2021,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",NA
"Comoros","COM",2021,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",40
"Comoros","COM",2021,"SPI Overall Score","IQ.SPI.OVRL",NA
"Congo, Dem. Rep.","COD",2021,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",70
"Congo, Dem. Rep.","COD",2021,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",68.06666666666666
"Congo, Dem. Rep.","COD",2021,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",67.5
"Congo, Dem. Rep.","COD",2021,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",18.2
"Congo, Dem. Rep.","COD",2021,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",40
"Congo, Dem. Rep.","COD",2021,"SPI Overall Score","IQ.SPI.OVRL",52.753333333333345
"Congo, Rep.","COG",2021,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",50
"Congo, Rep.","COG",2021,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",29.433333333333326
"Congo, Rep.","COG",2021,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",62.59375
"Congo, Rep.","COG",2021,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",21.95
"Congo, Rep.","COG",2021,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",25
"Congo, Rep.","COG",2021,"SPI Overall Score","IQ.SPI.OVRL",37.79541666666667
"Cote d'Ivoire","CIV",2021,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",80
"Cote d'Ivoire","CIV",2021,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",64.16666666666666
"Cote d'Ivoire","CIV",2021,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",79.13750000000002
"Cote d'Ivoire","CIV",2021,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",35.141666666666666
"Cote d'Ivoire","CIV",2021,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",65
"Cote d'Ivoire","CIV",2021,"SPI Overall Score","IQ.SPI.OVRL",64.68916666666668
"Djibouti","DJI",2021,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",50
"Djibouti","DJI",2021,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",59.7
"Djibouti","DJI",2021,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",63.76875
"Djibouti","DJI",2021,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",15.041666666666664
"Djibouti","DJI",2021,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",45
"Djibouti","DJI",2021,"SPI Overall Score","IQ.SPI.OVRL",46.70208333333334
"Dominica","DMA",2021,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",60
"Dominica","DMA",2021,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",32.8
"Dominica","DMA",2021,"Pillar 3 - Data Products - Score","IQ.SPI.PIL3",59.26875000000001
"Dominica","DMA",2021,"Pillar 4 - Data Sources - Score","IQ.SPI.PIL4",49.016666666666666
"Dominica","DMA",2021,"Pillar 5 - Data Infrastructure - Score","IQ.SPI.PIL5",30
"Dominica","DMA",2021,"SPI Overall Score","IQ.SPI.OVRL",46.217083333333335
"Eritrea","ERI",2021,"Pillar 1  - Data Use - Score","IQ.SPI.PIL1",36.6
"Eritrea","ERI",2021,"Pillar 2 - Data Services - Score","IQ.SPI.PIL2",NA
