"WB_Group_Code","WB_Group_Name","date","source_id","source_name","value"
"SSF","Sub-Saharan Africa",2018,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",31.15
"SSF","Sub-Saharan Africa",2019,"IQ.SPI.OVRL","SPI Overall Score",51.29
"SSF","Sub-Saharan Africa",2019,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",69.65
"SSF","Sub-Saharan Africa",2019,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",54.89
"SSF","Sub-Saharan Africa",2019,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",59.1
"SSF","Sub-Saharan Africa",2019,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",32.74
"SSF","Sub-Saharan Africa",2019,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",33.44
"SSF","Sub-Saharan Africa",2020,"IQ.SPI.OVRL","SPI Overall Score",53.78
"SSF","Sub-Saharan Africa",2020,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",69.44
"SSF","Sub-Saharan Africa",2020,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",58.4
"SSF","Sub-Saharan Africa",2020,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",67.03
"SSF","Sub-Saharan Africa",2020,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",35.84
"SSF","Sub-Saharan Africa",2020,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",34.27
"SST","Small states",2016,"IQ.SPI.OVRL","SPI Overall Score",45.63
"SST","Small states",2016,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",60.46
"SST","Small states",2016,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",30.31
"SST","Small states",2016,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",50.41
"SST","Small states",2016,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",41.7
"SST","Small states",2016,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",32.96
"SST","Small states",2017,"IQ.SPI.OVRL","SPI Overall Score",48.53
"SST","Small states",2017,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",59.93
"SST","Small states",2017,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",44.56
"SST","Small states",2017,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",51.38
"SST","Small states",2017,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",40.56
"SST","Small states",2017,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",33.2
"SST","Small states",2018,"IQ.SPI.OVRL","SPI Overall Score",51.91
"SST","Small states",2018,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",61.4
"SST","Small states",2018,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",58.96
"SST","Small states",2018,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",50.41
"SST","Small states",2018,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",40.96
"SST","Small states",2018,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",34.7
"SST","Small states",2019,"IQ.SPI.OVRL","SPI Overall Score",51.13
"SST","Small states",2019,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",61.8
"SST","Small states",2019,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",54.46
"SST","Small states",2019,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",48.65
"SST","Small states",2019,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",41.23
"SST","Small states",2019,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",37.2
"SST","Small states",2020,"IQ.SPI.OVRL","SPI Overall Score",53.76
"SST","Small states",2020,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",68.06
"SST","Small states",2020,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",57.8
"SST","Small states",2020,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",58.89
"SST","Small states",2020,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",44.54
"SST","Small states",2020,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",36.7
"TEA","East Asia & Pacific (IDA & IBRD)",2016,"IQ.SPI.OVRL","SPI Overall Score",48.35
"TEA","East Asia & Pacific (IDA & IBRD)",2016,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",63.9
"TEA","East Asia & Pacific (IDA & IBRD)",2016,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",38.02
"TEA","East Asia & Pacific (IDA & IBRD)",2016,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",56.61
"TEA","East Asia & Pacific (IDA & IBRD)",2016,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",41.59
"TEA","East Asia & Pacific (IDA & IBRD)",2016,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",27.95
"TEA","East Asia & Pacific (IDA & IBRD)",2017,"IQ.SPI.OVRL","SPI Overall Score",51.55
"TEA","East Asia & Pacific (IDA & IBRD)",2017,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",64.92
"TEA","East Asia & Pacific (IDA & IBRD)",2017,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",49.98
"TEA","East Asia & Pacific (IDA & IBRD)",2017,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",57.04
"TEA","East Asia & Pacific (IDA & IBRD)",2017,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",40.8
"TEA","East Asia & Pacific (IDA & IBRD)",2017,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",31.09
"TEA","East Asia & Pacific (IDA & IBRD)",2018,"IQ.SPI.OVRL","SPI Overall Score",53.84
"TEA","East Asia & Pacific (IDA & IBRD)",2018,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",65.5
"TEA","East Asia & Pacific (IDA & IBRD)",2018,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",59.17
"TEA","East Asia & Pacific (IDA & IBRD)",2018,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",56.75
"TEA","East Asia & Pacific (IDA & IBRD)",2018,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",40.54
"TEA","East Asia & Pacific (IDA & IBRD)",2018,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",33.04
"TEA","East Asia & Pacific (IDA & IBRD)",2019,"IQ.SPI.OVRL","SPI Overall Score",54.09
"TEA","East Asia & Pacific (IDA & IBRD)",2019,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",66.67
"TEA","East Asia & Pacific (IDA & IBRD)",2019,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",60.05
"TEA","East Asia & Pacific (IDA & IBRD)",2019,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",54.91
"TEA","East Asia & Pacific (IDA & IBRD)",2019,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",41.15
"TEA","East Asia & Pacific (IDA & IBRD)",2019,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",35
"TEA","East Asia & Pacific (IDA & IBRD)",2020,"IQ.SPI.OVRL","SPI Overall Score",57.44
"TEA","East Asia & Pacific (IDA & IBRD)",2020,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",69.85
"TEA","East Asia & Pacific (IDA & IBRD)",2020,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",66.02
"TEA","East Asia & Pacific (IDA & IBRD)",2020,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",66.52
"TEA","East Asia & Pacific (IDA & IBRD)",2020,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",42.56
"TEA","East Asia & Pacific (IDA & IBRD)",2020,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",35
"TEC","Europe & Central Asia (IDA & IBRD)",2016,"IQ.SPI.OVRL","SPI Overall Score",64.3
"TEC","Europe & Central Asia (IDA & IBRD)",2016,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",86.37
"TEC","Europe & Central Asia (IDA & IBRD)",2016,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",47
"TEC","Europe & Central Asia (IDA & IBRD)",2016,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",61.87
"TEC","Europe & Central Asia (IDA & IBRD)",2016,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",55.92
"TEC","Europe & Central Asia (IDA & IBRD)",2016,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",66.19
"TEC","Europe & Central Asia (IDA & IBRD)",2017,"IQ.SPI.OVRL","SPI Overall Score",66.56
"TEC","Europe & Central Asia (IDA & IBRD)",2017,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",88.26
"TEC","Europe & Central Asia (IDA & IBRD)",2017,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",52.84
"TEC","Europe & Central Asia (IDA & IBRD)",2017,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",64.66
"TEC","Europe & Central Asia (IDA & IBRD)",2017,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",54.55
"TEC","Europe & Central Asia (IDA & IBRD)",2017,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",68.7
"TEC","Europe & Central Asia (IDA & IBRD)",2018,"IQ.SPI.OVRL","SPI Overall Score",70.63
"TEC","Europe & Central Asia (IDA & IBRD)",2018,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",89.57
"TEC","Europe & Central Asia (IDA & IBRD)",2018,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",69.46
"TEC","Europe & Central Asia (IDA & IBRD)",2018,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",65.3
"TEC","Europe & Central Asia (IDA & IBRD)",2018,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",55.5
"TEC","Europe & Central Asia (IDA & IBRD)",2018,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",70.22
"TEC","Europe & Central Asia (IDA & IBRD)",2019,"IQ.SPI.OVRL","SPI Overall Score",71.92
"TEC","Europe & Central Asia (IDA & IBRD)",2019,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",89.57
"TEC","Europe & Central Asia (IDA & IBRD)",2019,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",70.18
"TEC","Europe & Central Asia (IDA & IBRD)",2019,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",64.61
"TEC","Europe & Central Asia (IDA & IBRD)",2019,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",55.99
"TEC","Europe & Central Asia (IDA & IBRD)",2019,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",76.09
"TEC","Europe & Central Asia (IDA & IBRD)",2020,"IQ.SPI.OVRL","SPI Overall Score",75.78
"TEC","Europe & Central Asia (IDA & IBRD)",2020,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",90.43
"TEC","Europe & Central Asia (IDA & IBRD)",2020,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",73.55
"TEC","Europe & Central Asia (IDA & IBRD)",2020,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",72.78
"TEC","Europe & Central Asia (IDA & IBRD)",2020,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",59.83
"TEC","Europe & Central Asia (IDA & IBRD)",2020,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",78.91
"TLA","Latin America & Caribbean (IDA & IBRD)",2016,"IQ.SPI.OVRL","SPI Overall Score",56.33
"TLA","Latin America & Caribbean (IDA & IBRD)",2016,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",74.33
"TLA","Latin America & Caribbean (IDA & IBRD)",2016,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",45.15
"TLA","Latin America & Caribbean (IDA & IBRD)",2016,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",63.22
"TLA","Latin America & Caribbean (IDA & IBRD)",2016,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",50.82
"TLA","Latin America & Caribbean (IDA & IBRD)",2016,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",37
"TLA","Latin America & Caribbean (IDA & IBRD)",2017,"IQ.SPI.OVRL","SPI Overall Score",58.51
"TLA","Latin America & Caribbean (IDA & IBRD)",2017,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",73
"TLA","Latin America & Caribbean (IDA & IBRD)",2017,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",58.2
"TLA","Latin America & Caribbean (IDA & IBRD)",2017,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",64.23
"TLA","Latin America & Caribbean (IDA & IBRD)",2017,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",49.09
"TLA","Latin America & Caribbean (IDA & IBRD)",2017,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",36.33
"TLA","Latin America & Caribbean (IDA & IBRD)",2018,"IQ.SPI.OVRL","SPI Overall Score",61.23
"TLA","Latin America & Caribbean (IDA & IBRD)",2018,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",74.55
"TLA","Latin America & Caribbean (IDA & IBRD)",2018,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",70.51
"TLA","Latin America & Caribbean (IDA & IBRD)",2018,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",62.82
"TLA","Latin America & Caribbean (IDA & IBRD)",2018,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",49.82
"TLA","Latin America & Caribbean (IDA & IBRD)",2018,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",36.5
"TLA","Latin America & Caribbean (IDA & IBRD)",2019,"IQ.SPI.OVRL","SPI Overall Score",61.05
"TLA","Latin America & Caribbean (IDA & IBRD)",2019,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",74.22
"TLA","Latin America & Caribbean (IDA & IBRD)",2019,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",67.94
"TLA","Latin America & Caribbean (IDA & IBRD)",2019,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",60.65
"TLA","Latin America & Caribbean (IDA & IBRD)",2019,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",49.3
"TLA","Latin America & Caribbean (IDA & IBRD)",2019,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",40.67
"TLA","Latin America & Caribbean (IDA & IBRD)",2020,"IQ.SPI.OVRL","SPI Overall Score",61.76
"TLA","Latin America & Caribbean (IDA & IBRD)",2020,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",78.44
"TLA","Latin America & Caribbean (IDA & IBRD)",2020,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",65.75
"TLA","Latin America & Caribbean (IDA & IBRD)",2020,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",67.82
"TLA","Latin America & Caribbean (IDA & IBRD)",2020,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",52.64
"TLA","Latin America & Caribbean (IDA & IBRD)",2020,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",42.67
"TMN","Middle East & North Africa (IDA & IBRD)",2016,"IQ.SPI.OVRL","SPI Overall Score",45.5
"TMN","Middle East & North Africa (IDA & IBRD)",2016,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",64.43
"TMN","Middle East & North Africa (IDA & IBRD)",2016,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",33.07
"TMN","Middle East & North Africa (IDA & IBRD)",2016,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",55.16
"TMN","Middle East & North Africa (IDA & IBRD)",2016,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",41.15
"TMN","Middle East & North Africa (IDA & IBRD)",2016,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",26.25
"TMN","Middle East & North Africa (IDA & IBRD)",2017,"IQ.SPI.OVRL","SPI Overall Score",44.57
"TMN","Middle East & North Africa (IDA & IBRD)",2017,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",60.55
"TMN","Middle East & North Africa (IDA & IBRD)",2017,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",42.57
"TMN","Middle East & North Africa (IDA & IBRD)",2017,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",53.87
"TMN","Middle East & North Africa (IDA & IBRD)",2017,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",37.12
"TMN","Middle East & North Africa (IDA & IBRD)",2017,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",28.75
"TMN","Middle East & North Africa (IDA & IBRD)",2018,"IQ.SPI.OVRL","SPI Overall Score",47.75
"TMN","Middle East & North Africa (IDA & IBRD)",2018,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",61.38
"TMN","Middle East & North Africa (IDA & IBRD)",2018,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",55.88
"TMN","Middle East & North Africa (IDA & IBRD)",2018,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",54.91
"TMN","Middle East & North Africa (IDA & IBRD)",2018,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",36.99
"TMN","Middle East & North Africa (IDA & IBRD)",2018,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",29.58
"TMN","Middle East & North Africa (IDA & IBRD)",2019,"IQ.SPI.OVRL","SPI Overall Score",48.24
"TMN","Middle East & North Africa (IDA & IBRD)",2019,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",61.38
"TMN","Middle East & North Africa (IDA & IBRD)",2019,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",55.88
"TMN","Middle East & North Africa (IDA & IBRD)",2019,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",54.88
"TMN","Middle East & North Africa (IDA & IBRD)",2019,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",35.74
"TMN","Middle East & North Africa (IDA & IBRD)",2019,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",33.33
"TMN","Middle East & North Africa (IDA & IBRD)",2020,"IQ.SPI.OVRL","SPI Overall Score",50.48
"TMN","Middle East & North Africa (IDA & IBRD)",2020,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",61.1
"TMN","Middle East & North Africa (IDA & IBRD)",2020,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",52.27
"TMN","Middle East & North Africa (IDA & IBRD)",2020,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",63.52
"TMN","Middle East & North Africa (IDA & IBRD)",2020,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",40.52
"TMN","Middle East & North Africa (IDA & IBRD)",2020,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",35
"TSA","South Asia (IDA & IBRD)",2016,"IQ.SPI.OVRL","SPI Overall Score",54.36
"TSA","South Asia (IDA & IBRD)",2016,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",80.42
"TSA","South Asia (IDA & IBRD)",2016,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",49.15
"TSA","South Asia (IDA & IBRD)",2016,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",63.23
"TSA","South Asia (IDA & IBRD)",2016,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",45.24
"TSA","South Asia (IDA & IBRD)",2016,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",33.75
"TSA","South Asia (IDA & IBRD)",2017,"IQ.SPI.OVRL","SPI Overall Score",56.75
"TSA","South Asia (IDA & IBRD)",2017,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",81.25
"TSA","South Asia (IDA & IBRD)",2017,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",57.98
"TSA","South Asia (IDA & IBRD)",2017,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",67.86
"TSA","South Asia (IDA & IBRD)",2017,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",44.15
"TSA","South Asia (IDA & IBRD)",2017,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",32.5
"TSA","South Asia (IDA & IBRD)",2018,"IQ.SPI.OVRL","SPI Overall Score",58.52
"TSA","South Asia (IDA & IBRD)",2018,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",83.75
"TSA","South Asia (IDA & IBRD)",2018,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",62.74
"TSA","South Asia (IDA & IBRD)",2018,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",68.05
"TSA","South Asia (IDA & IBRD)",2018,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",44.31
"TSA","South Asia (IDA & IBRD)",2018,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",33.75
"TSA","South Asia (IDA & IBRD)",2019,"IQ.SPI.OVRL","SPI Overall Score",58.74
"TSA","South Asia (IDA & IBRD)",2019,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",83.75
"TSA","South Asia (IDA & IBRD)",2019,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",62.74
"TSA","South Asia (IDA & IBRD)",2019,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",67.79
"TSA","South Asia (IDA & IBRD)",2019,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",45.04
"TSA","South Asia (IDA & IBRD)",2019,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",34.38
"TSA","South Asia (IDA & IBRD)",2020,"IQ.SPI.OVRL","SPI Overall Score",62.48
"TSA","South Asia (IDA & IBRD)",2020,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",82.5
"TSA","South Asia (IDA & IBRD)",2020,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",67.84
"TSA","South Asia (IDA & IBRD)",2020,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",75.73
"TSA","South Asia (IDA & IBRD)",2020,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",51.98
"TSA","South Asia (IDA & IBRD)",2020,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",34.38
"TSS","Sub-Saharan Africa (IDA & IBRD)",2016,"IQ.SPI.OVRL","SPI Overall Score",48.3
"TSS","Sub-Saharan Africa (IDA & IBRD)",2016,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",70.13
"TSS","Sub-Saharan Africa (IDA & IBRD)",2016,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",37.37
"TSS","Sub-Saharan Africa (IDA & IBRD)",2016,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",59.58
"TSS","Sub-Saharan Africa (IDA & IBRD)",2016,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",34.59
"TSS","Sub-Saharan Africa (IDA & IBRD)",2016,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",29.68
"TSS","Sub-Saharan Africa (IDA & IBRD)",2017,"IQ.SPI.OVRL","SPI Overall Score",50.18
"TSS","Sub-Saharan Africa (IDA & IBRD)",2017,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",69.58
"TSS","Sub-Saharan Africa (IDA & IBRD)",2017,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",49.76
"TSS","Sub-Saharan Africa (IDA & IBRD)",2017,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",61.3
"TSS","Sub-Saharan Africa (IDA & IBRD)",2017,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",32.62
"TSS","Sub-Saharan Africa (IDA & IBRD)",2017,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",30.62
"TSS","Sub-Saharan Africa (IDA & IBRD)",2018,"IQ.SPI.OVRL","SPI Overall Score",51.74
"TSS","Sub-Saharan Africa (IDA & IBRD)",2018,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",69.37
"TSS","Sub-Saharan Africa (IDA & IBRD)",2018,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",57.16
"TSS","Sub-Saharan Africa (IDA & IBRD)",2018,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",60.91
"TSS","Sub-Saharan Africa (IDA & IBRD)",2018,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",33.34
"TSS","Sub-Saharan Africa (IDA & IBRD)",2018,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",31.15
"TSS","Sub-Saharan Africa (IDA & IBRD)",2019,"IQ.SPI.OVRL","SPI Overall Score",51.29
"TSS","Sub-Saharan Africa (IDA & IBRD)",2019,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",69.65
"TSS","Sub-Saharan Africa (IDA & IBRD)",2019,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",54.89
"TSS","Sub-Saharan Africa (IDA & IBRD)",2019,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",59.1
"TSS","Sub-Saharan Africa (IDA & IBRD)",2019,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",32.74
"TSS","Sub-Saharan Africa (IDA & IBRD)",2019,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",33.44
"TSS","Sub-Saharan Africa (IDA & IBRD)",2020,"IQ.SPI.OVRL","SPI Overall Score",53.78
"TSS","Sub-Saharan Africa (IDA & IBRD)",2020,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",69.44
"TSS","Sub-Saharan Africa (IDA & IBRD)",2020,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",58.4
"TSS","Sub-Saharan Africa (IDA & IBRD)",2020,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",67.03
"TSS","Sub-Saharan Africa (IDA & IBRD)",2020,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",35.84
"TSS","Sub-Saharan Africa (IDA & IBRD)",2020,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",34.27
"UMC","Upper middle income",2016,"IQ.SPI.OVRL","SPI Overall Score",56.08
"UMC","Upper middle income",2016,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",71.66
"UMC","Upper middle income",2016,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",45.22
"UMC","Upper middle income",2016,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",59.95
"UMC","Upper middle income",2016,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",49.58
"UMC","Upper middle income",2016,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",43.21
"UMC","Upper middle income",2017,"IQ.SPI.OVRL","SPI Overall Score",58.62
"UMC","Upper middle income",2017,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",71.49
"UMC","Upper middle income",2017,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",55.02
"UMC","Upper middle income",2017,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",61.6
"UMC","Upper middle income",2017,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",48.56
"UMC","Upper middle income",2017,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",44.91
"UMC","Upper middle income",2018,"IQ.SPI.OVRL","SPI Overall Score",61.3
"UMC","Upper middle income",2018,"IQ.SPI.PIL1","Pillar 1  - Data Use - Score",72.62
"UMC","Upper middle income",2018,"IQ.SPI.PIL2","Pillar 2 - Data Services - Score",66.45
"UMC","Upper middle income",2018,"IQ.SPI.PIL3","Pillar 3 - Data Products - Score",61.77
"UMC","Upper middle income",2018,"IQ.SPI.PIL4","Pillar 4 - Data Sources - Score",48.84
"UMC","Upper middle income",2018,"IQ.SPI.PIL5","Pillar 5 - Data Infrastructure - Score",45.83
