FREQ,REF_AREA,INDICATOR,UNIT_MULT,TIME_FORMAT,TIME_PERIOD,OBS_VALUE
Q,HU,NGDP_XDC,6,P3M,2011-Q1,6288399
Q,HU,NGDP_XDC,6,P3M,2011-Q2,6950487
Q,HU,NGDP_XDC,6,P3M,2011-Q3,7258013
Q,HU,NGDP_XDC,6,P3M,2011-Q4,7873887
Q,HU,NGDP_XDC,6,P3M,2012-Q1,6481229
Q,HU,NGDP_XDC,6,P3M,2012-Q2,7099180
Q,HU,NGDP_XDC,6,P3M,2012-Q3,7420294
Q,HU,NGDP_XDC,6,P3M,2012-Q4,7847227
Q,HU,NGDP_XDC,6,P3M,2013-Q1,6703328
Q,HU,NGDP_XDC,6,P3M,2013-Q2,7514779
Q,HU,NGDP_XDC,6,P3M,2013-Q3,7804759
Q,HU,NGDP_XDC,6,P3M,2013-Q4,8267461
Q,HU,NGDP_XDC,6,P3M,2014-Q1,7254091
Q,HU,NGDP_XDC,6,P3M,2014-Q2,8096052
Q,HU,NGDP_XDC,6,P3M,2014-Q3,8468908
Q,HU,NGDP_XDC,6,P3M,2014-Q4,8875157
Q,HU,NGDP_XDC,6,P3M,2015-Q1,7659648
Q,HU,NGDP_XDC,6,P3M,2015-Q2,8516859
Q,HU,NGDP_XDC,6,P3M,2015-Q3,8904790
Q,HU,NGDP_XDC,6,P3M,2015-Q4,9703907
Q,HU,NGDP_XDC,6,P3M,2016-Q1,7901185
Q,HU,NGDP_XDC,6,P3M,2016-Q2,8968316
Q,HU,NGDP_XDC,6,P3M,2016-Q3,9195755
Q,HU,NGDP_XDC,6,P3M,2016-Q4,9831073
Q,HU,NGDP_XDC,6,P3M,2017-Q1,8481115
Q,HU,NGDP_XDC,6,P3M,2017-Q2,9597942
Q,HU,NGDP_XDC,6,P3M,2017-Q3,9947983
Q,HU,NGDP_XDC,6,P3M,2017-Q4,10808181
Q,HU,NGDP_XDC,6,P3M,2018-Q1,9260969
Q,HU,NGDP_XDC,6,P3M,2018-Q2,10489384
Q,HU,NGDP_XDC,6,P3M,2018-Q3,11003282
Q,HU,NGDP_XDC,6,P3M,2018-Q4,11908170
Q,HU,NGDP_XDC,6,P3M,2019-Q1,10202546
Q,HU,NGDP_XDC,6,P3M,2019-Q2,11579676
Q,HU,NGDP_XDC,6,P3M,2019-Q3,12043125
Q,HU,NGDP_XDC,6,P3M,2019-Q4,12961367
Q,IT,NGDP_XDC,6,P3M,2009-Q1,374035
Q,IT,NGDP_XDC,6,P3M,2009-Q2,392819.8
Q,IT,NGDP_XDC,6,P3M,2009-Q3,388897.8
Q,IT,NGDP_XDC,6,P3M,2009-Q4,421503.4
Q,IT,NGDP_XDC,6,P3M,2010-Q1,377583.2
Q,IT,NGDP_XDC,6,P3M,2010-Q2,403668.8
Q,IT,NGDP_XDC,6,P3M,2010-Q3,397944.1
Q,IT,NGDP_XDC,6,P3M,2010-Q4,432083.3
Q,IT,NGDP_XDC,6,P3M,2011-Q1,391375.5
Q,IT,NGDP_XDC,6,P3M,2011-Q2,414769.9
Q,IT,NGDP_XDC,6,P3M,2011-Q3,408348.4
Q,IT,NGDP_XDC,6,P3M,2011-Q4,434261.9
Q,IT,NGDP_XDC,6,P3M,2012-Q1,388475.6
Q,IT,NGDP_XDC,6,P3M,2012-Q2,406666.3
Q,IT,NGDP_XDC,6,P3M,2012-Q3,401528.1
Q,IT,NGDP_XDC,6,P3M,2012-Q4,427688.8
Q,IT,NGDP_XDC,6,P3M,2013-Q1,379823.8
Q,IT,NGDP_XDC,6,P3M,2013-Q2,402849.9
Q,IT,NGDP_XDC,6,P3M,2013-Q3,402171.9
Q,IT,NGDP_XDC,6,P3M,2013-Q4,427904.7
Q,IT,NGDP_XDC,6,P3M,2014-Q1,386404.4
Q,IT,NGDP_XDC,6,P3M,2014-Q2,405485.9
Q,IT,NGDP_XDC,6,P3M,2014-Q3,404526.2
Q,IT,NGDP_XDC,6,P3M,2014-Q4,430989.1
Q,IT,NGDP_XDC,6,P3M,2015-Q1,389376.4
Q,IT,NGDP_XDC,6,P3M,2015-Q2,412547.6
Q,IT,NGDP_XDC,6,P3M,2015-Q3,413272.6
Q,IT,NGDP_XDC,6,P3M,2015-Q4,440158.4
Q,IT,NGDP_XDC,6,P3M,2016-Q1,401568.6
Q,IT,NGDP_XDC,6,P3M,2016-Q2,423844.5
Q,IT,NGDP_XDC,6,P3M,2016-Q3,421962.6
Q,IT,NGDP_XDC,6,P3M,2016-Q4,448411.1
Q,IT,NGDP_XDC,6,P3M,2017-Q1,411395.9
Q,IT,NGDP_XDC,6,P3M,2017-Q2,432257.4
Q,IT,NGDP_XDC,6,P3M,2017-Q3,430689
Q,IT,NGDP_XDC,6,P3M,2017-Q4,462250.6
Q,IT,NGDP_XDC,6,P3M,2018-Q1,421401.2
Q,IT,NGDP_XDC,6,P3M,2018-Q2,441019.6
Q,IT,NGDP_XDC,6,P3M,2018-Q3,435973.4
Q,IT,NGDP_XDC,6,P3M,2018-Q4,467774.1
Q,IT,NGDP_XDC,6,P3M,2019-Q1,425968.1
Q,IT,NGDP_XDC,6,P3M,2019-Q2,443697.9
Q,IT,NGDP_XDC,6,P3M,2019-Q3,443493.9
Q,IT,NGDP_XDC,6,P3M,2019-Q4,474503.9
Q,IR,NGDP_XDC,6,P3M,2009-Q1,846266918.802454
Q,IR,NGDP_XDC,6,P3M,2009-Q2,1020102497.82332
Q,IR,NGDP_XDC,6,P3M,2009-Q3,1015704044.31388
Q,IR,NGDP_XDC,6,P3M,2009-Q4,1012150316.90551
Q,IR,NGDP_XDC,6,P3M,2010-Q1,1033670737.62542
Q,IR,NGDP_XDC,6,P3M,2010-Q2,1219529366.35694
Q,IR,NGDP_XDC,6,P3M,2010-Q3,1252474611.58432
Q,IR,NGDP_XDC,6,P3M,2010-Q4,1350187495.18563
Q,IR,NGDP_XDC,6,P3M,2011-Q1,1561027671.32804
Q,IR,NGDP_XDC,6,P3M,2011-Q2,1663531807.81588
Q,IR,NGDP_XDC,6,P3M,2011-Q3,1545054558.86779
Q,IR,NGDP_XDC,6,P3M,2011-Q4,1626716829.23672
Q,IR,NGDP_XDC,6,P3M,2012-Q1,1571263893.14378
Q,IR,NGDP_XDC,6,P3M,2012-Q2,1851910218.66161
Q,IR,NGDP_XDC,6,P3M,2012-Q3,1880224102.39158
Q,IR,NGDP_XDC,6,P3M,2012-Q4,2038544484.44807
Q,IR,NGDP_XDC,6,P3M,2013-Q1,2244347923.11282
Q,IR,NGDP_XDC,6,P3M,2013-Q2,2704578508.38597
Q,IR,NGDP_XDC,6,P3M,2013-Q3,2507928571.19598
Q,IR,NGDP_XDC,6,P3M,2013-Q4,2477112814.60864
Q,IR,NGDP_XDC,6,P3M,2014-Q1,2765334641.03852
Q,IR,NGDP_XDC,6,P3M,2014-Q2,3238910945.08099
Q,IR,NGDP_XDC,6,P3M,2014-Q3,2874873587.58795
Q,IR,NGDP_XDC,6,P3M,2014-Q4,2638368450.34753
Q,IR,NGDP_XDC,6,P3M,2015-Q1,2772917948.9264
Q,IR,NGDP_XDC,6,P3M,2015-Q2,3174276132.71188
Q,IR,NGDP_XDC,6,P3M,2015-Q3,2732298290.70969
Q,IR,NGDP_XDC,6,P3M,2015-Q4,2734674619.53507
Q,IR,NGDP_XDC,6,P3M,2016-Q1,2919933905.63358
Q,IR,NGDP_XDC,6,P3M,2016-Q2,3570394902.07376
Q,IR,NGDP_XDC,6,P3M,2016-Q3,3234905797.10333
Q,IR,NGDP_XDC,6,P3M,2016-Q4,3426024459.90752
Q,MY,NGDP_XDC,6,P3M,2009-Q1,165315
Q,MY,NGDP_XDC,6,P3M,2009-Q2,169790
Q,MY,NGDP_XDC,6,P3M,2009-Q3,182766
Q,MY,NGDP_XDC,6,P3M,2009-Q4,194986
Q,MY,NGDP_XDC,6,P3M,2010-Q1,196650
Q,MY,NGDP_XDC,6,P3M,2010-Q2,199372
Q,MY,NGDP_XDC,6,P3M,2010-Q3,207460
Q,MY,NGDP_XDC,6,P3M,2010-Q4,217953
Q,MY,NGDP_XDC,6,P3M,2011-Q1,218298
Q,MY,NGDP_XDC,6,P3M,2011-Q2,224055
Q,MY,NGDP_XDC,6,P3M,2011-Q3,231335
Q,MY,NGDP_XDC,6,P3M,2011-Q4,238045
Q,MY,NGDP_XDC,6,P3M,2012-Q1,234956
Q,MY,NGDP_XDC,6,P3M,2012-Q2,239607
Q,MY,NGDP_XDC,6,P3M,2012-Q3,245203
Q,MY,NGDP_XDC,6,P3M,2012-Q4,251485
Q,MY,NGDP_XDC,6,P3M,2013-Q1,241834
Q,MY,NGDP_XDC,6,P3M,2013-Q2,245051
Q,MY,NGDP_XDC,6,P3M,2013-Q3,258245
Q,MY,NGDP_XDC,6,P3M,2013-Q4,273484
Q,MY,NGDP_XDC,6,P3M,2014-Q1,265983
Q,MY,NGDP_XDC,6,P3M,2014-Q2,272369
Q,MY,NGDP_XDC,6,P3M,2014-Q3,278762
Q,MY,NGDP_XDC,6,P3M,2014-Q4,289328
Q,MY,NGDP_XDC,6,P3M,2015-Q1,277698
Q,MY,NGDP_XDC,6,P3M,2015-Q2,283722
Q,MY,NGDP_XDC,6,P3M,2015-Q3,292722
Q,MY,NGDP_XDC,6,P3M,2015-Q4,304371
Q,MY,NGDP_XDC,6,P3M,2016-Q1,290946
Q,MY,NGDP_XDC,6,P3M,2016-Q2,298998
Q,MY,NGDP_XDC,6,P3M,2016-Q3,312163
Q,MY,NGDP_XDC,6,P3M,2016-Q4,328914
Q,MY,NGDP_XDC,6,P3M,2017-Q1,324577
Q,MY,NGDP_XDC,6,P3M,2017-Q2,329787
Q,MY,NGDP_XDC,6,P3M,2017-Q3,343008
Q,MY,NGDP_XDC,6,P3M,2017-Q4,356009
Q,MY,NGDP_XDC,6,P3M,2018-Q1,343151
Q,MY,NGDP_XDC,6,P3M,2018-Q2,348979
Q,MY,NGDP_XDC,6,P3M,2018-Q3,363085
Q,MY,NGDP_XDC,6,P3M,2018-Q4,374627
Q,IN,NGDP_XDC,6,P3M,2009-Q1,14272120
Q,IN,NGDP_XDC,6,P3M,2009-Q2,14928240
Q,IN,NGDP_XDC,6,P3M,2009-Q3,16954610
Q,IN,NGDP_XDC,6,P3M,2009-Q4,18819320
Q,IN,NGDP_XDC,6,P3M,2010-Q1,17473250
Q,IN,NGDP_XDC,6,P3M,2010-Q2,17901640
Q,IN,NGDP_XDC,6,P3M,2010-Q3,20487280
Q,IN,NGDP_XDC,6,P3M,2010-Q4,21814320
Q,IN,NGDP_XDC,6,P3M,2011-Q1,20683570
Q,IN,NGDP_XDC,6,P3M,2011-Q2,20851710
Q,IN,NGDP_XDC,6,P3M,2011-Q3,23559530
Q,IN,NGDP_XDC,6,P3M,2011-Q4,25002390
Q,IN,NGDP_XDC,6,P3M,2012-Q1,23324360
Q,IN,NGDP_XDC,6,P3M,2012-Q2,23636360
Q,IN,NGDP_XDC,6,P3M,2012-Q3,25498200
Q,IN,NGDP_XDC,6,P3M,2012-Q4,27426480
Q,IN,NGDP_XDC,6,P3M,2013-Q1,25620226.3042621
Q,IN,NGDP_XDC,6,P3M,2013-Q2,27695570.2997651
Q,IN,NGDP_XDC,6,P3M,2013-Q3,28893893.7407895
Q,IN,NGDP_XDC,6,P3M,2013-Q4,30517958.4409196
Q,IN,NGDP_XDC,6,P3M,2014-Q1,29104480
Q,IN,NGDP_XDC,6,P3M,2014-Q2,30565790
Q,IN,NGDP_XDC,6,P3M,2014-Q3,31753319.062309
Q,IN,NGDP_XDC,6,P3M,2014-Q4,32996279.7513082
Q,IN,NGDP_XDC,6,P3M,2015-Q1,32416910
Q,IN,NGDP_XDC,6,P3M,2015-Q2,33540934.1154661
Q,IN,NGDP_XDC,6,P3M,2015-Q3,34749284.5615229
Q,IN,NGDP_XDC,6,P3M,2015-Q4,36933237.8053075
Q,IN,NGDP_XDC,6,P3M,2016-Q1,36341678.7878498
Q,IN,NGDP_XDC,6,P3M,2016-Q2,37500412.2288066
Q,IN,NGDP_XDC,6,P3M,2016-Q3,38651615.0610981
Q,IN,NGDP_XDC,6,P3M,2016-Q4,41130154.0649328
Q,IN,NGDP_XDC,6,P3M,2017-Q1,40229876.3843368
Q,IN,NGDP_XDC,6,P3M,2017-Q2,41760311.5514474
Q,IN,NGDP_XDC,6,P3M,2017-Q3,43105297.6547705
Q,IN,NGDP_XDC,6,P3M,2017-Q4,45854562.5926621
Q,IN,NGDP_XDC,6,P3M,2018-Q1,45306846.4176329
Q,IN,NGDP_XDC,6,P3M,2018-Q2,46787273.4169646
Q,IN,NGDP_XDC,6,P3M,2018-Q3,47843279.5325327
Q,IN,NGDP_XDC,6,P3M,2018-Q4,50164242.565903
Q,JP,NGDP_XDC,6,P3M,2009-Q1,119712900
Q,JP,NGDP_XDC,6,P3M,2009-Q2,121352800
Q,JP,NGDP_XDC,6,P3M,2009-Q3,119512400
Q,JP,NGDP_XDC,6,P3M,2009-Q4,128922900
Q,JP,NGDP_XDC,6,P3M,2010-Q1,122168800
Q,JP,NGDP_XDC,6,P3M,2010-Q2,123409300
Q,JP,NGDP_XDC,6,P3M,2010-Q3,124112900
Q,JP,NGDP_XDC,6,P3M,2010-Q4,130663000
Q,JP,NGDP_XDC,6,P3M,2011-Q1,121243900
Q,JP,NGDP_XDC,6,P3M,2011-Q2,119748300
Q,JP,NGDP_XDC,6,P3M,2011-Q3,121518800
Q,JP,NGDP_XDC,6,P3M,2011-Q4,128897400
Q,JP,NGDP_XDC,6,P3M,2012-Q1,123877800
Q,JP,NGDP_XDC,6,P3M,2012-Q2,122133200
Q,JP,NGDP_XDC,6,P3M,2012-Q3,120578900
Q,JP,NGDP_XDC,6,P3M,2012-Q4,128367200
Q,JP,NGDP_XDC,6,P3M,2013-Q1,123290400
Q,JP,NGDP_XDC,6,P3M,2013-Q2,123962300
Q,JP,NGDP_XDC,6,P3M,2013-Q3,124080000
Q,JP,NGDP_XDC,6,P3M,2013-Q4,131842800
Q,JP,NGDP_XDC,6,P3M,2014-Q1,127370100
Q,JP,NGDP_XDC,6,P3M,2014-Q2,126615900
Q,JP,NGDP_XDC,6,P3M,2014-Q3,125507400
Q,JP,NGDP_XDC,6,P3M,2014-Q4,134382600
Q,JP,NGDP_XDC,6,P3M,2015-Q1,131729200
Q,JP,NGDP_XDC,6,P3M,2015-Q2,131433800
Q,JP,NGDP_XDC,6,P3M,2015-Q3,130273600
Q,JP,NGDP_XDC,6,P3M,2015-Q4,137883200
Q,JP,NGDP_XDC,6,P3M,2016-Q1,133195400
Q,JP,NGDP_XDC,6,P3M,2016-Q2,132294800
Q,JP,NGDP_XDC,6,P3M,2016-Q3,130701600
Q,JP,NGDP_XDC,6,P3M,2016-Q4,139345400
Q,JP,NGDP_XDC,6,P3M,2017-Q1,134509000
Q,JP,NGDP_XDC,6,P3M,2017-Q2,134461100
Q,JP,NGDP_XDC,6,P3M,2017-Q3,134034100
Q,JP,NGDP_XDC,6,P3M,2017-Q4,142893200
Q,JP,NGDP_XDC,6,P3M,2018-Q1,136197800
Q,JP,NGDP_XDC,6,P3M,2018-Q2,136033900
Q,JP,NGDP_XDC,6,P3M,2018-Q3,133231700
Q,JP,NGDP_XDC,6,P3M,2018-Q4,141662200
Q,JP,NGDP_XDC,6,P3M,2019-Q1,137445500
Q,JP,NGDP_XDC,6,P3M,2019-Q2,137791400
Q,JP,NGDP_XDC,6,P3M,2019-Q3,136341900
Q,JP,NGDP_XDC,6,P3M,2019-Q4,142383300
Q,KZ,NGDP_XDC,6,P3M,2009-Q1,3055263.8
Q,KZ,NGDP_XDC,6,P3M,2009-Q2,3654517.1
Q,KZ,NGDP_XDC,6,P3M,2009-Q3,4511118.6
Q,KZ,NGDP_XDC,6,P3M,2009-Q4,5786747.5
Q,KZ,NGDP_XDC,6,P3M,2010-Q1,4020878.4
Q,KZ,NGDP_XDC,6,P3M,2010-Q2,4691265.5
Q,KZ,NGDP_XDC,6,P3M,2010-Q3,5423084.2
Q,KZ,NGDP_XDC,6,P3M,2010-Q4,7680288.9
Q,KZ,NGDP_XDC,6,P3M,2011-Q1,5240223.5
Q,KZ,NGDP_XDC,6,P3M,2011-Q2,5999807.4
Q,KZ,NGDP_XDC,6,P3M,2011-Q3,7424908.6
Q,KZ,NGDP_XDC,6,P3M,2011-Q4,9578113.2
Q,KZ,NGDP_XDC,6,P3M,2012-Q1,6097729.9
Q,KZ,NGDP_XDC,6,P3M,2012-Q2,6751271.7
Q,KZ,NGDP_XDC,6,P3M,2012-Q3,7999731
Q,KZ,NGDP_XDC,6,P3M,2012-Q4,10166454
Q,KZ,NGDP_XDC,6,P3M,2013-Q1,6966935
Q,KZ,NGDP_XDC,6,P3M,2013-Q2,7533057.2
Q,KZ,NGDP_XDC,6,P3M,2013-Q3,9268001.2
Q,KZ,NGDP_XDC,6,P3M,2013-Q4,12231031.7
Q,KZ,NGDP_XDC,6,P3M,2014-Q1,7933827.5
Q,KZ,NGDP_XDC,6,P3M,2014-Q2,8549124.7
Q,KZ,NGDP_XDC,6,P3M,2014-Q3,10558035.1
Q,KZ,NGDP_XDC,6,P3M,2014-Q4,12634845.6
Q,KZ,NGDP_XDC,6,P3M,2015-Q1,8267517.7
Q,KZ,NGDP_XDC,6,P3M,2015-Q2,8536900.4
Q,KZ,NGDP_XDC,6,P3M,2015-Q3,10632118.6
Q,KZ,NGDP_XDC,6,P3M,2015-Q4,13447596.9
Q,KZ,NGDP_XDC,6,P3M,2016-Q1,9309090.9
Q,KZ,NGDP_XDC,6,P3M,2016-Q2,10047966
Q,KZ,NGDP_XDC,6,P3M,2016-Q3,11998069.2
Q,KZ,NGDP_XDC,6,P3M,2016-Q4,15616023.9
Q,KZ,NGDP_XDC,6,P3M,2017-Q1,10431358
Q,KZ,NGDP_XDC,6,P3M,2017-Q2,11114911.7
Q,KZ,NGDP_XDC,6,P3M,2017-Q3,13595795.5
Q,KR,NGDP_XDC,6,P3M,2009-Q1,278108800
Q,KR,NGDP_XDC,6,P3M,2009-Q2,297889500
Q,KR,NGDP_XDC,6,P3M,2009-Q3,309041300
Q,KR,NGDP_XDC,6,P3M,2009-Q4,320308200
Q,KR,NGDP_XDC,6,P3M,2010-Q1,307737900
Q,KR,NGDP_XDC,6,P3M,2010-Q2,329481000
Q,KR,NGDP_XDC,6,P3M,2010-Q3,334833600
Q,KR,NGDP_XDC,6,P3M,2010-Q4,350558700
Q,KR,NGDP_XDC,6,P3M,2011-Q1,328096000
Q,KR,NGDP_XDC,6,P3M,2011-Q2,343678800
Q,KR,NGDP_XDC,6,P3M,2011-Q3,349987000
Q,KR,NGDP_XDC,6,P3M,2011-Q4,367175400
Q,KR,NGDP_XDC,6,P3M,2012-Q1,344574600
Q,KR,NGDP_XDC,6,P3M,2012-Q2,358275700
Q,KR,NGDP_XDC,6,P3M,2012-Q3,361834300
Q,KR,NGDP_XDC,6,P3M,2012-Q4,375426700
Q,KR,NGDP_XDC,6,P3M,2013-Q1,355384700
Q,KR,NGDP_XDC,6,P3M,2013-Q2,373096500
Q,KR,NGDP_XDC,6,P3M,2013-Q3,379887200
Q,KR,NGDP_XDC,6,P3M,2013-Q4,392450800
Q,KR,NGDP_XDC,6,P3M,2014-Q1,373559700
Q,KR,NGDP_XDC,6,P3M,2014-Q2,388566900
Q,KR,NGDP_XDC,6,P3M,2014-Q3,393425400
Q,KR,NGDP_XDC,6,P3M,2014-Q4,407377000
Q,KR,NGDP_XDC,6,P3M,2015-Q1,394261800
Q,KR,NGDP_XDC,6,P3M,2015-Q2,411336500
Q,KR,NGDP_XDC,6,P3M,2015-Q3,420849600
Q,KR,NGDP_XDC,6,P3M,2015-Q4,431572600
Q,KR,NGDP_XDC,6,P3M,2016-Q1,413321800
Q,KR,NGDP_XDC,6,P3M,2016-Q2,434542900
Q,KR,NGDP_XDC,6,P3M,2016-Q3,439401900
Q,KR,NGDP_XDC,6,P3M,2016-Q4,453512900
Q,KR,NGDP_XDC,6,P3M,2017-Q1,433537200
Q,KR,NGDP_XDC,6,P3M,2017-Q2,453891300
Q,KR,NGDP_XDC,6,P3M,2017-Q3,473660900
Q,KR,NGDP_XDC,6,P3M,2017-Q4,474608700
Q,KR,NGDP_XDC,6,P3M,2018-Q1,449511100
Q,KR,NGDP_XDC,6,P3M,2018-Q2,471629900
Q,KR,NGDP_XDC,6,P3M,2018-Q3,484491500
Q,KR,NGDP_XDC,6,P3M,2018-Q4,487864600
Q,KR,NGDP_XDC,6,P3M,2019-Q1,454699800
Q,KR,NGDP_XDC,6,P3M,2019-Q2,477978900
Q,KR,NGDP_XDC,6,P3M,2019-Q3,486374200
Q,KR,NGDP_XDC,6,P3M,2019-Q4,494910700
Q,LT,NGDP_XDC,6,P3M,2009-Q1,6395.678203
Q,LT,NGDP_XDC,6,P3M,2009-Q2,7065.629855
Q,LT,NGDP_XDC,6,P3M,2009-Q3,6825.008538
Q,LT,NGDP_XDC,6,P3M,2009-Q4,6648.503878
Q,LT,NGDP_XDC,6,P3M,2010-Q1,6269.73988
Q,LT,NGDP_XDC,6,P3M,2010-Q2,7103.864634
Q,LT,NGDP_XDC,6,P3M,2010-Q3,7318.976594
Q,LT,NGDP_XDC,6,P3M,2010-Q4,7262.745631
Q,LT,NGDP_XDC,6,P3M,2011-Q1,6897.668162
Q,LT,NGDP_XDC,6,P3M,2011-Q2,7966.037366
Q,LT,NGDP_XDC,6,P3M,2011-Q3,8344.680739
Q,LT,NGDP_XDC,6,P3M,2011-Q4,8025.343716
Q,LT,NGDP_XDC,6,P3M,2012-Q1,7479.970608
Q,LT,NGDP_XDC,6,P3M,2012-Q2,8318.038633
Q,LT,NGDP_XDC,6,P3M,2012-Q3,8957.532599
Q,LT,NGDP_XDC,6,P3M,2012-Q4,8576.116657
Q,LT,NGDP_XDC,6,P3M,2013-Q1,7704.836592
Q,LT,NGDP_XDC,6,P3M,2013-Q2,8771.088388
Q,LT,NGDP_XDC,6,P3M,2013-Q3,9517.311138
Q,LT,NGDP_XDC,6,P3M,2013-Q4,8991.754062
Q,LT,NGDP_XDC,6,P3M,2014-Q1,8180.414127
Q,LT,NGDP_XDC,6,P3M,2014-Q2,9200.550981
Q,LT,NGDP_XDC,6,P3M,2014-Q3,9889.37316
Q,LT,NGDP_XDC,6,P3M,2014-Q4,9274.424096
Q,LT,NGDP_XDC,6,P3M,2015-Q1,8208.348604
Q,LT,NGDP_XDC,6,P3M,2015-Q2,9360.993904
Q,LT,NGDP_XDC,6,P3M,2015-Q3,10122.959087
Q,LT,NGDP_XDC,6,P3M,2015-Q4,9629.523749
Q,LT,NGDP_XDC,6,P3M,2016-Q1,8566.863606
Q,LT,NGDP_XDC,6,P3M,2016-Q2,9744.144191
Q,LT,NGDP_XDC,6,P3M,2016-Q3,10473.048616
Q,LT,NGDP_XDC,6,P3M,2016-Q4,10109.318037
Q,LT,NGDP_XDC,6,P3M,2017-Q1,9313.719791
Q,LT,NGDP_XDC,6,P3M,2017-Q2,10487.925482
Q,LT,NGDP_XDC,6,P3M,2017-Q3,11451.42728
Q,LT,NGDP_XDC,6,P3M,2017-Q4,11016.294304
Q,LT,NGDP_XDC,6,P3M,2018-Q1,9967.088855
Q,LT,NGDP_XDC,6,P3M,2018-Q2,11229.384402
Q,LT,NGDP_XDC,6,P3M,2018-Q3,12070.065141
Q,LT,NGDP_XDC,6,P3M,2018-Q4,11997.838492
Q,LT,NGDP_XDC,6,P3M,2019-Q1,10719.454427
Q,LT,NGDP_XDC,6,P3M,2019-Q2,12052.248155
Q,LT,NGDP_XDC,6,P3M,2019-Q3,12903.645377
Q,LT,NGDP_XDC,6,P3M,2019-Q4,12757.479347
Q,LU,NGDP_XDC,6,P3M,2009-Q1,9016.401
Q,LU,NGDP_XDC,6,P3M,2009-Q2,9078.292
Q,LU,NGDP_XDC,6,P3M,2009-Q3,8987.73
Q,LU,NGDP_XDC,6,P3M,2009-Q4,9894.064
Q,LU,NGDP_XDC,6,P3M,2010-Q1,9414.577
Q,LU,NGDP_XDC,6,P3M,2010-Q2,10072
Q,LU,NGDP_XDC,6,P3M,2010-Q3,9867.327
Q,LU,NGDP_XDC,6,P3M,2010-Q4,10823.899
Q,LU,NGDP_XDC,6,P3M,2011-Q1,10550.113
Q,LU,NGDP_XDC,6,P3M,2011-Q2,10734.763
Q,LU,NGDP_XDC,6,P3M,2011-Q3,10547.617
Q,LU,NGDP_XDC,6,P3M,2011-Q4,11332.142
Q,LU,NGDP_XDC,6,P3M,2012-Q1,10729.649
Q,LU,NGDP_XDC,6,P3M,2012-Q2,11030.666
Q,LU,NGDP_XDC,6,P3M,2012-Q3,10678.168
Q,LU,NGDP_XDC,6,P3M,2012-Q4,11673.584
Q,LU,NGDP_XDC,6,P3M,2013-Q1,10935.172
Q,LU,NGDP_XDC,6,P3M,2013-Q2,11581.997
Q,LU,NGDP_XDC,6,P3M,2013-Q3,11492.71
Q,LU,NGDP_XDC,6,P3M,2013-Q4,12489.601
Q,LU,NGDP_XDC,6,P3M,2014-Q1,12048.182
Q,LU,NGDP_XDC,6,P3M,2014-Q2,12124.26
Q,LU,NGDP_XDC,6,P3M,2014-Q3,12307.075
Q,LU,NGDP_XDC,6,P3M,2014-Q4,13344.843
Q,LU,NGDP_XDC,6,P3M,2015-Q1,12712.617
Q,LU,NGDP_XDC,6,P3M,2015-Q2,13005.157
Q,LU,NGDP_XDC,6,P3M,2015-Q3,12455.147
Q,LU,NGDP_XDC,6,P3M,2015-Q4,13892.862
Q,LU,NGDP_XDC,6,P3M,2016-Q1,13172.995
Q,LU,NGDP_XDC,6,P3M,2016-Q2,13534.381
Q,LU,NGDP_XDC,6,P3M,2016-Q3,13462.164
Q,LU,NGDP_XDC,6,P3M,2016-Q4,14697.683
Q,LU,NGDP_XDC,6,P3M,2017-Q1,13663.073
Q,LU,NGDP_XDC,6,P3M,2017-Q2,14060.486
Q,LU,NGDP_XDC,6,P3M,2017-Q3,13822.885
Q,LU,NGDP_XDC,6,P3M,2017-Q4,15267.753
Q,LU,NGDP_XDC,6,P3M,2018-Q1,14429.204
Q,LU,NGDP_XDC,6,P3M,2018-Q2,14881.234
Q,LU,NGDP_XDC,6,P3M,2018-Q3,14824.475
Q,LU,NGDP_XDC,6,P3M,2018-Q4,15918.155
Q,LU,NGDP_XDC,6,P3M,2019-Q1,15168.462
Q,LU,NGDP_XDC,6,P3M,2019-Q2,15833.341
Q,LU,NGDP_XDC,6,P3M,2019-Q3,15597.074
Q,LU,NGDP_XDC,6,P3M,2019-Q4,16917.459
Q,MT,NGDP_XDC,6,P3M,2009-Q1,1434.163528
Q,MT,NGDP_XDC,6,P3M,2009-Q2,1523.157966
Q,MT,NGDP_XDC,6,P3M,2009-Q3,1614.518158
Q,MT,NGDP_XDC,6,P3M,2009-Q4,1566.78349
Q,MT,NGDP_XDC,6,P3M,2010-Q1,1558.532932
Q,MT,NGDP_XDC,6,P3M,2010-Q2,1620.466214
Q,MT,NGDP_XDC,6,P3M,2010-Q3,1737.661286
Q,MT,NGDP_XDC,6,P3M,2010-Q4,1682.846981
Q,MT,NGDP_XDC,6,P3M,2011-Q1,1634.9324
Q,MT,NGDP_XDC,6,P3M,2011-Q2,1687.573002
Q,MT,NGDP_XDC,6,P3M,2011-Q3,1793.308422
Q,MT,NGDP_XDC,6,P3M,2011-Q4,1719.976198
Q,MT,NGDP_XDC,6,P3M,2012-Q1,1686.936981
Q,MT,NGDP_XDC,6,P3M,2012-Q2,1777.711962
Q,MT,NGDP_XDC,6,P3M,2012-Q3,1890.205948
Q,MT,NGDP_XDC,6,P3M,2012-Q4,1809.79084
Q,MT,NGDP_XDC,6,P3M,2013-Q1,1778.983294
Q,MT,NGDP_XDC,6,P3M,2013-Q2,1913.475867
