country,year,document,language,name,SDG,freq_of_terms,freq_of_numbers
Belgium,2017,VNR_Belgium2017.pdf,en,VNR_Belgium2017.pdf,SDG 13,54,0.7222222222222222
Belgium,2017,VNR_Belgium2017.pdf,en,VNR_Belgium2017.pdf,SDG 14,9,0.7777777777777778
Belgium,2017,VNR_Belgium2017.pdf,en,VNR_Belgium2017.pdf,SDG 15,8,0.5
Belgium,2017,VNR_Belgium2017.pdf,en,VNR_Belgium2017.pdf,SDG 16,45,0.6222222222222222
Belgium,2017,VNR_Belgium2017.pdf,en,VNR_Belgium2017.pdf,SDG 17,49,0.7551020408163265
Belgium,2017,VNR_Belgium2017.pdf,en,VNR_Belgium2017.pdf,SDG 2,8,0.75
Belgium,2017,VNR_Belgium2017.pdf,en,VNR_Belgium2017.pdf,SDG 3,69,0.7101449275362319
Belgium,2017,VNR_Belgium2017.pdf,en,VNR_Belgium2017.pdf,SDG 4,76,0.7105263157894737
Belgium,2017,VNR_Belgium2017.pdf,en,VNR_Belgium2017.pdf,SDG 5,41,0.6585365853658537
Belgium,2017,VNR_Belgium2017.pdf,en,VNR_Belgium2017.pdf,SDG 6,19,0.9473684210526315
Belgium,2017,VNR_Belgium2017.pdf,en,VNR_Belgium2017.pdf,SDG 7,5,0.4
Belgium,2017,VNR_Belgium2017.pdf,en,VNR_Belgium2017.pdf,SDG 8,48,0.625
Belgium,2017,VNR_Belgium2017.pdf,en,VNR_Belgium2017.pdf,SDG 9,109,0.6697247706422018
Belize,2017,VNR_Belize2017.pdf,en,VNR_Belize2017.pdf,SDG 1,19,0.5263157894736842
Belize,2017,VNR_Belize2017.pdf,en,VNR_Belize2017.pdf,SDG 10,1,0
Belize,2017,VNR_Belize2017.pdf,en,VNR_Belize2017.pdf,SDG 11,4,0
Belize,2017,VNR_Belize2017.pdf,en,VNR_Belize2017.pdf,SDG 13,19,0.21052631578947367
Belize,2017,VNR_Belize2017.pdf,en,VNR_Belize2017.pdf,SDG 14,5,0.4
Belize,2017,VNR_Belize2017.pdf,en,VNR_Belize2017.pdf,SDG 16,8,0.125
Belize,2017,VNR_Belize2017.pdf,en,VNR_Belize2017.pdf,SDG 17,11,0.45454545454545453
Belize,2017,VNR_Belize2017.pdf,en,VNR_Belize2017.pdf,SDG 2,1,0
Belize,2017,VNR_Belize2017.pdf,en,VNR_Belize2017.pdf,SDG 3,80,0.325
Belize,2017,VNR_Belize2017.pdf,en,VNR_Belize2017.pdf,SDG 4,18,0.16666666666666666
Belize,2017,VNR_Belize2017.pdf,en,VNR_Belize2017.pdf,SDG 5,28,0.17857142857142858
Belize,2017,VNR_Belize2017.pdf,en,VNR_Belize2017.pdf,SDG 6,1,1
Belize,2017,VNR_Belize2017.pdf,en,VNR_Belize2017.pdf,SDG 7,1,1
Belize,2017,VNR_Belize2017.pdf,en,VNR_Belize2017.pdf,SDG 8,14,0.2857142857142857
Belize,2017,VNR_Belize2017.pdf,en,VNR_Belize2017.pdf,SDG 9,37,0.32432432432432434
Benin,2017,VNR_Benin2017.pdf,fr,VNR_Benin2017.pdf,SDG 1,15,0.6666666666666666
Benin,2017,VNR_Benin2017.pdf,fr,VNR_Benin2017.pdf,SDG 11,3,1
Benin,2017,VNR_Benin2017.pdf,fr,VNR_Benin2017.pdf,SDG 13,22,0.5454545454545454
Benin,2017,VNR_Benin2017.pdf,fr,VNR_Benin2017.pdf,SDG 16,14,0.5714285714285714
Benin,2017,VNR_Benin2017.pdf,fr,VNR_Benin2017.pdf,SDG 17,7,0.8571428571428571
Benin,2017,VNR_Benin2017.pdf,fr,VNR_Benin2017.pdf,SDG 2,8,0.875
Benin,2017,VNR_Benin2017.pdf,fr,VNR_Benin2017.pdf,SDG 3,23,0.7391304347826086
Benin,2017,VNR_Benin2017.pdf,fr,VNR_Benin2017.pdf,SDG 4,28,0.7142857142857143
Benin,2017,VNR_Benin2017.pdf,fr,VNR_Benin2017.pdf,SDG 5,2,0.5
Benin,2017,VNR_Benin2017.pdf,fr,VNR_Benin2017.pdf,SDG 8,16,0.8125
Benin,2017,VNR_Benin2017.pdf,fr,VNR_Benin2017.pdf,SDG 9,17,0.6470588235294118
Benin,2018,VNR_Benin2018.pdf,fr,VNR_Benin2018.pdf,SDG 1,22,0.5454545454545454
Benin,2018,VNR_Benin2018.pdf,fr,VNR_Benin2018.pdf,SDG 11,4,0.5
Benin,2018,VNR_Benin2018.pdf,fr,VNR_Benin2018.pdf,SDG 13,40,0.45
Benin,2018,VNR_Benin2018.pdf,fr,VNR_Benin2018.pdf,SDG 15,7,0.42857142857142855
Benin,2018,VNR_Benin2018.pdf,fr,VNR_Benin2018.pdf,SDG 16,21,0.38095238095238093
Benin,2018,VNR_Benin2018.pdf,fr,VNR_Benin2018.pdf,SDG 17,21,0.2857142857142857
Benin,2018,VNR_Benin2018.pdf,fr,VNR_Benin2018.pdf,SDG 2,6,0.6666666666666666
Benin,2018,VNR_Benin2018.pdf,fr,VNR_Benin2018.pdf,SDG 3,7,0.8571428571428571
Benin,2018,VNR_Benin2018.pdf,fr,VNR_Benin2018.pdf,SDG 4,20,0.45
Benin,2018,VNR_Benin2018.pdf,fr,VNR_Benin2018.pdf,SDG 8,17,0.47058823529411764
Benin,2018,VNR_Benin2018.pdf,fr,VNR_Benin2018.pdf,SDG 9,42,0.40476190476190477
Benin,2020,VNR_Benin2020.pdf,fr,VNR_Benin2020.pdf,SDG 1,7,0.7142857142857143
Benin,2020,VNR_Benin2020.pdf,fr,VNR_Benin2020.pdf,SDG 11,5,0.2
Benin,2020,VNR_Benin2020.pdf,fr,VNR_Benin2020.pdf,SDG 13,17,0.4117647058823529
Benin,2020,VNR_Benin2020.pdf,fr,VNR_Benin2020.pdf,SDG 15,5,0.4
Benin,2020,VNR_Benin2020.pdf,fr,VNR_Benin2020.pdf,SDG 16,12,0.5833333333333334
Benin,2020,VNR_Benin2020.pdf,fr,VNR_Benin2020.pdf,SDG 17,8,0.875
Benin,2020,VNR_Benin2020.pdf,fr,VNR_Benin2020.pdf,SDG 2,8,0.75
Benin,2020,VNR_Benin2020.pdf,fr,VNR_Benin2020.pdf,SDG 3,20,0.75
Benin,2020,VNR_Benin2020.pdf,fr,VNR_Benin2020.pdf,SDG 4,28,0.6428571428571429
Benin,2020,VNR_Benin2020.pdf,fr,VNR_Benin2020.pdf,SDG 5,2,1
Benin,2020,VNR_Benin2020.pdf,fr,VNR_Benin2020.pdf,SDG 6,3,0.3333333333333333
Benin,2020,VNR_Benin2020.pdf,fr,VNR_Benin2020.pdf,SDG 8,19,0.7894736842105263
Benin,2020,VNR_Benin2020.pdf,fr,VNR_Benin2020.pdf,SDG 9,46,0.5652173913043478
Bhutan,2018,VNR_Bhutan2018.pdf,en,VNR_Bhutan2018.pdf,SDG 1,68,0.6029411764705882
Bhutan,2018,VNR_Bhutan2018.pdf,en,VNR_Bhutan2018.pdf,SDG 10,4,1
Bhutan,2018,VNR_Bhutan2018.pdf,en,VNR_Bhutan2018.pdf,SDG 11,7,0.42857142857142855
Bhutan,2018,VNR_Bhutan2018.pdf,en,VNR_Bhutan2018.pdf,SDG 12,13,0.38461538461538464
Bhutan,2018,VNR_Bhutan2018.pdf,en,VNR_Bhutan2018.pdf,SDG 13,57,0.45614035087719296
Bhutan,2018,VNR_Bhutan2018.pdf,en,VNR_Bhutan2018.pdf,SDG 15,3,0.6666666666666666
Bhutan,2018,VNR_Bhutan2018.pdf,en,VNR_Bhutan2018.pdf,SDG 16,23,0.6086956521739131
Bhutan,2018,VNR_Bhutan2018.pdf,en,VNR_Bhutan2018.pdf,SDG 17,30,0.4
Bhutan,2018,VNR_Bhutan2018.pdf,en,VNR_Bhutan2018.pdf,SDG 2,10,0.7
Bhutan,2018,VNR_Bhutan2018.pdf,en,VNR_Bhutan2018.pdf,SDG 3,64,0.484375
Bhutan,2018,VNR_Bhutan2018.pdf,en,VNR_Bhutan2018.pdf,SDG 4,81,0.5555555555555556
Bhutan,2018,VNR_Bhutan2018.pdf,en,VNR_Bhutan2018.pdf,SDG 5,30,0.4666666666666667
Bhutan,2018,VNR_Bhutan2018.pdf,en,VNR_Bhutan2018.pdf,SDG 6,19,0.47368421052631576
Bhutan,2018,VNR_Bhutan2018.pdf,en,VNR_Bhutan2018.pdf,SDG 7,6,0.5
Bhutan,2018,VNR_Bhutan2018.pdf,en,VNR_Bhutan2018.pdf,SDG 8,38,0.631578947368421
Bhutan,2018,VNR_Bhutan2018.pdf,en,VNR_Bhutan2018.pdf,SDG 9,80,0.4375
Bosnia and Herzegovina,2019,VNR_Bosnia and Herzegovina2019.pdf,en,VNR_Bosnia and Herzegovina2019.pdf,SDG 1,24,0.875
Bosnia and Herzegovina,2019,VNR_Bosnia and Herzegovina2019.pdf,en,VNR_Bosnia and Herzegovina2019.pdf,SDG 11,5,0.2
Bosnia and Herzegovina,2019,VNR_Bosnia and Herzegovina2019.pdf,en,VNR_Bosnia and Herzegovina2019.pdf,SDG 12,4,0.5
Bosnia and Herzegovina,2019,VNR_Bosnia and Herzegovina2019.pdf,en,VNR_Bosnia and Herzegovina2019.pdf,SDG 13,57,0.49122807017543857
Bosnia and Herzegovina,2019,VNR_Bosnia and Herzegovina2019.pdf,en,VNR_Bosnia and Herzegovina2019.pdf,SDG 15,3,0.6666666666666666
Bosnia and Herzegovina,2019,VNR_Bosnia and Herzegovina2019.pdf,en,VNR_Bosnia and Herzegovina2019.pdf,SDG 16,31,0.41935483870967744
Bosnia and Herzegovina,2019,VNR_Bosnia and Herzegovina2019.pdf,en,VNR_Bosnia and Herzegovina2019.pdf,SDG 17,23,0.5652173913043478
Bosnia and Herzegovina,2019,VNR_Bosnia and Herzegovina2019.pdf,en,VNR_Bosnia and Herzegovina2019.pdf,SDG 2,1,1
Bosnia and Herzegovina,2019,VNR_Bosnia and Herzegovina2019.pdf,en,VNR_Bosnia and Herzegovina2019.pdf,SDG 3,20,0.75
Bosnia and Herzegovina,2019,VNR_Bosnia and Herzegovina2019.pdf,en,VNR_Bosnia and Herzegovina2019.pdf,SDG 4,73,0.5068493150684932
Bosnia and Herzegovina,2019,VNR_Bosnia and Herzegovina2019.pdf,en,VNR_Bosnia and Herzegovina2019.pdf,SDG 5,14,0.5
Bosnia and Herzegovina,2019,VNR_Bosnia and Herzegovina2019.pdf,en,VNR_Bosnia and Herzegovina2019.pdf,SDG 6,3,1
Bosnia and Herzegovina,2019,VNR_Bosnia and Herzegovina2019.pdf,en,VNR_Bosnia and Herzegovina2019.pdf,SDG 7,3,0.6666666666666666
Bosnia and Herzegovina,2019,VNR_Bosnia and Herzegovina2019.pdf,en,VNR_Bosnia and Herzegovina2019.pdf,SDG 8,35,0.5714285714285714
Bosnia and Herzegovina,2019,VNR_Bosnia and Herzegovina2019.pdf,en,VNR_Bosnia and Herzegovina2019.pdf,SDG 9,42,0.5238095238095238
Botswana,2017,VNR_Botswana2017.pdf,en,VNR_Botswana2017.pdf,SDG 1,9,0.6666666666666666
Botswana,2017,VNR_Botswana2017.pdf,en,VNR_Botswana2017.pdf,SDG 11,5,0.6
Botswana,2017,VNR_Botswana2017.pdf,en,VNR_Botswana2017.pdf,SDG 13,7,0.8571428571428571
Botswana,2017,VNR_Botswana2017.pdf,en,VNR_Botswana2017.pdf,SDG 16,4,0
Botswana,2017,VNR_Botswana2017.pdf,en,VNR_Botswana2017.pdf,SDG 17,3,0.6666666666666666
Botswana,2017,VNR_Botswana2017.pdf,en,VNR_Botswana2017.pdf,SDG 2,1,1
Botswana,2017,VNR_Botswana2017.pdf,en,VNR_Botswana2017.pdf,SDG 3,7,1
Botswana,2017,VNR_Botswana2017.pdf,en,VNR_Botswana2017.pdf,SDG 4,3,1
Botswana,2017,VNR_Botswana2017.pdf,en,VNR_Botswana2017.pdf,SDG 5,1,1
Botswana,2017,VNR_Botswana2017.pdf,en,VNR_Botswana2017.pdf,SDG 8,3,0.6666666666666666
Botswana,2017,VNR_Botswana2017.pdf,en,VNR_Botswana2017.pdf,SDG 9,7,0.42857142857142855
Brazil,2017,VNR_Brazil2017.pdf,en,VNR_Brazil2017.pdf,SDG 1,40,0.35
Brazil,2017,VNR_Brazil2017.pdf,en,VNR_Brazil2017.pdf,SDG 10,1,1
Brazil,2017,VNR_Brazil2017.pdf,en,VNR_Brazil2017.pdf,SDG 11,1,0
Brazil,2017,VNR_Brazil2017.pdf,en,VNR_Brazil2017.pdf,SDG 13,21,0.42857142857142855
Brazil,2017,VNR_Brazil2017.pdf,en,VNR_Brazil2017.pdf,SDG 15,1,0
Brazil,2017,VNR_Brazil2017.pdf,en,VNR_Brazil2017.pdf,SDG 16,20,0.5
Brazil,2017,VNR_Brazil2017.pdf,en,VNR_Brazil2017.pdf,SDG 17,15,0.5333333333333333
Brazil,2017,VNR_Brazil2017.pdf,en,VNR_Brazil2017.pdf,SDG 2,4,1
Brazil,2017,VNR_Brazil2017.pdf,en,VNR_Brazil2017.pdf,SDG 3,20,0.55
Brazil,2017,VNR_Brazil2017.pdf,en,VNR_Brazil2017.pdf,SDG 4,13,0.5384615384615384
Brazil,2017,VNR_Brazil2017.pdf,en,VNR_Brazil2017.pdf,SDG 5,7,0.5714285714285714
Brazil,2017,VNR_Brazil2017.pdf,en,VNR_Brazil2017.pdf,SDG 8,7,0.42857142857142855
Brazil,2017,VNR_Brazil2017.pdf,en,VNR_Brazil2017.pdf,SDG 9,30,0.43333333333333335
Brunei Darussalam,2020,VNR_Brunei Darussalam2020.pdf,en,VNR_Brunei Darussalam2020.pdf,SDG 1,27,0.48148148148148145
Brunei Darussalam,2020,VNR_Brunei Darussalam2020.pdf,en,VNR_Brunei Darussalam2020.pdf,SDG 11,19,0.15789473684210525
Brunei Darussalam,2020,VNR_Brunei Darussalam2020.pdf,en,VNR_Brunei Darussalam2020.pdf,SDG 12,6,0.8333333333333334
Brunei Darussalam,2020,VNR_Brunei Darussalam2020.pdf,en,VNR_Brunei Darussalam2020.pdf,SDG 13,42,0.35714285714285715
Brunei Darussalam,2020,VNR_Brunei Darussalam2020.pdf,en,VNR_Brunei Darussalam2020.pdf,SDG 14,1,0
Brunei Darussalam,2020,VNR_Brunei Darussalam2020.pdf,en,VNR_Brunei Darussalam2020.pdf,SDG 15,11,0.8181818181818182
Brunei Darussalam,2020,VNR_Brunei Darussalam2020.pdf,en,VNR_Brunei Darussalam2020.pdf,SDG 16,20,0.4
Brunei Darussalam,2020,VNR_Brunei Darussalam2020.pdf,en,VNR_Brunei Darussalam2020.pdf,SDG 17,24,0.3333333333333333
Brunei Darussalam,2020,VNR_Brunei Darussalam2020.pdf,en,VNR_Brunei Darussalam2020.pdf,SDG 2,8,0.25
Brunei Darussalam,2020,VNR_Brunei Darussalam2020.pdf,en,VNR_Brunei Darussalam2020.pdf,SDG 3,81,0.3333333333333333
Brunei Darussalam,2020,VNR_Brunei Darussalam2020.pdf,en,VNR_Brunei Darussalam2020.pdf,SDG 4,141,0.3546099290780142
Brunei Darussalam,2020,VNR_Brunei Darussalam2020.pdf,en,VNR_Brunei Darussalam2020.pdf,SDG 5,13,0.5384615384615384
Brunei Darussalam,2020,VNR_Brunei Darussalam2020.pdf,en,VNR_Brunei Darussalam2020.pdf,SDG 6,11,0.6363636363636364
Brunei Darussalam,2020,VNR_Brunei Darussalam2020.pdf,en,VNR_Brunei Darussalam2020.pdf,SDG 8,42,0.5952380952380952
Brunei Darussalam,2020,VNR_Brunei Darussalam2020.pdf,en,VNR_Brunei Darussalam2020.pdf,SDG 9,108,0.5
Bulgaria,2020,VNR_Bulgaria2020.pdf,en,VNR_Bulgaria2020.pdf,SDG 1,67,0.5671641791044776
Bulgaria,2020,VNR_Bulgaria2020.pdf,en,VNR_Bulgaria2020.pdf,SDG 10,3,0.6666666666666666
Bulgaria,2020,VNR_Bulgaria2020.pdf,en,VNR_Bulgaria2020.pdf,SDG 11,25,0.4
Bulgaria,2020,VNR_Bulgaria2020.pdf,en,VNR_Bulgaria2020.pdf,SDG 12,13,0.38461538461538464
Bulgaria,2020,VNR_Bulgaria2020.pdf,en,VNR_Bulgaria2020.pdf,SDG 13,114,0.3508771929824561
Bulgaria,2020,VNR_Bulgaria2020.pdf,en,VNR_Bulgaria2020.pdf,SDG 14,1,1
Bulgaria,2020,VNR_Bulgaria2020.pdf,en,VNR_Bulgaria2020.pdf,SDG 15,6,1
Bulgaria,2020,VNR_Bulgaria2020.pdf,en,VNR_Bulgaria2020.pdf,SDG 16,47,0.19148936170212766
Bulgaria,2020,VNR_Bulgaria2020.pdf,en,VNR_Bulgaria2020.pdf,SDG 17,45,0.3333333333333333
Bulgaria,2020,VNR_Bulgaria2020.pdf,en,VNR_Bulgaria2020.pdf,SDG 2,5,0.4
Bulgaria,2020,VNR_Bulgaria2020.pdf,en,VNR_Bulgaria2020.pdf,SDG 3,99,0.4444444444444444
Bulgaria,2020,VNR_Bulgaria2020.pdf,en,VNR_Bulgaria2020.pdf,SDG 4,166,0.42168674698795183
Bulgaria,2020,VNR_Bulgaria2020.pdf,en,VNR_Bulgaria2020.pdf,SDG 5,27,0.37037037037037035
Bulgaria,2020,VNR_Bulgaria2020.pdf,en,VNR_Bulgaria2020.pdf,SDG 6,19,0.47368421052631576
Bulgaria,2020,VNR_Bulgaria2020.pdf,en,VNR_Bulgaria2020.pdf,SDG 7,6,0.8333333333333334
Bulgaria,2020,VNR_Bulgaria2020.pdf,en,VNR_Bulgaria2020.pdf,SDG 8,62,0.532258064516129
Bulgaria,2020,VNR_Bulgaria2020.pdf,en,VNR_Bulgaria2020.pdf,SDG 9,174,0.42528735632183906
Burkina Faso,2019,VNR_Burkina Faso2019.pdf,fr,VNR_Burkina Faso2019.pdf,SDG 1,29,0.7241379310344828
Burkina Faso,2019,VNR_Burkina Faso2019.pdf,fr,VNR_Burkina Faso2019.pdf,SDG 10,4,0.75
Burkina Faso,2019,VNR_Burkina Faso2019.pdf,fr,VNR_Burkina Faso2019.pdf,SDG 11,4,1
Burkina Faso,2019,VNR_Burkina Faso2019.pdf,fr,VNR_Burkina Faso2019.pdf,SDG 12,1,0
Burkina Faso,2019,VNR_Burkina Faso2019.pdf,fr,VNR_Burkina Faso2019.pdf,SDG 13,42,0.2857142857142857
Burkina Faso,2019,VNR_Burkina Faso2019.pdf,fr,VNR_Burkina Faso2019.pdf,SDG 15,4,1
Burkina Faso,2019,VNR_Burkina Faso2019.pdf,fr,VNR_Burkina Faso2019.pdf,SDG 16,34,0.47058823529411764
Burkina Faso,2019,VNR_Burkina Faso2019.pdf,fr,VNR_Burkina Faso2019.pdf,SDG 17,27,0.6296296296296297
Burkina Faso,2019,VNR_Burkina Faso2019.pdf,fr,VNR_Burkina Faso2019.pdf,SDG 2,13,0.5384615384615384
Burkina Faso,2019,VNR_Burkina Faso2019.pdf,fr,VNR_Burkina Faso2019.pdf,SDG 3,67,0.5373134328358209
Burkina Faso,2019,VNR_Burkina Faso2019.pdf,fr,VNR_Burkina Faso2019.pdf,SDG 4,128,0.609375
Burkina Faso,2019,VNR_Burkina Faso2019.pdf,fr,VNR_Burkina Faso2019.pdf,SDG 5,5,0.4
Burkina Faso,2019,VNR_Burkina Faso2019.pdf,fr,VNR_Burkina Faso2019.pdf,SDG 6,1,1
Burkina Faso,2019,VNR_Burkina Faso2019.pdf,fr,VNR_Burkina Faso2019.pdf,SDG 8,42,0.7380952380952381
Burkina Faso,2019,VNR_Burkina Faso2019.pdf,fr,VNR_Burkina Faso2019.pdf,SDG 9,100,0.59
Burundi,2020,VNR_Burundi2020.pdf,fr,VNR_Burundi2020.pdf,SDG 1,34,0.38235294117647056
Burundi,2020,VNR_Burundi2020.pdf,fr,VNR_Burundi2020.pdf,SDG 10,1,0
Burundi,2020,VNR_Burundi2020.pdf,fr,VNR_Burundi2020.pdf,SDG 11,9,0.4444444444444444
Burundi,2020,VNR_Burundi2020.pdf,fr,VNR_Burundi2020.pdf,SDG 12,2,0.5
Burundi,2020,VNR_Burundi2020.pdf,fr,VNR_Burundi2020.pdf,SDG 13,25,0.32
Burundi,2020,VNR_Burundi2020.pdf,fr,VNR_Burundi2020.pdf,SDG 15,3,0.3333333333333333
Burundi,2020,VNR_Burundi2020.pdf,fr,VNR_Burundi2020.pdf,SDG 16,24,0.3333333333333333
Burundi,2020,VNR_Burundi2020.pdf,fr,VNR_Burundi2020.pdf,SDG 17,29,0.41379310344827586
Burundi,2020,VNR_Burundi2020.pdf,fr,VNR_Burundi2020.pdf,SDG 2,22,0.5909090909090909
Burundi,2020,VNR_Burundi2020.pdf,fr,VNR_Burundi2020.pdf,SDG 3,84,0.6309523809523809
Burundi,2020,VNR_Burundi2020.pdf,fr,VNR_Burundi2020.pdf,SDG 4,104,0.5288461538461539
Burundi,2020,VNR_Burundi2020.pdf,fr,VNR_Burundi2020.pdf,SDG 5,5,0
Burundi,2020,VNR_Burundi2020.pdf,fr,VNR_Burundi2020.pdf,SDG 6,3,0.3333333333333333
Burundi,2020,VNR_Burundi2020.pdf,fr,VNR_Burundi2020.pdf,SDG 8,53,0.5094339622641509
Burundi,2020,VNR_Burundi2020.pdf,fr,VNR_Burundi2020.pdf,SDG 9,51,0.39215686274509803
Cabo Verde,2018,VNR_Cabo Verde2018.pdf,en,VNR_Cabo Verde2018.pdf,SDG 1,39,0.6410256410256411
Cabo Verde,2018,VNR_Cabo Verde2018.pdf,en,VNR_Cabo Verde2018.pdf,SDG 10,11,0.6363636363636364
Cabo Verde,2018,VNR_Cabo Verde2018.pdf,en,VNR_Cabo Verde2018.pdf,SDG 11,4,0.5
Cabo Verde,2018,VNR_Cabo Verde2018.pdf,en,VNR_Cabo Verde2018.pdf,SDG 12,1,1
Cabo Verde,2018,VNR_Cabo Verde2018.pdf,en,VNR_Cabo Verde2018.pdf,SDG 13,49,0.5918367346938775
Cabo Verde,2018,VNR_Cabo Verde2018.pdf,en,VNR_Cabo Verde2018.pdf,SDG 15,1,0
Cabo Verde,2018,VNR_Cabo Verde2018.pdf,en,VNR_Cabo Verde2018.pdf,SDG 16,17,0.5294117647058824
Cabo Verde,2018,VNR_Cabo Verde2018.pdf,en,VNR_Cabo Verde2018.pdf,SDG 17,24,0.5416666666666666
Cabo Verde,2018,VNR_Cabo Verde2018.pdf,en,VNR_Cabo Verde2018.pdf,SDG 2,4,0.5
Cabo Verde,2018,VNR_Cabo Verde2018.pdf,en,VNR_Cabo Verde2018.pdf,SDG 3,35,0.6
Cabo Verde,2018,VNR_Cabo Verde2018.pdf,en,VNR_Cabo Verde2018.pdf,SDG 4,60,0.75
Cabo Verde,2018,VNR_Cabo Verde2018.pdf,en,VNR_Cabo Verde2018.pdf,SDG 5,23,0.6956521739130435
Cabo Verde,2018,VNR_Cabo Verde2018.pdf,en,VNR_Cabo Verde2018.pdf,SDG 6,5,0.6
Cabo Verde,2018,VNR_Cabo Verde2018.pdf,en,VNR_Cabo Verde2018.pdf,SDG 8,31,0.7419354838709677
Cabo Verde,2018,VNR_Cabo Verde2018.pdf,en,VNR_Cabo Verde2018.pdf,SDG 9,45,0.6444444444444445
Cambodia,2019,VNR_Cambodia2019.pdf,en,VNR_Cambodia2019.pdf,SDG 1,38,0.5263157894736842
Cambodia,2019,VNR_Cambodia2019.pdf,en,VNR_Cambodia2019.pdf,SDG 10,4,0.25
Cambodia,2019,VNR_Cambodia2019.pdf,en,VNR_Cambodia2019.pdf,SDG 11,3,0
Cambodia,2019,VNR_Cambodia2019.pdf,en,VNR_Cambodia2019.pdf,SDG 12,8,0.375
Cambodia,2019,VNR_Cambodia2019.pdf,en,VNR_Cambodia2019.pdf,SDG 13,55,0.2909090909090909
Cambodia,2019,VNR_Cambodia2019.pdf,en,VNR_Cambodia2019.pdf,SDG 15,1,1
Cambodia,2019,VNR_Cambodia2019.pdf,en,VNR_Cambodia2019.pdf,SDG 16,36,0.16666666666666666
Cambodia,2019,VNR_Cambodia2019.pdf,en,VNR_Cambodia2019.pdf,SDG 17,29,0.3448275862068966
Cambodia,2019,VNR_Cambodia2019.pdf,en,VNR_Cambodia2019.pdf,SDG 2,5,0.4
Cambodia,2019,VNR_Cambodia2019.pdf,en,VNR_Cambodia2019.pdf,SDG 3,46,0.5652173913043478
Cambodia,2019,VNR_Cambodia2019.pdf,en,VNR_Cambodia2019.pdf,SDG 4,46,0.4782608695652174
Cambodia,2019,VNR_Cambodia2019.pdf,en,VNR_Cambodia2019.pdf,SDG 5,24,0.4166666666666667
Cambodia,2019,VNR_Cambodia2019.pdf,en,VNR_Cambodia2019.pdf,SDG 6,6,0.3333333333333333
Cambodia,2019,VNR_Cambodia2019.pdf,en,VNR_Cambodia2019.pdf,SDG 7,1,0
Cambodia,2019,VNR_Cambodia2019.pdf,en,VNR_Cambodia2019.pdf,SDG 8,42,0.35714285714285715
Cambodia,2019,VNR_Cambodia2019.pdf,en,VNR_Cambodia2019.pdf,SDG 9,55,0.36363636363636365
Cameroon,2019,VNR_Cameroon2019.pdf,fr,VNR_Cameroon2019.pdf,SDG 1,46,0.6739130434782609
Cameroon,2019,VNR_Cameroon2019.pdf,fr,VNR_Cameroon2019.pdf,SDG 10,7,0.7142857142857143
Cameroon,2019,VNR_Cameroon2019.pdf,fr,VNR_Cameroon2019.pdf,SDG 11,16,0.625
Cameroon,2019,VNR_Cameroon2019.pdf,fr,VNR_Cameroon2019.pdf,SDG 13,51,0.39215686274509803
Cameroon,2019,VNR_Cameroon2019.pdf,fr,VNR_Cameroon2019.pdf,SDG 14,1,0
Cameroon,2019,VNR_Cameroon2019.pdf,fr,VNR_Cameroon2019.pdf,SDG 15,11,0.45454545454545453
Cameroon,2019,VNR_Cameroon2019.pdf,fr,VNR_Cameroon2019.pdf,SDG 16,16,0.4375
Cameroon,2019,VNR_Cameroon2019.pdf,fr,VNR_Cameroon2019.pdf,SDG 17,42,0.4523809523809524
Cameroon,2019,VNR_Cameroon2019.pdf,fr,VNR_Cameroon2019.pdf,SDG 2,15,0.6666666666666666
Cameroon,2019,VNR_Cameroon2019.pdf,fr,VNR_Cameroon2019.pdf,SDG 3,76,0.42105263157894735
Cameroon,2019,VNR_Cameroon2019.pdf,fr,VNR_Cameroon2019.pdf,SDG 4,128,0.46875
Cameroon,2019,VNR_Cameroon2019.pdf,fr,VNR_Cameroon2019.pdf,SDG 5,9,0.4444444444444444
Cameroon,2019,VNR_Cameroon2019.pdf,fr,VNR_Cameroon2019.pdf,SDG 6,6,0.5
Cameroon,2019,VNR_Cameroon2019.pdf,fr,VNR_Cameroon2019.pdf,SDG 7,1,1
Cameroon,2019,VNR_Cameroon2019.pdf,fr,VNR_Cameroon2019.pdf,SDG 8,82,0.5609756097560976
Cameroon,2019,VNR_Cameroon2019.pdf,fr,VNR_Cameroon2019.pdf,SDG 9,73,0.547945205479452
Canada,2018,VNR_Canada2018.pdf,fr,VNR_Canada2018.pdf,SDG 1,96,0.53125
Canada,2018,VNR_Canada2018.pdf,fr,VNR_Canada2018.pdf,SDG 10,2,1
Canada,2018,VNR_Canada2018.pdf,fr,VNR_Canada2018.pdf,SDG 11,18,0.6111111111111112
Canada,2018,VNR_Canada2018.pdf,fr,VNR_Canada2018.pdf,SDG 12,1,0
Canada,2018,VNR_Canada2018.pdf,fr,VNR_Canada2018.pdf,SDG 13,69,0.5072463768115942
Canada,2018,VNR_Canada2018.pdf,fr,VNR_Canada2018.pdf,SDG 15,7,0.7142857142857143
Canada,2018,VNR_Canada2018.pdf,fr,VNR_Canada2018.pdf,SDG 16,55,0.6
Canada,2018,VNR_Canada2018.pdf,fr,VNR_Canada2018.pdf,SDG 17,124,0.5645161290322581
Canada,2018,VNR_Canada2018.pdf,fr,VNR_Canada2018.pdf,SDG 2,12,0.5
