country,indicator_date,ihsn_dates,ihsn_title
Chile,2006,"1987, 1994, 1998, 2000, 2003, 2006, 2009, 2011, 2012, 2016, 2017",Encuesta de Caracterización Socioeconómica Nacional 1987 - SEDLAC - Base de Datos Armonizada; Encuesta de Caracterización Socioeconómica Nacional 1994 - SEDLAC - Base de Datos Armonizada; Encuesta de Caracterización Socioeconómica Nacional 1998 - SEDLAC - Base de Datos Armonizada; Encuesta de Caracterización Socioeconómica Nacional 2000 - SEDLAC - Base de Datos Armonizada; Encuesta de Caracterización Socioeconómica Nacional 2003 - SEDLAC - Base de Datos Armonizada; Encuesta de Caracterización Socioeconómica Nacional 2006 - SEDLAC - Base de Datos Armonizada; Encuesta de Caracterización Socioeconómica Nacional 2009 - SEDLAC - Base de Datos Armonizada; Encuesta de Caracterización Socioeconómica Nacional 2011 - SEDLAC - Base de Datos Armonizada; VII Encuesta de Presupuestos Familiares 2011 - 2012; Encuesta Suplementaria de Ingresos 2016; Encuesta Suplementaria de Ingresos 2017
Chile,2009,"1987, 1994, 1998, 2000, 2003, 2006, 2009, 2011, 2012, 2016, 2017",Encuesta de Caracterización Socioeconómica Nacional 1987 - SEDLAC - Base de Datos Armonizada; Encuesta de Caracterización Socioeconómica Nacional 1994 - SEDLAC - Base de Datos Armonizada; Encuesta de Caracterización Socioeconómica Nacional 1998 - SEDLAC - Base de Datos Armonizada; Encuesta de Caracterización Socioeconómica Nacional 2000 - SEDLAC - Base de Datos Armonizada; Encuesta de Caracterización Socioeconómica Nacional 2003 - SEDLAC - Base de Datos Armonizada; Encuesta de Caracterización Socioeconómica Nacional 2006 - SEDLAC - Base de Datos Armonizada; Encuesta de Caracterización Socioeconómica Nacional 2009 - SEDLAC - Base de Datos Armonizada; Encuesta de Caracterización Socioeconómica Nacional 2011 - SEDLAC - Base de Datos Armonizada; VII Encuesta de Presupuestos Familiares 2011 - 2012; Encuesta Suplementaria de Ingresos 2016; Encuesta Suplementaria de Ingresos 2017
Chile,2011,"1987, 1994, 1998, 2000, 2003, 2006, 2009, 2011, 2012, 2016, 2017",Encuesta de Caracterización Socioeconómica Nacional 1987 - SEDLAC - Base de Datos Armonizada; Encuesta de Caracterización Socioeconómica Nacional 1994 - SEDLAC - Base de Datos Armonizada; Encuesta de Caracterización Socioeconómica Nacional 1998 - SEDLAC - Base de Datos Armonizada; Encuesta de Caracterización Socioeconómica Nacional 2000 - SEDLAC - Base de Datos Armonizada; Encuesta de Caracterización Socioeconómica Nacional 2003 - SEDLAC - Base de Datos Armonizada; Encuesta de Caracterización Socioeconómica Nacional 2006 - SEDLAC - Base de Datos Armonizada; Encuesta de Caracterización Socioeconómica Nacional 2009 - SEDLAC - Base de Datos Armonizada; Encuesta de Caracterización Socioeconómica Nacional 2011 - SEDLAC - Base de Datos Armonizada; VII Encuesta de Presupuestos Familiares 2011 - 2012; Encuesta Suplementaria de Ingresos 2016; Encuesta Suplementaria de Ingresos 2017
Chile,2012,"1987, 1994, 1998, 2000, 2003, 2006, 2009, 2011, 2012, 2016, 2017",Encuesta de Caracterización Socioeconómica Nacional 1987 - SEDLAC - Base de Datos Armonizada; Encuesta de Caracterización Socioeconómica Nacional 1994 - SEDLAC - Base de Datos Armonizada; Encuesta de Caracterización Socioeconómica Nacional 1998 - SEDLAC - Base de Datos Armonizada; Encuesta de Caracterización Socioeconómica Nacional 2000 - SEDLAC - Base de Datos Armonizada; Encuesta de Caracterización Socioeconómica Nacional 2003 - SEDLAC - Base de Datos Armonizada; Encuesta de Caracterización Socioeconómica Nacional 2006 - SEDLAC - Base de Datos Armonizada; Encuesta de Caracterización Socioeconómica Nacional 2009 - SEDLAC - Base de Datos Armonizada; Encuesta de Caracterización Socioeconómica Nacional 2011 - SEDLAC - Base de Datos Armonizada; VII Encuesta de Presupuestos Familiares 2011 - 2012; Encuesta Suplementaria de Ingresos 2016; Encuesta Suplementaria de Ingresos 2017
Chile,2016,"1987, 1994, 1998, 2000, 2003, 2006, 2009, 2011, 2012, 2016, 2017",Encuesta de Caracterización Socioeconómica Nacional 1987 - SEDLAC - Base de Datos Armonizada; Encuesta de Caracterización Socioeconómica Nacional 1994 - SEDLAC - Base de Datos Armonizada; Encuesta de Caracterización Socioeconómica Nacional 1998 - SEDLAC - Base de Datos Armonizada; Encuesta de Caracterización Socioeconómica Nacional 2000 - SEDLAC - Base de Datos Armonizada; Encuesta de Caracterización Socioeconómica Nacional 2003 - SEDLAC - Base de Datos Armonizada; Encuesta de Caracterización Socioeconómica Nacional 2006 - SEDLAC - Base de Datos Armonizada; Encuesta de Caracterización Socioeconómica Nacional 2009 - SEDLAC - Base de Datos Armonizada; Encuesta de Caracterización Socioeconómica Nacional 2011 - SEDLAC - Base de Datos Armonizada; VII Encuesta de Presupuestos Familiares 2011 - 2012; Encuesta Suplementaria de Ingresos 2016; Encuesta Suplementaria de Ingresos 2017
Chile,2017,"1987, 1994, 1998, 2000, 2003, 2006, 2009, 2011, 2012, 2016, 2017",Encuesta de Caracterización Socioeconómica Nacional 1987 - SEDLAC - Base de Datos Armonizada; Encuesta de Caracterización Socioeconómica Nacional 1994 - SEDLAC - Base de Datos Armonizada; Encuesta de Caracterización Socioeconómica Nacional 1998 - SEDLAC - Base de Datos Armonizada; Encuesta de Caracterización Socioeconómica Nacional 2000 - SEDLAC - Base de Datos Armonizada; Encuesta de Caracterización Socioeconómica Nacional 2003 - SEDLAC - Base de Datos Armonizada; Encuesta de Caracterización Socioeconómica Nacional 2006 - SEDLAC - Base de Datos Armonizada; Encuesta de Caracterización Socioeconómica Nacional 2009 - SEDLAC - Base de Datos Armonizada; Encuesta de Caracterización Socioeconómica Nacional 2011 - SEDLAC - Base de Datos Armonizada; VII Encuesta de Presupuestos Familiares 2011 - 2012; Encuesta Suplementaria de Ingresos 2016; Encuesta Suplementaria de Ingresos 2017
Colombia,1996,"1996, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017","Encuesta Nacional de Hogares 1996 - SEDLAC - Base de Datos Armonizada, Fuerza de Trabajo; Encuesta Nacional de Hogares 1999 - SEDLAC - Base de Datos Armonizada, Fuerza de Trabajo; Encuesta Nacional de Hogares 2000 - SEDLAC - Base de Datos Armonizada, Fuerza de Trabajo; Encuesta Continua de Hogares 2001 - SEDLAC - Base de Datos Armonizada; Encuesta Continua de Hogares 2002 - SEDLAC - Base de Datos Armonizada; Encuesta Continua de Hogares 2003 - SEDLAC - Base de Datos Armonizada; Encuesta Continua de Hogares 2004 - SEDLAC - Base de Datos Armonizada; Encuesta Continua de Hogares 2005 - SEDLAC - Base de Datos Armonizada; Gran Encuesta Integrada de Hogares 2007 - SEDLAC - Base de Datos Armonizada; Gran Encuesta Integrada de Hogares 2008 - SEDLAC - Base de Datos Armonizada; Gran Encuesta Integrada de Hogares 2009; Gran Encuesta Integrada de Hogares 2010; Gran Encuesta Integrada de Hogares 2011; Gran Encuesta Integrada de Hogares 2012; Encuesta de Transición de la Escuela al Trabajo 2013; Gran Encuesta Integrada de Hogares 2014; Encuesta de Transición de la Escuela al Trabajo 2015; Gran Encuesta Integrada de Hogares 2016; Gran Encuesta Integrada de Hogares 2017"
Colombia,1999,"1996, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017","Encuesta Nacional de Hogares 1996 - SEDLAC - Base de Datos Armonizada, Fuerza de Trabajo; Encuesta Nacional de Hogares 1999 - SEDLAC - Base de Datos Armonizada, Fuerza de Trabajo; Encuesta Nacional de Hogares 2000 - SEDLAC - Base de Datos Armonizada, Fuerza de Trabajo; Encuesta Continua de Hogares 2001 - SEDLAC - Base de Datos Armonizada; Encuesta Continua de Hogares 2002 - SEDLAC - Base de Datos Armonizada; Encuesta Continua de Hogares 2003 - SEDLAC - Base de Datos Armonizada; Encuesta Continua de Hogares 2004 - SEDLAC - Base de Datos Armonizada; Encuesta Continua de Hogares 2005 - SEDLAC - Base de Datos Armonizada; Gran Encuesta Integrada de Hogares 2007 - SEDLAC - Base de Datos Armonizada; Gran Encuesta Integrada de Hogares 2008 - SEDLAC - Base de Datos Armonizada; Gran Encuesta Integrada de Hogares 2009; Gran Encuesta Integrada de Hogares 2010; Gran Encuesta Integrada de Hogares 2011; Gran Encuesta Integrada de Hogares 2012; Encuesta de Transición de la Escuela al Trabajo 2013; Gran Encuesta Integrada de Hogares 2014; Encuesta de Transición de la Escuela al Trabajo 2015; Gran Encuesta Integrada de Hogares 2016; Gran Encuesta Integrada de Hogares 2017"
Colombia,2000,"1996, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017","Encuesta Nacional de Hogares 1996 - SEDLAC - Base de Datos Armonizada, Fuerza de Trabajo; Encuesta Nacional de Hogares 1999 - SEDLAC - Base de Datos Armonizada, Fuerza de Trabajo; Encuesta Nacional de Hogares 2000 - SEDLAC - Base de Datos Armonizada, Fuerza de Trabajo; Encuesta Continua de Hogares 2001 - SEDLAC - Base de Datos Armonizada; Encuesta Continua de Hogares 2002 - SEDLAC - Base de Datos Armonizada; Encuesta Continua de Hogares 2003 - SEDLAC - Base de Datos Armonizada; Encuesta Continua de Hogares 2004 - SEDLAC - Base de Datos Armonizada; Encuesta Continua de Hogares 2005 - SEDLAC - Base de Datos Armonizada; Gran Encuesta Integrada de Hogares 2007 - SEDLAC - Base de Datos Armonizada; Gran Encuesta Integrada de Hogares 2008 - SEDLAC - Base de Datos Armonizada; Gran Encuesta Integrada de Hogares 2009; Gran Encuesta Integrada de Hogares 2010; Gran Encuesta Integrada de Hogares 2011; Gran Encuesta Integrada de Hogares 2012; Encuesta de Transición de la Escuela al Trabajo 2013; Gran Encuesta Integrada de Hogares 2014; Encuesta de Transición de la Escuela al Trabajo 2015; Gran Encuesta Integrada de Hogares 2016; Gran Encuesta Integrada de Hogares 2017"
Colombia,2001,"1996, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017","Encuesta Nacional de Hogares 1996 - SEDLAC - Base de Datos Armonizada, Fuerza de Trabajo; Encuesta Nacional de Hogares 1999 - SEDLAC - Base de Datos Armonizada, Fuerza de Trabajo; Encuesta Nacional de Hogares 2000 - SEDLAC - Base de Datos Armonizada, Fuerza de Trabajo; Encuesta Continua de Hogares 2001 - SEDLAC - Base de Datos Armonizada; Encuesta Continua de Hogares 2002 - SEDLAC - Base de Datos Armonizada; Encuesta Continua de Hogares 2003 - SEDLAC - Base de Datos Armonizada; Encuesta Continua de Hogares 2004 - SEDLAC - Base de Datos Armonizada; Encuesta Continua de Hogares 2005 - SEDLAC - Base de Datos Armonizada; Gran Encuesta Integrada de Hogares 2007 - SEDLAC - Base de Datos Armonizada; Gran Encuesta Integrada de Hogares 2008 - SEDLAC - Base de Datos Armonizada; Gran Encuesta Integrada de Hogares 2009; Gran Encuesta Integrada de Hogares 2010; Gran Encuesta Integrada de Hogares 2011; Gran Encuesta Integrada de Hogares 2012; Encuesta de Transición de la Escuela al Trabajo 2013; Gran Encuesta Integrada de Hogares 2014; Encuesta de Transición de la Escuela al Trabajo 2015; Gran Encuesta Integrada de Hogares 2016; Gran Encuesta Integrada de Hogares 2017"
Colombia,2002,"1996, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017","Encuesta Nacional de Hogares 1996 - SEDLAC - Base de Datos Armonizada, Fuerza de Trabajo; Encuesta Nacional de Hogares 1999 - SEDLAC - Base de Datos Armonizada, Fuerza de Trabajo; Encuesta Nacional de Hogares 2000 - SEDLAC - Base de Datos Armonizada, Fuerza de Trabajo; Encuesta Continua de Hogares 2001 - SEDLAC - Base de Datos Armonizada; Encuesta Continua de Hogares 2002 - SEDLAC - Base de Datos Armonizada; Encuesta Continua de Hogares 2003 - SEDLAC - Base de Datos Armonizada; Encuesta Continua de Hogares 2004 - SEDLAC - Base de Datos Armonizada; Encuesta Continua de Hogares 2005 - SEDLAC - Base de Datos Armonizada; Gran Encuesta Integrada de Hogares 2007 - SEDLAC - Base de Datos Armonizada; Gran Encuesta Integrada de Hogares 2008 - SEDLAC - Base de Datos Armonizada; Gran Encuesta Integrada de Hogares 2009; Gran Encuesta Integrada de Hogares 2010; Gran Encuesta Integrada de Hogares 2011; Gran Encuesta Integrada de Hogares 2012; Encuesta de Transición de la Escuela al Trabajo 2013; Gran Encuesta Integrada de Hogares 2014; Encuesta de Transición de la Escuela al Trabajo 2015; Gran Encuesta Integrada de Hogares 2016; Gran Encuesta Integrada de Hogares 2017"
Colombia,2003,"1996, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017","Encuesta Nacional de Hogares 1996 - SEDLAC - Base de Datos Armonizada, Fuerza de Trabajo; Encuesta Nacional de Hogares 1999 - SEDLAC - Base de Datos Armonizada, Fuerza de Trabajo; Encuesta Nacional de Hogares 2000 - SEDLAC - Base de Datos Armonizada, Fuerza de Trabajo; Encuesta Continua de Hogares 2001 - SEDLAC - Base de Datos Armonizada; Encuesta Continua de Hogares 2002 - SEDLAC - Base de Datos Armonizada; Encuesta Continua de Hogares 2003 - SEDLAC - Base de Datos Armonizada; Encuesta Continua de Hogares 2004 - SEDLAC - Base de Datos Armonizada; Encuesta Continua de Hogares 2005 - SEDLAC - Base de Datos Armonizada; Gran Encuesta Integrada de Hogares 2007 - SEDLAC - Base de Datos Armonizada; Gran Encuesta Integrada de Hogares 2008 - SEDLAC - Base de Datos Armonizada; Gran Encuesta Integrada de Hogares 2009; Gran Encuesta Integrada de Hogares 2010; Gran Encuesta Integrada de Hogares 2011; Gran Encuesta Integrada de Hogares 2012; Encuesta de Transición de la Escuela al Trabajo 2013; Gran Encuesta Integrada de Hogares 2014; Encuesta de Transición de la Escuela al Trabajo 2015; Gran Encuesta Integrada de Hogares 2016; Gran Encuesta Integrada de Hogares 2017"
Colombia,2004,"1996, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017","Encuesta Nacional de Hogares 1996 - SEDLAC - Base de Datos Armonizada, Fuerza de Trabajo; Encuesta Nacional de Hogares 1999 - SEDLAC - Base de Datos Armonizada, Fuerza de Trabajo; Encuesta Nacional de Hogares 2000 - SEDLAC - Base de Datos Armonizada, Fuerza de Trabajo; Encuesta Continua de Hogares 2001 - SEDLAC - Base de Datos Armonizada; Encuesta Continua de Hogares 2002 - SEDLAC - Base de Datos Armonizada; Encuesta Continua de Hogares 2003 - SEDLAC - Base de Datos Armonizada; Encuesta Continua de Hogares 2004 - SEDLAC - Base de Datos Armonizada; Encuesta Continua de Hogares 2005 - SEDLAC - Base de Datos Armonizada; Gran Encuesta Integrada de Hogares 2007 - SEDLAC - Base de Datos Armonizada; Gran Encuesta Integrada de Hogares 2008 - SEDLAC - Base de Datos Armonizada; Gran Encuesta Integrada de Hogares 2009; Gran Encuesta Integrada de Hogares 2010; Gran Encuesta Integrada de Hogares 2011; Gran Encuesta Integrada de Hogares 2012; Encuesta de Transición de la Escuela al Trabajo 2013; Gran Encuesta Integrada de Hogares 2014; Encuesta de Transición de la Escuela al Trabajo 2015; Gran Encuesta Integrada de Hogares 2016; Gran Encuesta Integrada de Hogares 2017"
Colombia,2005,"1996, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017","Encuesta Nacional de Hogares 1996 - SEDLAC - Base de Datos Armonizada, Fuerza de Trabajo; Encuesta Nacional de Hogares 1999 - SEDLAC - Base de Datos Armonizada, Fuerza de Trabajo; Encuesta Nacional de Hogares 2000 - SEDLAC - Base de Datos Armonizada, Fuerza de Trabajo; Encuesta Continua de Hogares 2001 - SEDLAC - Base de Datos Armonizada; Encuesta Continua de Hogares 2002 - SEDLAC - Base de Datos Armonizada; Encuesta Continua de Hogares 2003 - SEDLAC - Base de Datos Armonizada; Encuesta Continua de Hogares 2004 - SEDLAC - Base de Datos Armonizada; Encuesta Continua de Hogares 2005 - SEDLAC - Base de Datos Armonizada; Gran Encuesta Integrada de Hogares 2007 - SEDLAC - Base de Datos Armonizada; Gran Encuesta Integrada de Hogares 2008 - SEDLAC - Base de Datos Armonizada; Gran Encuesta Integrada de Hogares 2009; Gran Encuesta Integrada de Hogares 2010; Gran Encuesta Integrada de Hogares 2011; Gran Encuesta Integrada de Hogares 2012; Encuesta de Transición de la Escuela al Trabajo 2013; Gran Encuesta Integrada de Hogares 2014; Encuesta de Transición de la Escuela al Trabajo 2015; Gran Encuesta Integrada de Hogares 2016; Gran Encuesta Integrada de Hogares 2017"
Colombia,2007,"1996, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017","Encuesta Nacional de Hogares 1996 - SEDLAC - Base de Datos Armonizada, Fuerza de Trabajo; Encuesta Nacional de Hogares 1999 - SEDLAC - Base de Datos Armonizada, Fuerza de Trabajo; Encuesta Nacional de Hogares 2000 - SEDLAC - Base de Datos Armonizada, Fuerza de Trabajo; Encuesta Continua de Hogares 2001 - SEDLAC - Base de Datos Armonizada; Encuesta Continua de Hogares 2002 - SEDLAC - Base de Datos Armonizada; Encuesta Continua de Hogares 2003 - SEDLAC - Base de Datos Armonizada; Encuesta Continua de Hogares 2004 - SEDLAC - Base de Datos Armonizada; Encuesta Continua de Hogares 2005 - SEDLAC - Base de Datos Armonizada; Gran Encuesta Integrada de Hogares 2007 - SEDLAC - Base de Datos Armonizada; Gran Encuesta Integrada de Hogares 2008 - SEDLAC - Base de Datos Armonizada; Gran Encuesta Integrada de Hogares 2009; Gran Encuesta Integrada de Hogares 2010; Gran Encuesta Integrada de Hogares 2011; Gran Encuesta Integrada de Hogares 2012; Encuesta de Transición de la Escuela al Trabajo 2013; Gran Encuesta Integrada de Hogares 2014; Encuesta de Transición de la Escuela al Trabajo 2015; Gran Encuesta Integrada de Hogares 2016; Gran Encuesta Integrada de Hogares 2017"
Colombia,2008,"1996, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017","Encuesta Nacional de Hogares 1996 - SEDLAC - Base de Datos Armonizada, Fuerza de Trabajo; Encuesta Nacional de Hogares 1999 - SEDLAC - Base de Datos Armonizada, Fuerza de Trabajo; Encuesta Nacional de Hogares 2000 - SEDLAC - Base de Datos Armonizada, Fuerza de Trabajo; Encuesta Continua de Hogares 2001 - SEDLAC - Base de Datos Armonizada; Encuesta Continua de Hogares 2002 - SEDLAC - Base de Datos Armonizada; Encuesta Continua de Hogares 2003 - SEDLAC - Base de Datos Armonizada; Encuesta Continua de Hogares 2004 - SEDLAC - Base de Datos Armonizada; Encuesta Continua de Hogares 2005 - SEDLAC - Base de Datos Armonizada; Gran Encuesta Integrada de Hogares 2007 - SEDLAC - Base de Datos Armonizada; Gran Encuesta Integrada de Hogares 2008 - SEDLAC - Base de Datos Armonizada; Gran Encuesta Integrada de Hogares 2009; Gran Encuesta Integrada de Hogares 2010; Gran Encuesta Integrada de Hogares 2011; Gran Encuesta Integrada de Hogares 2012; Encuesta de Transición de la Escuela al Trabajo 2013; Gran Encuesta Integrada de Hogares 2014; Encuesta de Transición de la Escuela al Trabajo 2015; Gran Encuesta Integrada de Hogares 2016; Gran Encuesta Integrada de Hogares 2017"
