"country","indicator_date","nada_dates","nada_title"
"Burkina Faso",2017,"1992, 1998, 2003, 2010, 2014, 2017","Enquête Démographique et de Santé 1993; Enquête Démographique et de Santé 1998-1999; Enquête Démographique et de Santé 2003; Enquête Démographique et de Santé et à Indicateurs Multiples 2010; Enquête sur les Indicateurs du Paludisme 2014; Enquête sur les Indicateurs du Paludisme 2017-2018"
"Burundi",1987,"1987, 1996, 2000, 2005, 2010, 2016","Demographic and Health Survey 1987; Multiple Indicator Cluster Survey 1996, Round 1; Enquête à Indicateurs Multiples 2000, Enquête Nationale d’Evaluation des Conditions de Vie de l’Enfant et de la Femme; Enquête à Indicateurs Multiples 2005, Enquête Nationale d’Évaluation des Conditions de Vie de l’Enfant et de la Femme; Enquête Démographique et de Santé 2010; Troisième Enquête Démographique et de Santé 2016-2017"
"Burundi",1996,"1987, 1996, 2000, 2005, 2010, 2016","Demographic and Health Survey 1987; Multiple Indicator Cluster Survey 1996, Round 1; Enquête à Indicateurs Multiples 2000, Enquête Nationale d’Evaluation des Conditions de Vie de l’Enfant et de la Femme; Enquête à Indicateurs Multiples 2005, Enquête Nationale d’Évaluation des Conditions de Vie de l’Enfant et de la Femme; Enquête Démographique et de Santé 2010; Troisième Enquête Démographique et de Santé 2016-2017"
"Burundi",2000,"1987, 1996, 2000, 2005, 2010, 2016","Demographic and Health Survey 1987; Multiple Indicator Cluster Survey 1996, Round 1; Enquête à Indicateurs Multiples 2000, Enquête Nationale d’Evaluation des Conditions de Vie de l’Enfant et de la Femme; Enquête à Indicateurs Multiples 2005, Enquête Nationale d’Évaluation des Conditions de Vie de l’Enfant et de la Femme; Enquête Démographique et de Santé 2010; Troisième Enquête Démographique et de Santé 2016-2017"
"Burundi",2005,"1987, 1996, 2000, 2005, 2010, 2016","Demographic and Health Survey 1987; Multiple Indicator Cluster Survey 1996, Round 1; Enquête à Indicateurs Multiples 2000, Enquête Nationale d’Evaluation des Conditions de Vie de l’Enfant et de la Femme; Enquête à Indicateurs Multiples 2005, Enquête Nationale d’Évaluation des Conditions de Vie de l’Enfant et de la Femme; Enquête Démographique et de Santé 2010; Troisième Enquête Démographique et de Santé 2016-2017"
"Burundi",2010,"1987, 1996, 2000, 2005, 2010, 2016","Demographic and Health Survey 1987; Multiple Indicator Cluster Survey 1996, Round 1; Enquête à Indicateurs Multiples 2000, Enquête Nationale d’Evaluation des Conditions de Vie de l’Enfant et de la Femme; Enquête à Indicateurs Multiples 2005, Enquête Nationale d’Évaluation des Conditions de Vie de l’Enfant et de la Femme; Enquête Démographique et de Santé 2010; Troisième Enquête Démographique et de Santé 2016-2017"
"Burundi",2016,"1987, 1996, 2000, 2005, 2010, 2016","Demographic and Health Survey 1987; Multiple Indicator Cluster Survey 1996, Round 1; Enquête à Indicateurs Multiples 2000, Enquête Nationale d’Evaluation des Conditions de Vie de l’Enfant et de la Femme; Enquête à Indicateurs Multiples 2005, Enquête Nationale d’Évaluation des Conditions de Vie de l’Enfant et de la Femme; Enquête Démographique et de Santé 2010; Troisième Enquête Démographique et de Santé 2016-2017"
"Cambodia",1998,"1998, 2000, 2005, 2008, 2010, 2012, 2014","National Health Survey 1998, Interim Demographic and Health Survey; Demographic and Health Survey 2000; Demographic and Health Survey 2005; Anthropometric Survey 2008; Demographic and Health Survey 2010; Global School-based Student Health Survey 2012; Demographic and Health Survey 2014"
"Cambodia",2000,"1998, 2000, 2005, 2008, 2010, 2012, 2014","National Health Survey 1998, Interim Demographic and Health Survey; Demographic and Health Survey 2000; Demographic and Health Survey 2005; Anthropometric Survey 2008; Demographic and Health Survey 2010; Global School-based Student Health Survey 2012; Demographic and Health Survey 2014"
"Cambodia",2005,"1998, 2000, 2005, 2008, 2010, 2012, 2014","National Health Survey 1998, Interim Demographic and Health Survey; Demographic and Health Survey 2000; Demographic and Health Survey 2005; Anthropometric Survey 2008; Demographic and Health Survey 2010; Global School-based Student Health Survey 2012; Demographic and Health Survey 2014"
"Cambodia",2008,"1998, 2000, 2005, 2008, 2010, 2012, 2014","National Health Survey 1998, Interim Demographic and Health Survey; Demographic and Health Survey 2000; Demographic and Health Survey 2005; Anthropometric Survey 2008; Demographic and Health Survey 2010; Global School-based Student Health Survey 2012; Demographic and Health Survey 2014"
"Cambodia",2010,"1998, 2000, 2005, 2008, 2010, 2012, 2014","National Health Survey 1998, Interim Demographic and Health Survey; Demographic and Health Survey 2000; Demographic and Health Survey 2005; Anthropometric Survey 2008; Demographic and Health Survey 2010; Global School-based Student Health Survey 2012; Demographic and Health Survey 2014"
"Cambodia",2012,"1998, 2000, 2005, 2008, 2010, 2012, 2014","National Health Survey 1998, Interim Demographic and Health Survey; Demographic and Health Survey 2000; Demographic and Health Survey 2005; Anthropometric Survey 2008; Demographic and Health Survey 2010; Global School-based Student Health Survey 2012; Demographic and Health Survey 2014"
"Cambodia",2014,"1998, 2000, 2005, 2008, 2010, 2012, 2014","National Health Survey 1998, Interim Demographic and Health Survey; Demographic and Health Survey 2000; Demographic and Health Survey 2005; Anthropometric Survey 2008; Demographic and Health Survey 2010; Global School-based Student Health Survey 2012; Demographic and Health Survey 2014"
"Cameroon",1991,"1991, 1998, 2000, 2004, 2006, 2011, 2014, 2018","Enquête Démographique et de Santé 1991; Enquête Démographique et de Santé 1998; Enquête à Indicateurs Multiples 2000; Enquête Démographique et de Santé 2004; Enquête à Indicateurs Multiples 2006; Enquête Démographique et de Santé et à Indicateurs Multiples 2011; Enquête par Grappes à Indicateurs Multiples 2014; Enquête Démographique et de Santé 2018"
"Cameroon",1998,"1991, 1998, 2000, 2004, 2006, 2011, 2014, 2018","Enquête Démographique et de Santé 1991; Enquête Démographique et de Santé 1998; Enquête à Indicateurs Multiples 2000; Enquête Démographique et de Santé 2004; Enquête à Indicateurs Multiples 2006; Enquête Démographique et de Santé et à Indicateurs Multiples 2011; Enquête par Grappes à Indicateurs Multiples 2014; Enquête Démographique et de Santé 2018"
"Cameroon",2000,"1991, 1998, 2000, 2004, 2006, 2011, 2014, 2018","Enquête Démographique et de Santé 1991; Enquête Démographique et de Santé 1998; Enquête à Indicateurs Multiples 2000; Enquête Démographique et de Santé 2004; Enquête à Indicateurs Multiples 2006; Enquête Démographique et de Santé et à Indicateurs Multiples 2011; Enquête par Grappes à Indicateurs Multiples 2014; Enquête Démographique et de Santé 2018"
"Cameroon",2004,"1991, 1998, 2000, 2004, 2006, 2011, 2014, 2018","Enquête Démographique et de Santé 1991; Enquête Démographique et de Santé 1998; Enquête à Indicateurs Multiples 2000; Enquête Démographique et de Santé 2004; Enquête à Indicateurs Multiples 2006; Enquête Démographique et de Santé et à Indicateurs Multiples 2011; Enquête par Grappes à Indicateurs Multiples 2014; Enquête Démographique et de Santé 2018"
"Cameroon",2006,"1991, 1998, 2000, 2004, 2006, 2011, 2014, 2018","Enquête Démographique et de Santé 1991; Enquête Démographique et de Santé 1998; Enquête à Indicateurs Multiples 2000; Enquête Démographique et de Santé 2004; Enquête à Indicateurs Multiples 2006; Enquête Démographique et de Santé et à Indicateurs Multiples 2011; Enquête par Grappes à Indicateurs Multiples 2014; Enquête Démographique et de Santé 2018"
"Cameroon",2011,"1991, 1998, 2000, 2004, 2006, 2011, 2014, 2018","Enquête Démographique et de Santé 1991; Enquête Démographique et de Santé 1998; Enquête à Indicateurs Multiples 2000; Enquête Démographique et de Santé 2004; Enquête à Indicateurs Multiples 2006; Enquête Démographique et de Santé et à Indicateurs Multiples 2011; Enquête par Grappes à Indicateurs Multiples 2014; Enquête Démographique et de Santé 2018"
"Cameroon",2014,"1991, 1998, 2000, 2004, 2006, 2011, 2014, 2018","Enquête Démographique et de Santé 1991; Enquête Démographique et de Santé 1998; Enquête à Indicateurs Multiples 2000; Enquête Démographique et de Santé 2004; Enquête à Indicateurs Multiples 2006; Enquête Démographique et de Santé et à Indicateurs Multiples 2011; Enquête par Grappes à Indicateurs Multiples 2014; Enquête Démographique et de Santé 2018"
"Cameroon",2018,"1991, 1998, 2000, 2004, 2006, 2011, 2014, 2018","Enquête Démographique et de Santé 1991; Enquête Démographique et de Santé 1998; Enquête à Indicateurs Multiples 2000; Enquête Démographique et de Santé 2004; Enquête à Indicateurs Multiples 2006; Enquête Démographique et de Santé et à Indicateurs Multiples 2011; Enquête par Grappes à Indicateurs Multiples 2014; Enquête Démographique et de Santé 2018"
"Cayman Islands",2006,"2006","Global School-based Student Health Survey 2006"
"Central African Republic",1994,"1994, 1996, 2006, 2016, 2018","Enquête Démographique et de Santé 1994-1995; Multiple Indicator Cluster Survey 1996, Round 1; Enquête à Indicateurs Multiples 2006; Enquête sur la Disponibilité des Services et des Produits de la Santé de la Reproduction 2016; Multiple Indicator Cluster Survey 2018-2019"
"Central African Republic",1996,"1994, 1996, 2006, 2016, 2018","Enquête Démographique et de Santé 1994-1995; Multiple Indicator Cluster Survey 1996, Round 1; Enquête à Indicateurs Multiples 2006; Enquête sur la Disponibilité des Services et des Produits de la Santé de la Reproduction 2016; Multiple Indicator Cluster Survey 2018-2019"
"Central African Republic",2006,"1994, 1996, 2006, 2016, 2018","Enquête Démographique et de Santé 1994-1995; Multiple Indicator Cluster Survey 1996, Round 1; Enquête à Indicateurs Multiples 2006; Enquête sur la Disponibilité des Services et des Produits de la Santé de la Reproduction 2016; Multiple Indicator Cluster Survey 2018-2019"
"Central African Republic",2016,"1994, 1996, 2006, 2016, 2018","Enquête Démographique et de Santé 1994-1995; Multiple Indicator Cluster Survey 1996, Round 1; Enquête à Indicateurs Multiples 2006; Enquête sur la Disponibilité des Services et des Produits de la Santé de la Reproduction 2016; Multiple Indicator Cluster Survey 2018-2019"
"Central African Republic",2018,"1994, 1996, 2006, 2016, 2018","Enquête Démographique et de Santé 1994-1995; Multiple Indicator Cluster Survey 1996, Round 1; Enquête à Indicateurs Multiples 2006; Enquête sur la Disponibilité des Services et des Produits de la Santé de la Reproduction 2016; Multiple Indicator Cluster Survey 2018-2019"
"Chad",1996,"1996, 2003, 2004, 2010, 2014, 2019","Enquête Démographique et de Santé 1996-1997; World Health Survey 2003; Enquête Démographique et de Santé 2004; Enquête par Grappes à Indicateurs Multiples 2010; Enquête Démographique et de Santé à Indicateurs Multiples 2014-2015; Multiple Indicator Cluster Survey 2019"
"Chad",2003,"1996, 2003, 2004, 2010, 2014, 2019","Enquête Démographique et de Santé 1996-1997; World Health Survey 2003; Enquête Démographique et de Santé 2004; Enquête par Grappes à Indicateurs Multiples 2010; Enquête Démographique et de Santé à Indicateurs Multiples 2014-2015; Multiple Indicator Cluster Survey 2019"
"Chad",2004,"1996, 2003, 2004, 2010, 2014, 2019","Enquête Démographique et de Santé 1996-1997; World Health Survey 2003; Enquête Démographique et de Santé 2004; Enquête par Grappes à Indicateurs Multiples 2010; Enquête Démographique et de Santé à Indicateurs Multiples 2014-2015; Multiple Indicator Cluster Survey 2019"
"Chad",2010,"1996, 2003, 2004, 2010, 2014, 2019","Enquête Démographique et de Santé 1996-1997; World Health Survey 2003; Enquête Démographique et de Santé 2004; Enquête par Grappes à Indicateurs Multiples 2010; Enquête Démographique et de Santé à Indicateurs Multiples 2014-2015; Multiple Indicator Cluster Survey 2019"
"Chad",2014,"1996, 2003, 2004, 2010, 2014, 2019","Enquête Démographique et de Santé 1996-1997; World Health Survey 2003; Enquête Démographique et de Santé 2004; Enquête par Grappes à Indicateurs Multiples 2010; Enquête Démographique et de Santé à Indicateurs Multiples 2014-2015; Multiple Indicator Cluster Survey 2019"
"Chad",2019,"1996, 2003, 2004, 2010, 2014, 2019","Enquête Démographique et de Santé 1996-1997; World Health Survey 2003; Enquête Démographique et de Santé 2004; Enquête par Grappes à Indicateurs Multiples 2010; Enquête Démographique et de Santé à Indicateurs Multiples 2014-2015; Multiple Indicator Cluster Survey 2019"
"Chile",2004,"2004","Global School-based Student Health Survey 2004"
"China",2003,"2003, 2007","Global School-based Student Health Survey 2003; Study on Global Ageing and Adult Health 2007-2010, WAVE 1"
"China",2007,"2003, 2007","Global School-based Student Health Survey 2003; Study on Global Ageing and Adult Health 2007-2010, WAVE 1"
"Colombia",1986,"1986, 1990, 1995, 2000, 2004, 2006, 2009, 2015","Encuesta Nacional de  Prevalencia  del Uso de Anticonceptivos y Encuesta Nacional de Demografía y Salud 1986; Encuesta de Prevalencia, Demografía y Salud 1990; Encuesta Nacional de Demografía y Salud 1995; Encuesta Nacional de Demografía y Salud 2000; Encuesta Nacional de Demografía y Salud 2004-2005; Global School-based Student Health Survey 2006; Encuesta Nacional de Demografía y Salud 2010; Encuesta Nacional de Demografía y Salud 2015"
"Colombia",1990,"1986, 1990, 1995, 2000, 2004, 2006, 2009, 2015","Encuesta Nacional de  Prevalencia  del Uso de Anticonceptivos y Encuesta Nacional de Demografía y Salud 1986; Encuesta de Prevalencia, Demografía y Salud 1990; Encuesta Nacional de Demografía y Salud 1995; Encuesta Nacional de Demografía y Salud 2000; Encuesta Nacional de Demografía y Salud 2004-2005; Global School-based Student Health Survey 2006; Encuesta Nacional de Demografía y Salud 2010; Encuesta Nacional de Demografía y Salud 2015"
"Colombia",1995,"1986, 1990, 1995, 2000, 2004, 2006, 2009, 2015","Encuesta Nacional de  Prevalencia  del Uso de Anticonceptivos y Encuesta Nacional de Demografía y Salud 1986; Encuesta de Prevalencia, Demografía y Salud 1990; Encuesta Nacional de Demografía y Salud 1995; Encuesta Nacional de Demografía y Salud 2000; Encuesta Nacional de Demografía y Salud 2004-2005; Global School-based Student Health Survey 2006; Encuesta Nacional de Demografía y Salud 2010; Encuesta Nacional de Demografía y Salud 2015"
"Colombia",2000,"1986, 1990, 1995, 2000, 2004, 2006, 2009, 2015","Encuesta Nacional de  Prevalencia  del Uso de Anticonceptivos y Encuesta Nacional de Demografía y Salud 1986; Encuesta de Prevalencia, Demografía y Salud 1990; Encuesta Nacional de Demografía y Salud 1995; Encuesta Nacional de Demografía y Salud 2000; Encuesta Nacional de Demografía y Salud 2004-2005; Global School-based Student Health Survey 2006; Encuesta Nacional de Demografía y Salud 2010; Encuesta Nacional de Demografía y Salud 2015"
