"country","iso3c","date","SPI.INDEX.PIL1","SPI.INDEX.PIL2","SPI.INDEX.PIL3","SPI.INDEX.PIL4","SPI.INDEX.PIL5","SPI.INDEX","SPI.DIM1.5.INDEX","SPI.DIM2.1.INDEX","SPI.DIM2.2.INDEX","SPI.DIM2.4.INDEX","SPI.DIM3.1.INDEX","SPI.DIM3.2.INDEX","SPI.DIM3.3.INDEX","SPI.DIM3.4.INDEX","SPI.DIM4.1.CEN.INDEX","SPI.DIM4.1.SVY.INDEX","SPI.DIM4.2.INDEX","SPI.DIM4.3.INDEX","SPI.DIM5.1.INDEX","SPI.DIM5.2.INDEX","SPI.DIM5.5.INDEX","SPI.D1.5.POV","SPI.D1.5.CHLD.MORT","SPI.D1.5.DT.TDS.DPPF.XP.ZS","SPI.D1.5.SAFE.MAN.WATER","SPI.D1.5.LFP","SPI.D2.1.GDDS","SPI.D2.2.Machine.readable","SPI.D2.2.Non.proprietary","SPI.D2.2.Download.options","SPI.D2.2.Metadata.available","SPI.D2.2.Terms.of.use","SPI.D2.2.Openness.subscore","SPI.D2.4.NADA","SPI.D3.1.POV","SPI.D3.2.HNGR","SPI.D3.3.HLTH","SPI.D3.4.EDUC","SPI.D3.5.GEND","SPI.D3.6.WTRS","SPI.D3.7.ENRG","SPI.D3.8.WORK","SPI.D3.9.INDY","SPI.D3.10.NEQL","SPI.D3.11.CITY","SPI.D3.12.CNSP","SPI.D3.15.LAND","SPI.D3.16.INST","SPI.D3.17.PTNS","SPI.D3.13.CLMT","SPI.D3.NA","SPI.D4.1.1.POPU","SPI.D4.1.2.AGRI","SPI.D4.1.3.BIZZ","SPI.D4.1.4.HOUS","SPI.D4.1.5.AGSVY","SPI.D4.1.6.LABR","SPI.D4.1.7.HLTH","SPI.D4.1.8.BZSVY","SPI.D4.2.3.CRVS","SPI.D4.3.GEO.first.admin.level","SPI.D5.1.DILG","SPI.D5.2.1.SNAU","SPI.D5.2.2.NABY","SPI.D5.2.3.CNIN","SPI.D5.2.4.CPIBY","SPI.D5.2.5.HOUS","SPI.D5.2.6.EMPL","SPI.D5.2.7.CGOV","SPI.D5.2.8.FINA","SPI.D5.2.9.MONY","SPI.D5.2.10.GSBP","SPI.D5.5.DIFI","income","region","weights","population"
"Croatia","HRV",2024,100,87.53333333333333,81.76875000000001,67.61666666666667,80,83.38375,1,1,0.626,1,0.7278333333333333,0.8721666666666666,0.875,0.8665,0.6666666666666666,0.934,1,0.104,1,0.8,1,1,1,1,1,1,1,0.85,0.983,0.507,0.629,0.162,0.626,1,1,0.5,0.677,0.833,0.5,0.857,0.833,0.875,0.9,0.875,0.75,1,0.75,1,0.733,1,0,1,1,0,1,1,1,0.67,1,1,0.104,1,1,1,1,0.5,1,1,1,0.5,0,1,1,"High income","Europe & Central Asia",1,3866300
"Malaysia","MYS",2024,80,99.66666666666666,80.13125000000001,71.825,85,83.32458333333335,0.8,1,0.99,1,0.765,0.8721666666666666,0.7085,0.7905,0.5,0.666,1,0.7070000000000001,1,0.85,1,1,1,0,1,1,1,1,1,0.967,0.983,1,0.99,1,1,0.6,0.8,0.833,0.5,0.857,0.833,0.875,0.9,0.875,0.75,1,0.917,0.714,0.867,0.5,0,1,0.5,0,1,0,1,0.33,1,1,0.7070000000000001,1,1,0.5,1,1,1,1,0,1,1,1,1,"Upper middle income","East Asia & Pacific",1,35557673
"Malta","MLT",2024,100,89.3,68.4125,78.19166666666668,75,82.18083333333334,1,1,0.679,1,0.6191666666666666,0.7596666666666667,0.5415,0.7949999999999999,0.6666666666666666,0.934,1,0.527,1,0.75,1,1,1,1,1,1,1,0.767,0.8140000000000001,0.433,0.583,0.795,0.679,1,0.8,0.5,0.677,0.667,0.5,0.571,0.833,0.875,0.8,0.75,0.5,0.8,0.583,0.857,0.733,0.5,0,1,1,0,1,1,1,0.67,1,1,0.527,1,1,1,1,0.5,0,1,1,1,0,1,1,"High income","Middle East, North Africa, Afghanistan & Pakistan",1,574346
"Mongolia","MNG",2024,90,96.33333333333331,81.375,72.625,70,82.06666666666666,0.9,1,0.89,1,0.8311666666666666,0.8281666666666667,0.7085,0.8235,0.5,0.8,1,0.605,1,0.7,1,0.5,1,1,1,1,1,0.967,1,0.867,0.6859999999999999,0.933,0.89,1,1,0.6,0.637,1,0.75,1,0.944,0.875,0.9,0.5,0.75,1,0.917,0.714,0.933,0.5,0,1,0.5,0,1,0.33,1,0.67,1,1,0.605,1,1,0.5,0.5,0.5,1,1,0.5,0,1,1,1,"Upper middle income","East Asia & Pacific",1,3524788
"Albania","ALB",2024,100,69,79.66875,66.26666666666667,95,81.98708333333333,1,0.5,0.57,1,0.775,0.8388333333333333,0.7085,0.8235,0.6666666666666666,0.734,1,0.25,1,0.95,1,1,1,1,1,1,0.5,0.7190000000000001,0.952,0.721,0.46,0,0.57,1,1,0.6,0.717,0.833,0.5,1,0.833,0.875,0.7,0.875,0.75,1,0.917,0.714,0.933,0.5,0,1,1,0,1,0,1,0.67,1,1,0.25,1,1,1,1,0.5,1,1,1,1,1,1,1,"Upper middle income","Europe & Central Asia",1,2714617
"Kazakhstan","KAZ",2024,100,90.13333333333333,79.17500000000001,70.17500000000001,70,81.89666666666668,1,1,0.7040000000000001,1,0.7404999999999999,0.849,0.7085,0.857,0.5,0.6,1,0.7070000000000001,1,0.7,1,1,1,1,1,1,1,0.917,0.76,0.531,0.5,0.8140000000000001,0.7040000000000001,1,1,0.6,0.76,0.833,0.25,1,0.944,0.75,0.9,0.75,0.75,1,0.917,0.714,1,0.5,0,1,0.5,0,1,0,0.67,0.33,1,1,0.7070000000000001,1,0.5,1,1,0,1,1,0.5,0,1,1,1,"Upper middle income","Europe & Central Asia",1,20592571
"Bulgaria","BGR",2024,100,92.53333333333332,79.4875,72.41666666666666,65,81.8875,1,1,0.7759999999999999,1,0.704,0.8351666666666666,0.875,0.8665,0.6666666666666666,0.934,1,0.29600000000000004,1,0.65,1,1,1,1,1,1,1,0.917,0.967,0.795,0.7709999999999999,0.429,0.7759999999999999,1,1,0.5,0.677,0.833,0.5,0.714,0.611,0.875,0.9,0.875,0.75,1,0.75,1,0.733,1,0,1,1,0,1,1,1,0.67,1,1,0.29600000000000004,1,1,1,1,0,1,1,1,0.5,0,0,1,"High income","Europe & Central Asia",1,6444366
"Colombia","COL",2024,80,88.36666666666666,86.325,74.16666666666667,80,81.77166666666666,0.8,1,0.6509999999999999,1,0.8466666666666667,0.9208333333333334,0.7085,0.895,0.6666666666666666,0.866,1,0.434,1,0.8,0,1,0,1,1,1,1,0.7859999999999999,0.8190000000000001,0.524,0.655,0.474,0.6509999999999999,1,1,0.8,0.84,0.833,0.75,0.857,1,1,0.9,0.875,0.75,1,0.917,0.857,0.933,0.5,0,1,1,0,1,1,1,0.33,1,1,0.434,1,1,0.5,1,0.5,1,1,1,0,1,1,0,"Upper middle income","Latin America & Caribbean",1,52886363
"Saudi Arabia","SAU",2024,80,93.19999999999999,68.86250000000001,76.04166666666666,90,81.62083333333334,0.8,1,0.7959999999999999,1,0.6046666666666667,0.8305,0.375,0.8285,0.6666666666666666,1,1,0.375,1,0.9,1,0,1,1,1,1,1,0.933,1,0.588,0.679,0.7809999999999999,0.7959999999999999,1,0.4,0.5,0.597,0.667,0.75,0.714,0.833,0.875,0.9,0.875,0.5,1,0.75,0.857,0.8,0,0,1,1,0,1,1,1,1,1,1,0.375,1,1,1,1,1,1,1,1,1,0,1,1,"High income","Middle East, North Africa, Afghanistan & Pakistan",1,35300280
"Slovak Republic","SVK",2024,90,95.09999999999998,81.55624999999999,71.26666666666667,70,81.58458333333333,0.9,1,0.853,1,0.8011666666666667,0.8263333333333334,0.7085,0.9335,0.6666666666666666,0.934,1,0.25,1,0.7,1,1,1,1,0.5,1,1,0.933,0.933,0.8759999999999999,0.588,0.933,0.853,1,0.8,0.6,0.8,1,0.75,0.857,0.833,1,1,0.625,0.5,1,0.917,1,0.867,0.5,0,1,1,0,1,1,1,0.67,1,1,0.25,1,1,1,1,0,1,1,0,1,0,1,1,"High income","Europe & Central Asia",1,5422069
"Senegal","SEN",2024,100,96.03333333333333,73.41250000000001,57.62499999999999,80,81.41416666666666,1,1,0.8809999999999999,1,0.7855,0.7448333333333333,0.4585,0.8235,1,0.868,0,0.43700000000000006,1,0.8,0,1,1,1,1,1,1,0.845,1,0.762,0.845,0.952,0.8809999999999999,1,0.6,0.6,0.68,0.833,1,1,0.944,0.875,0.6,0.75,0.5,0.8,0.917,0.714,0.933,0,0,1,1,1,0.67,1,1,1,0.67,0,0.43700000000000006,1,1,0.5,0.5,1,1,1,1,1,1,0,0,"Lower middle income","Sub-Saharan Africa",1,18501984
"Indonesia","IDN",2024,100,91.86666666666665,86.13125000000001,50.39166666666666,75,80.67791666666668,1,1,0.7559999999999999,1,0.8311666666666666,0.9073333333333333,0.7085,0.9665,0.6666666666666666,0.734,0,0.615,1,0.75,0,1,1,1,1,1,1,0.7829999999999999,1,0.6709999999999999,0.557,0.769,0.7559999999999999,1,1,0.6,0.637,1,0.75,1,0.944,0.875,1,0.875,0.75,1,0.917,1,0.933,0.5,0,1,1,0,1,0,1,0.67,1,0,0.615,1,1,0,1,1,0,1,0.5,1,1,1,0,"Upper middle income","East Asia & Pacific",1,283487931
"Brazil","BRA",2024,83.39999999999999,88.96666666666665,74.9,75.94166666666666,80,80.64166666666668,0.834,1,0.669,1,0.7376666666666667,0.8323333333333334,0.4585,0.8235,0.6666666666666666,0.934,1,0.43700000000000006,0,0.8,1,1,1,0.67,1,0.5,1,0.983,1,0.764,0.5,0.095,0.669,1,0.6,0.6,0.726,1,0.5,1,0.944,0.875,0.8,0.875,0.5,1,0.917,0.714,0.933,0,0,1,1,0,1,1,1,0.67,1,1,0.43700000000000006,0,1,1,1,0,0,1,1,1,1,1,1,"Upper middle income","Latin America & Caribbean",1,211998573
"Armenia","ARM",2024,90,86.19999999999999,82.76875,63.6,80,80.51375,0.9,1,0.586,1,0.7861666666666667,0.8865,0.7085,0.895,0.5,0.6,1,0.444,1,0.8,1,1,1,1,1,0.5,1,0.81,0.952,0.679,0.49,0,0.586,1,1,0.6,0.76,1,0.5,0.857,0.944,0.875,1,0.75,0.75,1,0.917,0.857,0.933,0.5,0,0.5,1,0,1,0,1,0.33,0.67,1,0.444,1,1,1,1,0,1,1,0.5,0.5,1,1,1,"Upper middle income","Europe & Central Asia",1,3033500
"Argentina","ARG",2024,90,85.66666666666667,83.3625,72.925,70,80.39083333333335,0.9,1,0.57,1,0.8511666666666666,0.8513333333333333,0.6665,0.895,1,0.598,1,0.319,1,0.7,1,1,1,1,0.5,1,1,0.883,0.643,0.514,0.581,0.231,0.57,1,1,0.6,0.757,1,0.75,1,0.833,0.875,0.9,0.75,0.75,1,0.833,0.857,0.933,0.5,0,1,1,1,1,0.33,1,0.33,0.33,1,0.319,1,1,0,0.5,0.5,1,1,1,0,1,1,1,"Upper middle income","Latin America & Caribbean",1,45696159
"Peru","PER",2024,100,87.16666666666666,84.48125,54.925000000000004,75,80.31458333333333,1,1,0.615,1,0.8371666666666666,0.8573333333333333,0.7085,0.9665,0.5,0.934,0.5,0.263,1,0.75,0,1,1,1,1,1,1,0.983,0.91,0.612,0.476,0.095,0.615,1,1,0.6,0.84,0.833,0.75,1,0.944,0.875,0.9,0.875,0.75,0.8,0.917,1,0.933,0.5,0,1,0.5,0,1,1,1,0.67,1,0.5,0.263,1,1,0,1,0.5,1,1,1,1,1,0,0,"Upper middle income","Latin America & Caribbean",1,34217848
"Russian Federation","RUS",2024,76.6,87.96666666666665,77.86249999999998,56.74166666666667,100,79.83416666666668,0.766,1,0.639,1,0.6806666666666666,0.8278333333333333,0.875,0.8285,0.6666666666666666,0.534,1,0.069,1,1,1,1,1,0.33,0.5,1,1,0.436,0.967,0.4429999999999999,0.5,0.848,0.639,1,1,0.5,0.68,0.833,0.5,0.571,0.667,0.875,0.8,0.875,0.75,1,0.75,0.857,0.8,1,0,1,1,0,1,0,1,0,0.67,1,0.069,1,1,1,1,1,1,1,1,1,1,1,1,"High income","Europe & Central Asia",1,143533851
"Iceland","ISL",2024,100,62.83333333333333,76.64374999999998,69.54166666666667,90,79.80375000000001,1,1,0.885,0,0.7106666666666667,0.8096666666666666,0.7085,0.862,0.6666666666666666,0.934,1,0.181,1,0.9,1,1,1,1,1,1,1,1,1,0.91,0.54,0.976,0.885,0,0.4,0.6,0.8,1,0.75,0.714,0.833,1,0.9,0.625,0.5,1,0.917,0.857,0.867,0.5,0,1,1,0,1,1,1,0.67,1,1,0.181,1,1,1,1,0,1,1,1,1,1,1,1,"High income","Europe & Central Asia",1,404610
"South Africa","ZAF",2024,80,84.63333333333334,80.55624999999999,62.916666666666664,90,79.62125,0.8,1,0.539,1,0.7155,0.8981666666666667,0.7085,0.895,0.6666666666666666,0.666,1,0.184,1,0.9,1,0,1,1,1,1,1,0.27399999999999997,0.8859999999999999,0.402,0.4429999999999999,0.69,0.539,1,0.6,0.6,0.76,0.833,0.5,1,0.889,0.875,1,0.875,0.75,1,0.917,0.857,0.933,0.5,0,1,1,0,1,1,1,0.33,0,1,0.184,1,1,0.5,0.5,1,1,1,1,1,1,1,1,"Upper middle income","Sub-Saharan Africa",1,64007187
"Uzbekistan","UZB",2024,90,79.13333333333333,80.11250000000001,59.875,85,78.82416666666668,0.9,0.5,0.8740000000000001,1,0.81,0.8156666666666667,0.7085,0.8235,0,0.8,1,0.595,1,0.85,1,1,1,1,1,0.5,0.5,1,1,0.769,0.6709999999999999,0.929,0.8740000000000001,1,1,0.6,0.76,1,0.5,1,0.944,0.75,0.9,0.75,0.75,0.8,0.917,0.714,0.933,0.5,0,0,0,0,1,1,0.67,0.33,1,1,0.595,1,0.5,1,1,0.5,1,1,0.5,1,1,1,1,"Lower middle income","Europe & Central Asia",1,36361859
"Serbia","SRB",2024,100,76.56666666666668,80.99374999999999,61.550000000000004,75,78.82208333333334,1,0.5,0.797,1,0.7683333333333333,0.868,0.7085,0.862,0.5,0.732,1,0.23,1,0.75,1,1,1,1,1,1,0.5,0.917,0.952,0.752,0.8859999999999999,0.476,0.797,1,1,0.6,0.677,0.833,0.5,1,0.833,0.875,1,0.75,0.75,1,0.917,0.857,0.867,0.5,0,0.5,1,0,1,0.33,1,0.33,1,1,0.23,1,1,1,1,0,1,1,0.5,0,1,1,1,"Upper middle income","Europe & Central Asia",1,6587202
"Jordan","JOR",2024,80,93.56666666666666,78.8,71.7,70,78.81333333333335,0.8,1,0.807,1,0.7845,0.7823333333333333,0.7085,0.895,1,0.934,0.5,0.434,1,0.7,0,0,1,1,1,1,1,0.883,1,0.7929999999999999,0.524,0.833,0.807,1,0.6,0.6,0.757,1,0.75,1,0.944,0.875,0.7,0.875,0.5,0.8,0.917,0.857,0.933,0.5,0,1,1,1,0.67,1,1,1,1,0.5,0.434,1,1,0.5,1,0.5,1,1,0.5,0.5,1,0,0,"Lower middle income","Middle East, North Africa, Afghanistan & Pakistan",1,11552876
"Mauritius","MUS",2024,90,87.3,77.58125,58.99166666666667,80,78.77458333333334,0.9,1,0.619,1,0.7016666666666667,0.8565,0.7085,0.8235,0.6666666666666666,0.532,1,0.161,1,0.8,1,0.5,1,1,1,1,1,0.843,0.795,0.467,0.524,0.467,0.619,1,0.6,0.7,0.72,0.833,0.5,0.857,0.889,0.875,1,0.625,0.75,1,0.917,0.714,0.933,0.5,0,1,1,0,1,0.33,1,0,0.33,1,0.161,1,1,0.5,1,1,1,1,1,0.5,1,0,1,"Upper middle income","Sub-Saharan Africa",1,1259509
"Uruguay","URY",2024,100,85.3,70.9,61.199999999999996,75,78.48,1,1,0.5589999999999999,1,0.6883333333333334,0.7666666666666667,0.5835,0.7235,0.5,0.8,1,0.14800000000000002,1,0.75,1,1,1,1,1,1,1,0.61,0.774,0.36,0.46,0.593,0.5589999999999999,1,0.8,0.5,0.64,0.833,0.5,0.857,1,0.75,0.8,0.5,0.75,0.8,0.667,0.714,0.733,0.5,0,1,0.5,0,1,0,1,1,1,1,0.14800000000000002,1,1,0.5,1,0.5,1,1,0.5,1,1,0,1,"High income","Latin America & Caribbean",1,3386588
"Ecuador","ECU",2024,100,88.99999999999999,80.27499999999999,51.68333333333334,70,78.19166666666668,1,1,0.67,1,0.7821666666666667,0.824,0.7085,0.895,0.3333333333333333,0.866,0.5,0.368,0,0.7,1,1,1,1,1,1,1,0.8,0.983,0.452,0.5,0.612,0.67,1,1,0.6,0.76,0.833,0.5,1,0.944,0.875,0.7,0.875,0.75,0.8,0.917,0.857,0.933,0.5,0,1,0,0,1,1,1,0.33,1,0.5,0.368,0,1,0.5,1,1,1,1,1,0.5,0,0,1,"Upper middle income","Latin America & Caribbean",1,18135478
"Guatemala","GTM",2024,90,68.1,79.2125,61.133333333333326,90,77.68916666666668,0.9,0.5,0.5429999999999999,1,0.7795,0.8221666666666667,0.7085,0.8235,0.3333333333333333,0.734,1,0.37799999999999995,0,0.9,0,0.5,1,1,1,1,0.5,0.845,1,0.46,0.412,0,0.5429999999999999,1,1,0.6,0.72,1,0.5,0.857,0.833,0.875,0.8,0.875,0.75,0.8,0.917,0.714,0.933,0.5,0,1,0,0,0.67,1,1,0.33,0.67,1,0.37799999999999995,0,1,1,1,1,1,1,1,1,1,0,0,"Upper middle income","Latin America & Caribbean",1,18406359
"Turkiye","TUR",2024,50,86.39999999999999,88.35000000000001,63.65833333333334,100,77.68166666666667,0.5,1,0.5920000000000001,1,0.844,0.9208333333333334,0.9165,0.857,0.3333333333333333,0.866,1,0.34700000000000003,1,1,1,1,0,1,0.5,0,1,1,0.486,0.55,0.588,0.336,0.5920000000000001,1,1,0.8,0.8,1,0.75,0.714,1,1,0.9,0.875,0.75,1,0.833,0.714,1,1,0,1,0,0,1,0.33,1,1,1,1,0.34700000000000003,1,1,1,1,1,1,1,1,1,1,1,1,"Upper middle income","Europe & Central Asia",1,85518661
"United Arab Emirates","ARE",2024,90,81.59999999999998,70.40624999999999,60.40833333333333,85,77.48291666666667,0.9,0.5,0.948,1,0.5963333333333334,0.8555,0.625,0.6519999999999999,0.3333333333333333,0.534,1,0.5489999999999999,1,0.85,1,0.5,1,1,1,1,0.5,1,1,0.976,0.762,1,0.948,1,0.6,0.5,0.597,0.667,0.5,0.714,0.833,0.875,0.8,0.875,0.75,1,0.75,0.571,0.733,0.5,0,1,0,0,0.67,1,1,0,0,1,0.5489999999999999,1,1,0,1,0.5,1,1,1,1,1,1,1,"High income","Middle East, North Africa, Afghanistan & Pakistan",1,10876981
"Kyrgyz Republic","KGZ",2024,100,50.86666666666666,84.00625000000001,62.53333333333333,90,77.48125,1,1,0.526,0,0.8305,0.8513333333333333,0.7085,0.9665,0.3333333333333333,0.8,1,0.368,1,0.9,1,1,1,1,1,1,1,0.893,0.495,0.517,0.419,0.307,0.526,0,1,0.6,0.8,0.833,0.75,1,0.833,0.875,0.9,0.75,0.75,1,0.917,1,0.933,0.5,0,1,0,0,1,0,1,1,1,1,0.368,1,1,1,1,1,1,1,0.5,0.5,1,1,1,"Lower middle income","Europe & Central Asia",1,7224614
"Egypt, Arab Rep.","EGY",2024,80,80.8,81.55625,65,75,76.47125,0.8,1,0.424,1,0.8183333333333334,0.868,0.7085,0.757,0.5,0.666,1,0.434,1,0.75,1,1,0,1,1,1,1,0.271,0.967,0.417,0.467,0,0.424,1,0.8,0.6,0.76,1,0.75,1,0.833,0.875,1,0.75,0.75,1,0.917,0.714,0.8,0.5,0,1,0.5,0,1,0,1,1,0.33,1,0.434,1,0.5,0.5,1,0.5,1,1,0.5,0.5,1,1,1,"Lower middle income","Middle East, North Africa, Afghanistan & Pakistan",1,116538258
"Panama","PAN",2024,100,71.66666666666666,82.51250000000002,66.14999999999999,60,76.06583333333333,1,0.5,0.65,1,0.81,0.8906666666666667,0.7085,0.7905,0.5,0.666,1,0.48,1,0.6,1,1,1,1,1,1,0.5,0.833,0.836,0.27899999999999997,0.619,0.6829999999999999,0.65,1,1,0.6,0.76,1,0.5,1,0.944,0.875,0.9,0.875,0.75,1,0.917,0.714,0.867,0.5,0,1,0.5,0,1,0,1,0.33,1,1,0.48,1,0.5,1,0.5,0,1,1,1,0,1,0,1,"High income","Latin America & Caribbean",1,4515577
"Belarus","BLR",2024,86.6,53.800000000000004,78.48750000000001,68.76666666666667,90,75.53083333333335,0.866,1,0.614,0,0.7411666666666666,0.7856666666666667,0.875,0.8235,0.6666666666666666,0.668,1,0.416,1,0.9,1,1,1,0.33,1,1,1,0.8859999999999999,0.952,0.55,0.6809999999999999,0,0.614,0,1,0.6,0.68,0.667,0.5,1,0.889,0.75,0.9,0.875,0.5,0.8,0.75,0.714,0.933,1,0,1,1,0,1,0,1,0.67,0.67,1,0.416,1,1,1,1,0.5,1,1,0.5,1,1,1,1,"Upper middle income","Europe & Central Asia",1,9133712
"Burkina Faso","BFA",2024,90,78.4,79.20624999999998,40.9,85,74.70125,0.9,0.5,0.852,1,0.8105,0.7781666666666667,0.7085,0.862,0.5,0.666,0,0.47,1,0.85,0,1,1,1,1,0.5,0.5,0.86,1,0.8190000000000001,0.721,0.86,0.852,1,1,0.6,0.68,0.833,0.75,1,0.944,0.875,0.6,0.5,0.75,1,0.917,0.857,0.867,0.5,0,1,0.5,0,1,0,1,1,0.33,0,0.47,1,1,0.5,1,1,1,1,1,1,1,0,0,"Low income","Sub-Saharan Africa",1,23548781
"Ukraine","UKR",2024,100,55.13333333333333,81.56875000000001,49.95,85,74.33041666666668,1,1,0.654,0,0.7621666666666667,0.819,0.9585,0.8235,0,0.666,1,0.332,1,0.85,1,1,1,1,1,1,1,0.8,0.95,0.467,0.45,0.602,0.654,0,1,0.6,0.64,0.833,0.5,1,0.889,0.75,0.9,0.875,0.5,1,0.917,0.714,0.933,1,0,0,0,0,1,0,1,0.33,1,1,0.332,1,1,1,1,0,1,1,0.5,1,1,1,1,"Upper middle income","Europe & Central Asia",1,37860221
"Tunisia","TUN",2024,90,89.96666666666667,74.1125,54.87499999999999,60,73.79083333333334,0.9,1,0.6990000000000001,1,0.7211666666666667,0.8023333333333333,0.4585,0.9,0.5,0.534,1,0.161,0,0.6,1,0.5,1,1,1,1,1,0.5710000000000001,1,0.662,0.5,0.76,0.6990000000000001,1,0.8,0.6,0.76,0.667,0.5,1,0.889,0.875,0.8,0.75,0.5,1,0.917,1,0.8,0,0,1,0.5,0,0.67,0,1,0.33,0.67,1,0.161,0,0.5,0.5,1,0.5,1,1,0.5,0,1,0,1,"Lower middle income","Middle East, North Africa, Afghanistan & Pakistan",1,12277109
"Sri Lanka","LKA",2024,90,81.53333333333333,77.275,59.9,60,73.74166666666667,0.9,1,0.446,1,0.6778333333333333,0.8721666666666666,0.7085,0.8235,0.5,0.666,1,0.23,0,0.6,0,0.5,1,1,1,1,1,0.27899999999999997,1,0.476,0.476,0,0.446,1,0.6,0.6,0.677,0.833,0.5,0.857,0.833,0.875,0.9,0.875,0.75,1,0.917,0.714,0.933,0.5,0,0.5,0.5,0.5,1,0.33,1,0,1,1,0.23,0,1,0.5,1,0.5,1,1,0,0,1,0,0,"Lower middle income","South Asia",1,21916000
"Dominican Republic","DOM",2024,100,69.66666666666666,75.2375,37.84166666666667,85,73.54916666666668,1,0.5,0.59,1,0.7633333333333333,0.8156666666666667,0.4585,0.8235,0.6666666666666666,0.666,0,0.181,0,0.85,1,1,1,1,1,1,0.5,0.917,0.929,0.483,0.54,0.081,0.59,1,0.8,0.6,0.68,1,0.5,1,0.944,0.875,0.7,0.875,0.5,1,0.917,0.714,0.933,0,0,1,1,0,1,0,1,1,0.33,0,0.181,0,1,1,1,0.5,1,1,1,1,1,0,1,"Upper middle income","Latin America & Caribbean",1,11427557
"Kenya","KEN",2024,90,70.6,80.925,45.25,80,73.355,0.9,0.5,0.618,1,0.7828333333333334,0.8406666666666667,0.7085,0.895,1,0.534,0,0.276,1,0.8,0,1,1,1,1,0.5,0.5,0.612,1,0.5379999999999999,0.5,0.43799999999999994,0.618,1,1,0.6,0.68,0.667,0.75,1,0.944,0.875,0.8,0.875,0.75,0.8,0.917,0.857,0.933,0.5,0,1,1,1,1,0,0,1,0.67,0,0.276,1,1,0.5,0.5,0.5,1,1,1,0.5,1,1,0,"Lower middle income","Sub-Saharan Africa",1,56432944
"Morocco","MAR",2024,60,95.8,77.675,61.86666666666667,70,73.06833333333333,0.6,1,0.8740000000000001,1,0.7355,0.8013333333333333,0.7085,0.895,0.6666666666666666,0.466,1,0.342,0,0.7,0,0,0,1,1,1,1,0.917,1,0.7859999999999999,0.7020000000000001,0.967,0.8740000000000001,1,0.8,0.6,0.68,0.833,0.5,1,0.833,0.75,0.8,0.875,0.75,0.8,0.917,0.857,0.933,0.5,0,1,1,0,0.33,0,1,0,1,1,0.342,0,1,1,0.5,0.5,1,1,0,0,1,1,0,"Lower middle income","Middle East, North Africa, Afghanistan & Pakistan",1,38081173
"West Bank and Gaza","PSE",2024,70,92.33333333333333,71.46875000000001,64.86666666666666,65,72.73375000000001,0.7,1,0.77,1,0.67,0.7361666666666666,0.7085,0.7905,0.6666666666666666,0.734,0.5,0.6940000000000001,1,0.65,1,0.5,1,1,1,0,1,0.833,1,0.507,0.581,0.926,0.77,1,0.8,0.5,0.28,0.833,0.75,0.857,0.667,0.875,0.5,0.625,0.75,1,0.917,0.714,0.867,0.5,0,1,1,0,0.67,0.33,1,0.67,1,0.5,0.6940000000000001,1,1,0.5,1,0.5,0,1,1,0.5,0,1,1,"Lower middle income","Middle East, North Africa, Afghanistan & Pakistan",1,5289152
"Paraguay","PRY",2024,70,74.03333333333333,84.30624999999999,54.36666666666666,80,72.54125,0.7,0.5,0.721,1,0.8033333333333333,0.8865,0.7085,0.9665,0.6666666666666666,0.666,0.5,0.342,1,0.8,1,1,0,1,1,0.5,0.5,0.9,0.902,0.467,0.524,0.812,0.721,1,1,0.6,0.72,1,0.5,1,0.944,0.75,1,0.875,0.75,1,0.917,1,0.933,0.5,0,1,1,0,1,0,1,0.33,1,0.5,0.342,1,1,0.5,1,0.5,1,1,1,1,1,0,1,"Upper middle income","Latin America & Caribbean",1,6929153
"Montenegro","MNE",2024,90,71.33333333333334,69.41875,60.375,70,72.22541666666667,0.9,0.5,0.64,1,0.7111666666666667,0.7221666666666666,0.4585,0.7949999999999999,0.5,0.8,1,0.115,1,0.7,1,1,1,1,0.5,1,0.5,0.536,0.888,0.393,0.476,0.905,0.64,1,0.8,0.6,0.677,0.833,0.5,0.857,0.833,0.75,0.7,0.75,0.5,0.8,0.917,0.857,0.733,0,0,1,0.5,0,1,0.33,1,0.67,1,1,0.115,1,1,1,1,0.5,1,1,0,0.5,0,1,1,"Upper middle income","Europe & Central Asia",1,623831
"El Salvador","SLV",2024,90,77.23333333333333,85.025,48.108333333333334,60,72.07333333333334,0.9,1,0.317,1,0.8516666666666667,0.8573333333333333,0.7085,0.9665,0.3333333333333333,0.466,1,0.125,0,0.6,0,1,1,1,1,0.5,1,0.281,0.733,0.226,0.34299999999999997,0,0.317,1,1,0.6,0.76,1,0.75,1,0.944,0.875,0.9,0.875,0.75,0.8,0.917,1,0.933,0.5,0,0.5,0.5,0,1,0,0.33,0.33,0.67,1,0.125,0,1,1,1,0,1,1,1,0,0,0,0,"Upper middle income","Latin America & Caribbean",1,6338193
