SDG_IND,Indicator,LOCATION2017,Country,TIME,Time,Value,Flag Codes,Flags
ADMI_ENDOFPRIM_READ,Administration of a nationally representative learning assessment at the end of or during primary in reading (number),ISL,Iceland,2018,2018,NA,n,Magnitude nil or negligible
ADMI_ENDOFPRIM_READ,Administration of a nationally representative learning assessment at the end of or during primary in reading (number),TUV,Tuvalu,2018,2018,1,NA,NA
ADMI_ENDOFPRIM_READ,Administration of a nationally representative learning assessment at the end of or during primary in reading (number),DEU,Germany,2018,2018,1,NA,NA
ADMI_ENDOFPRIM_READ,Administration of a nationally representative learning assessment at the end of or during primary in reading (number),BEL,Belgium,2018,2018,1,NA,NA
ADMI_ENDOFPRIM_READ,Administration of a nationally representative learning assessment at the end of or during primary in reading (number),THA,Thailand,2018,2018,1,NA,NA
ADMI_ENDOFPRIM_READ,Administration of a nationally representative learning assessment at the end of or during primary in reading (number),NPL,Nepal,2018,2018,1,NA,NA
ADMI_ENDOFPRIM_READ,Administration of a nationally representative learning assessment at the end of or during primary in reading (number),KOR,Republic of Korea,2018,2018,NA,n,Magnitude nil or negligible
ADMI_ENDOFPRIM_READ,Administration of a nationally representative learning assessment at the end of or during primary in reading (number),SEN,Senegal,2018,2018,1,NA,NA
ADMI_GRADE2OR3PRIM_READ,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),ITA,Italy,2018,2018,1,NA,NA
ADMI_GRADE2OR3PRIM_READ,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),BEN,Benin,2018,2018,1,NA,NA
ADMI_ENDOFPRIM_READ,Administration of a nationally representative learning assessment at the end of or during primary in reading (number),GUY,Guyana,2018,2018,NA,n,Magnitude nil or negligible
ADMI_GRADE2OR3PRIM_READ,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),CIV,Côte d'Ivoire,2018,2018,1,NA,NA
ADMI_ENDOFPRIM_READ,Administration of a nationally representative learning assessment at the end of or during primary in reading (number),HRV,Croatia,2018,2018,NA,n,Magnitude nil or negligible
ADMI_ENDOFPRIM_READ,Administration of a nationally representative learning assessment at the end of or during primary in reading (number),HND,Honduras,2018,2018,1,NA,NA
ADMI_ENDOFPRIM_READ,Administration of a nationally representative learning assessment at the end of or during primary in reading (number),FJI,Fiji,2018,2018,1,NA,NA
ADMI_GRADE2OR3PRIM_READ,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),SLV,El Salvador,2018,2018,NA,n,Magnitude nil or negligible
ADMI_ENDOFPRIM_READ,Administration of a nationally representative learning assessment at the end of or during primary in reading (number),OMN,Oman,2018,2018,NA,n,Magnitude nil or negligible
ADMI_ENDOFPRIM_READ,Administration of a nationally representative learning assessment at the end of or during primary in reading (number),ESP,Spain,2018,2018,1,NA,NA
ADMI_GRADE2OR3PRIM_READ,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),FRA,France,2018,2018,1,NA,NA
ADMI_GRADE2OR3PRIM_READ,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),SDN,Sudan,2018,2018,NA,n,Magnitude nil or negligible
ADMI_ENDOFPRIM_READ,Administration of a nationally representative learning assessment at the end of or during primary in reading (number),STP,Sao Tome and Principe,2018,2018,NA,n,Magnitude nil or negligible
ADMI_ENDOFPRIM_READ,Administration of a nationally representative learning assessment at the end of or during primary in reading (number),ISR,Israel,2018,2018,1,NA,NA
ADMI_ENDOFPRIM_READ,Administration of a nationally representative learning assessment at the end of or during primary in reading (number),PRY,Paraguay,2018,2018,1,NA,NA
ADMI_GRADE2OR3PRIM_READ,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),JAM,Jamaica,2018,2018,1,NA,NA
ADMI_GRADE2OR3PRIM_READ,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),LUX,Luxembourg,2018,2018,1,NA,NA
ADMI_ENDOFPRIM_READ,Administration of a nationally representative learning assessment at the end of or during primary in reading (number),SGP,Singapore,2018,2018,NA,n,Magnitude nil or negligible
ADMI_ENDOFPRIM_READ,Administration of a nationally representative learning assessment at the end of or during primary in reading (number),RUS,Russian Federation,2018,2018,1,NA,NA
ADMI_ENDOFPRIM_READ,Administration of a nationally representative learning assessment at the end of or during primary in reading (number),KAZ,Kazakhstan,2018,2018,1,NA,NA
ADMI_ENDOFPRIM_READ,Administration of a nationally representative learning assessment at the end of or during primary in reading (number),NGA,Nigeria,2018,2018,NA,n,Magnitude nil or negligible
ADMI_GRADE2OR3PRIM_READ,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),BEL,Belgium,2018,2018,1,NA,NA
ADMI_ENDOFPRIM_READ,Administration of a nationally representative learning assessment at the end of or during primary in reading (number),FIN,Finland,2018,2018,NA,n,Magnitude nil or negligible
ADMI_ENDOFPRIM_READ,Administration of a nationally representative learning assessment at the end of or during primary in reading (number),BDI,Burundi,2018,2018,1,NA,NA
ADMI_ENDOFPRIM_READ,Administration of a nationally representative learning assessment at the end of or during primary in reading (number),PAN,Panama,2018,2018,1,NA,NA
ADMI_ENDOFPRIM_READ,Administration of a nationally representative learning assessment at the end of or during primary in reading (number),AND,Andorra,2018,2018,NA,n,Magnitude nil or negligible
ADMI_GRADE2OR3PRIM_READ,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),COD,Democratic Republic of the Congo,2018,2018,1,NA,NA
ADMI_GRADE2OR3PRIM_READ,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),NZL,New Zealand,2018,2018,1,NA,NA
ADMI_GRADE2OR3PRIM_READ,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),STP,Sao Tome and Principe,2018,2018,NA,n,Magnitude nil or negligible
ADMI_ENDOFPRIM_READ,Administration of a nationally representative learning assessment at the end of or during primary in reading (number),ABW,Aruba,2018,2018,NA,n,Magnitude nil or negligible
ADMI_ENDOFPRIM_READ,Administration of a nationally representative learning assessment at the end of or during primary in reading (number),NOR,Norway,2018,2018,1,NA,NA
ADMI_ENDOFPRIM_READ,Administration of a nationally representative learning assessment at the end of or during primary in reading (number),BLR,Belarus,2018,2018,1,NA,NA
ADMI_GRADE2OR3PRIM_READ,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),DMA,Dominica,2018,2018,1,NA,NA
ADMI_ENDOFPRIM_READ,Administration of a nationally representative learning assessment at the end of or during primary in reading (number),IRL,Ireland,2018,2018,1,NA,NA
ADMI_GRADE2OR3PRIM_READ,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),CYM,Cayman Islands,2018,2018,1,NA,NA
ADMI_GRADE2OR3PRIM_READ,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),NGA,Nigeria,2018,2018,1,NA,NA
ADMI_GRADE2OR3PRIM_READ,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),SWZ,Eswatini,2018,2018,NA,n,Magnitude nil or negligible
ADMI_ENDOFPRIM_READ,Administration of a nationally representative learning assessment at the end of or during primary in reading (number),ZWE,Zimbabwe,2018,2018,1,NA,NA
ADMI_GRADE2OR3PRIM_READ,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),MHL,Marshall Islands,2018,2018,1,NA,NA
ADMI_ENDOFPRIM_READ,Administration of a nationally representative learning assessment at the end of or during primary in reading (number),ATG,Antigua and Barbuda,2018,2018,1,NA,NA
ADMI_GRADE2OR3PRIM_READ,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),NAM,Namibia,2018,2018,NA,n,Magnitude nil or negligible
ADMI_ENDOFPRIM_READ,Administration of a nationally representative learning assessment at the end of or during primary in reading (number),GNB,Guinea-Bissau,2018,2018,1,NA,NA
ADMI_GRADE2OR3PRIM_READ,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),BWA,Botswana,2018,2018,1,NA,NA
ADMI_ENDOFPRIM_READ,Administration of a nationally representative learning assessment at the end of or during primary in reading (number),TZA,United Republic of Tanzania,2018,2018,1,NA,NA
ADMI_GRADE2OR3PRIM_READ,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),PRI,Puerto Rico,2018,2018,NA,n,Magnitude nil or negligible
ADMI_ENDOFPRIM_READ,Administration of a nationally representative learning assessment at the end of or during primary in reading (number),GRD,Grenada,2018,2018,NA,n,Magnitude nil or negligible
ADMI_GRADE2OR3PRIM_READ,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),GRD,Grenada,2018,2018,1,NA,NA
ADMI_GRADE2OR3PRIM_READ,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),MUS,Mauritius,2018,2018,NA,n,Magnitude nil or negligible
ADMI_GRADE2OR3PRIM_READ,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),CAF,Central African Republic,2018,2018,NA,n,Magnitude nil or negligible
ADMI_ENDOFPRIM_READ,Administration of a nationally representative learning assessment at the end of or during primary in reading (number),MYS,Malaysia,2018,2018,1,NA,NA
ADMI_GRADE2OR3PRIM_READ,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),ARM,Armenia,2018,2018,NA,n,Magnitude nil or negligible
ADMI_GRADE2OR3PRIM_READ,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),LKA,Sri Lanka,2018,2018,1,NA,NA
ADMI_ENDOFPRIM_READ,Administration of a nationally representative learning assessment at the end of or during primary in reading (number),DZA,Algeria,2018,2018,NA,n,Magnitude nil or negligible
ADMI_GRADE2OR3PRIM_READ,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),WSM,Samoa,2018,2018,1,NA,NA
ADMI_GRADE2OR3PRIM_READ,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),HTI,Haiti,2018,2018,1,NA,NA
ADMI_ENDOFPRIM_READ,Administration of a nationally representative learning assessment at the end of or during primary in reading (number),GNQ,Equatorial Guinea,2018,2018,NA,n,Magnitude nil or negligible
ADMI_ENDOFPRIM_READ,Administration of a nationally representative learning assessment at the end of or during primary in reading (number),PLW,Palau,2018,2018,1,NA,NA
ADMI_GRADE2OR3PRIM_READ,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),NRU,Nauru,2018,2018,1,NA,NA
ADMI_GRADE2OR3PRIM_READ,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),BRN,Brunei Darussalam,2018,2018,1,NA,NA
ADMI_ENDOFPRIM_READ,Administration of a nationally representative learning assessment at the end of or during primary in reading (number),BMU,Bermuda,2018,2018,1,NA,NA
ADMI_GRADE2OR3PRIM_READ,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),TCA,Turks and Caicos Islands,2018,2018,NA,n,Magnitude nil or negligible
ADMI_ENDOFPRIM_READ,Administration of a nationally representative learning assessment at the end of or during primary in reading (number),USA,United States of America,2018,2018,NA,n,Magnitude nil or negligible
ADMI_ENDOFPRIM_READ,Administration of a nationally representative learning assessment at the end of or during primary in reading (number),LCA,Saint Lucia,2018,2018,NA,n,Magnitude nil or negligible
ADMI_GRADE2OR3PRIM_READ,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),TKL,Tokelau,2018,2018,1,NA,NA
ADMI_GRADE2OR3PRIM_READ,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),VCT,Saint Vincent and the Grenadines,2018,2018,1,NA,NA
ADMI_ENDOFPRIM_READ,Administration of a nationally representative learning assessment at the end of or during primary in reading (number),SLE,Sierra Leone,2018,2018,NA,n,Magnitude nil or negligible
ADMI_ENDOFPRIM_READ,Administration of a nationally representative learning assessment at the end of or during primary in reading (number),DJI,Djibouti,2018,2018,1,NA,NA
ADMI_GRADE2OR3PRIM_READ,Administration of a nationally representative learning assessment in Grade 2 or 3 in reading (number),FSM,Micronesia (Federated States of),2018,2018,1,NA,NA
ADMI_ENDOFPRIM_READ,Administration of a nationally representative learning assessment at the end of or during primary in reading (number),PNG,Papua New Guinea,2018,2018,1,NA,NA
ADMI_ENDOFPRIM_READ,Administration of a nationally representative learning assessment at the end of or during primary in reading (number),MSR,Montserrat,2018,2018,NA,n,Magnitude nil or negligible
ADMI_ENDOFPRIM_READ,Administration of a nationally representative learning assessment at the end of or during primary in reading (number),ETH,Ethiopia,2018,2018,1,NA,NA
ADMI_ENDOFPRIM_READ,Administration of a nationally representative learning assessment at the end of or during primary in reading (number),GMB,Gambia,2018,2018,1,NA,NA
