iso3c,iso2c,country,capital,long,lat,regionID,region_iso2c,region,adminID,admin_iso2c,admin,incomeID,income_iso2c,income,lendingID,lending_iso2c,lending,hyperlink,source,type,year,geo,data_available,data_quality,data_value,max_value
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,DHS09,Survey,2009,Rural,1,1,67.042,84.65
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,DHS09,Survey,2009,Urban,1,1,77.28806451612903,97.825
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,ES10,Admin,2010,National,0,0,NA,98.1
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,ES10,Admin,2010,Rural,0,0,NA,84.65
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,ES10,Admin,2010,Urban,0,0,NA,97.825
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,ES11,Admin,2011,National,0,0,NA,98.1
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,ES11,Admin,2011,Rural,0,0,NA,84.65
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,ES11,Admin,2011,Urban,0,0,NA,97.825
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,ES12,Admin,2012,National,1,0,NA,98.1
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,ES12,Admin,2012,Rural,0,0,NA,84.65
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,ES12,Admin,2012,Urban,0,0,NA,97.825
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,ES13,Admin,2013,National,1,0,NA,98.1
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,ES13,Admin,2013,Rural,0,0,NA,84.65
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,ES13,Admin,2013,Urban,0,0,NA,97.825
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,ES14,Admin,2014,National,0,0,NA,98.1
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,ES14,Admin,2014,Rural,0,0,NA,84.65
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,ES14,Admin,2014,Urban,0,0,NA,97.825
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,ES15,Admin,2015,National,0,0,NA,98.1
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,ES15,Admin,2015,Rural,0,0,NA,84.65
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,ES15,Admin,2015,Urban,0,0,NA,97.825
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,ES16,Admin,2016,National,0,0,NA,98.1
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,ES16,Admin,2016,Rural,0,0,NA,84.65
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,ES16,Admin,2016,Urban,0,0,NA,97.825
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,EWS96,Survey,1996,National,1,0,NA,98.1
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,EWS96,Survey,1996,Rural,1,0,NA,84.65
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,EWS96,Survey,1996,Urban,1,0,NA,97.825
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,LSMS02,Survey,2002,National,1,0,NA,98.1
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,LSMS02,Survey,2002,Rural,1,1,52.11397849462366,84.65
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,LSMS02,Survey,2002,Urban,1,1,64.46666666666665,97.825
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,LSMS03,Survey,2003,National,1,0,NA,98.1
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,LSMS03,Survey,2003,Rural,1,1,52.90532686363487,84.65
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,LSMS03,Survey,2003,Urban,1,1,64.61233333333332,97.825
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,LSMS05,Survey,2005,National,1,0,NA,98.1
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,LSMS05,Survey,2005,Rural,1,1,60.41651376146789,84.65
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,LSMS05,Survey,2005,Urban,1,1,71.85,97.825
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,LSMS08,Survey,2008,National,1,0,NA,98.1
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,LSMS08,Survey,2008,Rural,1,1,63.1793978805395,84.65
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,LSMS08,Survey,2008,Urban,1,1,74.78848245614034,97.825
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,LSMS12,Survey,2012,National,1,0,NA,98.1
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,LSMS12,Survey,2012,Rural,1,1,64.27763005780346,84.65
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,LSMS12,Survey,2012,Urban,1,1,70.1378947368421,97.825
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,MICS00,Survey,2000,National,1,0,NA,98.1
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,MICS00,Survey,2000,Rural,1,1,72.225,84.65
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,MICS00,Survey,2000,Urban,1,1,97.825,97.825
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,MICS06,Survey,2006,National,1,0,NA,98.1
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,MICS06,Survey,2006,Rural,1,1,84.65,84.65
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,MICS06,Survey,2006,Urban,1,1,90.125,97.825
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,PWH05,Admin,2005,National,1,1,96.7,98.1
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,PWH05,Admin,2005,Rural,0,0,NA,84.65
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,PWH05,Admin,2005,Urban,0,0,NA,97.825
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,PWH12,Admin,2012,National,1,1,98.1,98.1
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,PWH12,Admin,2012,Rural,0,0,NA,84.65
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,PWH12,Admin,2012,Urban,0,0,NA,97.825
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,PWH15,Admin,2015,National,1,1,88.6,98.1
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,PWH15,Admin,2015,Rural,0,0,NA,84.65
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,PWH15,Admin,2015,Urban,0,0,NA,97.825
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,WRA11,Admin,2011,National,0,0,NA,98.1
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,WRA11,Admin,2011,Rural,0,0,NA,84.65
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,WRA11,Admin,2011,Urban,0,0,NA,97.825
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,WRA12,Admin,2012,National,0,0,NA,98.1
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,WRA12,Admin,2012,Rural,0,0,NA,84.65
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,WRA12,Admin,2012,Urban,0,0,NA,97.825
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,WRA13,Admin,2013,National,0,0,NA,98.1
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,WRA13,Admin,2013,Rural,0,0,NA,84.65
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,WRA13,Admin,2013,Urban,0,0,NA,97.825
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,WRA14,Admin,2014,National,1,0,NA,98.1
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,WRA14,Admin,2014,Rural,0,0,NA,84.65
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,WRA14,Admin,2014,Urban,0,0,NA,97.825
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,WRA15,Admin,2015,National,1,0,NA,98.1
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,WRA15,Admin,2015,Rural,0,0,NA,84.65
ALB,AL,Albania,Tirane,19.8172,41.3317,ECS,Z7,Europe & Central Asia,ECA,7E,Europe & Central Asia (excluding high income),UMC,XT,Upper middle income,IBD,XF,IBRD,https://washdata.org/data/country/ALB/household/download,WRA15,Admin,2015,Urban,0,0,NA,97.825
AND,AD,Andorra,Andorra la Vella,1.5218,42.5075,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/AND/household/download,EHA05,Other,2005,National,1,0,NA,90.64
AND,AD,Andorra,Andorra la Vella,1.5218,42.5075,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/AND/household/download,EHA05,Other,2005,Rural,0,1,NA,100
AND,AD,Andorra,Andorra la Vella,1.5218,42.5075,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/AND/household/download,EHA05,Other,2005,Urban,0,1,NA,100
AND,AD,Andorra,Andorra la Vella,1.5218,42.5075,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/AND/household/download,GA00,Admin,2000,National,0,0,NA,90.64
AND,AD,Andorra,Andorra la Vella,1.5218,42.5075,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/AND/household/download,GA00,Admin,2000,Rural,1,1,100,100
AND,AD,Andorra,Andorra la Vella,1.5218,42.5075,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/AND/household/download,GA00,Admin,2000,Urban,1,1,100,100
AND,AD,Andorra,Andorra la Vella,1.5218,42.5075,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/AND/household/download,GA01,Admin,2001,National,0,0,NA,90.64
AND,AD,Andorra,Andorra la Vella,1.5218,42.5075,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/AND/household/download,GA01,Admin,2001,Rural,1,1,100,100
AND,AD,Andorra,Andorra la Vella,1.5218,42.5075,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/AND/household/download,GA01,Admin,2001,Urban,1,1,100,100
AND,AD,Andorra,Andorra la Vella,1.5218,42.5075,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/AND/household/download,GA02,Admin,2002,National,0,0,NA,90.64
AND,AD,Andorra,Andorra la Vella,1.5218,42.5075,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/AND/household/download,GA02,Admin,2002,Rural,1,1,100,100
AND,AD,Andorra,Andorra la Vella,1.5218,42.5075,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/AND/household/download,GA02,Admin,2002,Urban,1,1,100,100
AND,AD,Andorra,Andorra la Vella,1.5218,42.5075,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/AND/household/download,GA03,Admin,2003,National,0,0,NA,90.64
AND,AD,Andorra,Andorra la Vella,1.5218,42.5075,ECS,Z7,Europe & Central Asia,NA,NA,NA,HIC,XD,High income,LNX,XX,Not classified,https://washdata.org/data/country/AND/household/download,GA03,Admin,2003,Rural,1,1,100,100
