ref_area,indicator,source,sex,classif1,time,obs_value,obs_status
AUS,EAP_2WAP_SEX_AGE_RT,XA:2202,SEX_T,AGE_YTHADULT_Y15-24,2014,66.55,R
AUS,EAP_2WAP_SEX_AGE_RT,XA:2202,SEX_T,AGE_YTHADULT_YGE25,2014,64.331,R
AUS,EAP_2WAP_SEX_AGE_RT,XA:2202,SEX_T,AGE_YTHADULT_YGE15,2015,65,R
AUS,EAP_2WAP_SEX_AGE_RT,XA:2202,SEX_T,AGE_YTHADULT_Y15-24,2015,67.259,R
AUS,EAP_2WAP_SEX_AGE_RT,XA:2202,SEX_T,AGE_YTHADULT_YGE25,2015,64.559,R
AUS,EAP_2WAP_SEX_AGE_RT,XA:2202,SEX_T,AGE_YTHADULT_YGE15,2016,64.87,R
AUS,EAP_2WAP_SEX_AGE_RT,XA:2202,SEX_T,AGE_YTHADULT_Y15-24,2016,66.793,R
AUS,EAP_2WAP_SEX_AGE_RT,XA:2202,SEX_T,AGE_YTHADULT_YGE25,2016,64.503,R
AUS,EAP_2WAP_SEX_AGE_RT,XA:2202,SEX_T,AGE_YTHADULT_YGE15,2017,65.17,R
AUS,EAP_2WAP_SEX_AGE_RT,XA:2202,SEX_T,AGE_YTHADULT_Y15-24,2017,66.898,R
AUS,EAP_2WAP_SEX_AGE_RT,XA:2202,SEX_T,AGE_YTHADULT_YGE25,2017,64.847,R
AUS,EAP_2WAP_SEX_AGE_RT,XA:2202,SEX_T,AGE_YTHADULT_YGE15,2018,65.63,R
AUS,EAP_2WAP_SEX_AGE_RT,XA:2202,SEX_T,AGE_YTHADULT_Y15-24,2018,67.845,R
AUS,EAP_2WAP_SEX_AGE_RT,XA:2202,SEX_T,AGE_YTHADULT_YGE25,2018,65.224,R
AUS,EAP_2WAP_SEX_AGE_RT,XA:2202,SEX_T,AGE_YTHADULT_YGE15,2019,65.95,R
AUS,EAP_2WAP_SEX_AGE_RT,XA:2202,SEX_T,AGE_YTHADULT_Y15-24,2019,68.12,R
AUS,EAP_2WAP_SEX_AGE_RT,XA:2202,SEX_T,AGE_YTHADULT_YGE25,2019,65.558,R
AUS,EAP_2WAP_SEX_AGE_RT,XA:2202,SEX_T,AGE_YTHADULT_YGE15,2020,65.03,R
AUS,EAP_2WAP_SEX_AGE_RT,XA:2202,SEX_T,AGE_YTHADULT_Y15-24,2020,66.193,R
AUS,EAP_2WAP_SEX_AGE_RT,XA:2202,SEX_T,AGE_YTHADULT_YGE25,2020,64.823,R
AUS,EAP_2WAP_SEX_AGE_RT,XA:2202,SEX_T,AGE_YTHADULT_YGE15,2021,65.748,
AUS,EAP_2WAP_SEX_AGE_RT,XA:2202,SEX_T,AGE_YTHADULT_Y15-24,2021,68.286,
AUS,EAP_2WAP_SEX_AGE_RT,XA:2202,SEX_T,AGE_YTHADULT_YGE25,2021,65.299,
AUT,EAP_2WAP_SEX_AGE_RT,XA:2089,SEX_T,AGE_YTHADULT_YGE15,2010,60.4,R
AUT,EAP_2WAP_SEX_AGE_RT,XA:2089,SEX_T,AGE_YTHADULT_Y15-24,2010,58.291,R
AUT,EAP_2WAP_SEX_AGE_RT,XA:2089,SEX_T,AGE_YTHADULT_YGE25,2010,60.751,R
AUT,EAP_2WAP_SEX_AGE_RT,XA:2089,SEX_T,AGE_YTHADULT_YGE15,2011,60.49,R
AUT,EAP_2WAP_SEX_AGE_RT,XA:2089,SEX_T,AGE_YTHADULT_Y15-24,2011,59.204,R
AUT,EAP_2WAP_SEX_AGE_RT,XA:2089,SEX_T,AGE_YTHADULT_YGE25,2011,60.704,R
AUT,EAP_2WAP_SEX_AGE_RT,XA:2089,SEX_T,AGE_YTHADULT_YGE15,2012,60.76,R
AUT,EAP_2WAP_SEX_AGE_RT,XA:2089,SEX_T,AGE_YTHADULT_Y15-24,2012,59.241,R
AUT,EAP_2WAP_SEX_AGE_RT,XA:2089,SEX_T,AGE_YTHADULT_YGE25,2012,61.011,R
AUT,EAP_2WAP_SEX_AGE_RT,XA:2089,SEX_T,AGE_YTHADULT_YGE15,2013,60.92,R
AUT,EAP_2WAP_SEX_AGE_RT,XA:2089,SEX_T,AGE_YTHADULT_Y15-24,2013,58.779,R
AUT,EAP_2WAP_SEX_AGE_RT,XA:2089,SEX_T,AGE_YTHADULT_YGE25,2013,61.269,R
AUT,EAP_2WAP_SEX_AGE_RT,XA:2089,SEX_T,AGE_YTHADULT_YGE15,2014,60.69,R
AUT,EAP_2WAP_SEX_AGE_RT,XA:2089,SEX_T,AGE_YTHADULT_Y15-24,2014,58.035,R
AUT,EAP_2WAP_SEX_AGE_RT,XA:2089,SEX_T,AGE_YTHADULT_YGE25,2014,61.115,R
AUT,EAP_2WAP_SEX_AGE_RT,XA:2089,SEX_T,AGE_YTHADULT_YGE15,2015,60.72,R
AUT,EAP_2WAP_SEX_AGE_RT,XA:2089,SEX_T,AGE_YTHADULT_Y15-24,2015,57.434,R
AUT,EAP_2WAP_SEX_AGE_RT,XA:2089,SEX_T,AGE_YTHADULT_YGE25,2015,61.234,R
AUT,EAP_2WAP_SEX_AGE_RT,XA:2089,SEX_T,AGE_YTHADULT_YGE15,2016,61.21,R
AUT,EAP_2WAP_SEX_AGE_RT,XA:2089,SEX_T,AGE_YTHADULT_Y15-24,2016,57.467,R
AUT,EAP_2WAP_SEX_AGE_RT,XA:2089,SEX_T,AGE_YTHADULT_YGE25,2016,61.786,R
AUT,EAP_2WAP_SEX_AGE_RT,XA:2089,SEX_T,AGE_YTHADULT_YGE15,2017,61.22,R
AUT,EAP_2WAP_SEX_AGE_RT,XA:2089,SEX_T,AGE_YTHADULT_Y15-24,2017,56.102,R
AUT,EAP_2WAP_SEX_AGE_RT,XA:2089,SEX_T,AGE_YTHADULT_YGE25,2017,61.993,R
AUT,EAP_2WAP_SEX_AGE_RT,XA:2089,SEX_T,AGE_YTHADULT_YGE15,2018,61.37,R
AUT,EAP_2WAP_SEX_AGE_RT,XA:2089,SEX_T,AGE_YTHADULT_Y15-24,2018,56.665,R
AUT,EAP_2WAP_SEX_AGE_RT,XA:2089,SEX_T,AGE_YTHADULT_YGE25,2018,62.067,R
AUT,EAP_2WAP_SEX_AGE_RT,XA:2089,SEX_T,AGE_YTHADULT_YGE15,2019,61.36,R
AUT,EAP_2WAP_SEX_AGE_RT,XA:2089,SEX_T,AGE_YTHADULT_Y15-24,2019,56.434,R
AUT,EAP_2WAP_SEX_AGE_RT,XA:2089,SEX_T,AGE_YTHADULT_YGE25,2019,62.075,R
AUT,EAP_2WAP_SEX_AGE_RT,XA:2089,SEX_T,AGE_YTHADULT_YGE15,2020,60.77,R
AUT,EAP_2WAP_SEX_AGE_RT,XA:2089,SEX_T,AGE_YTHADULT_Y15-24,2020,56.148,R
AUT,EAP_2WAP_SEX_AGE_RT,XA:2089,SEX_T,AGE_YTHADULT_YGE25,2020,61.428,R
AUT,EAP_2WAP_SEX_AGE_RT,XA:2089,SEX_T,AGE_YTHADULT_YGE15,2021,60.787,
AUT,EAP_2WAP_SEX_AGE_RT,XA:2089,SEX_T,AGE_YTHADULT_Y15-24,2021,56.363,
AUT,EAP_2WAP_SEX_AGE_RT,XA:2089,SEX_T,AGE_YTHADULT_YGE25,2021,61.403,
AZE,EAP_2WAP_SEX_AGE_RT,XA:2121,SEX_T,AGE_YTHADULT_YGE15,2010,64.81,R
AZE,EAP_2WAP_SEX_AGE_RT,XA:2121,SEX_T,AGE_YTHADULT_Y15-24,2010,33.505,R
AZE,EAP_2WAP_SEX_AGE_RT,XA:2121,SEX_T,AGE_YTHADULT_YGE25,2010,76.038,R
AZE,EAP_2WAP_SEX_AGE_RT,XA:2121,SEX_T,AGE_YTHADULT_YGE15,2011,64.41,R
AZE,EAP_2WAP_SEX_AGE_RT,XA:2121,SEX_T,AGE_YTHADULT_Y15-24,2011,33.318,R
AZE,EAP_2WAP_SEX_AGE_RT,XA:2121,SEX_T,AGE_YTHADULT_YGE25,2011,75.127,R
AZE,EAP_2WAP_SEX_AGE_RT,XA:2121,SEX_T,AGE_YTHADULT_YGE15,2012,64.27,R
AZE,EAP_2WAP_SEX_AGE_RT,XA:2121,SEX_T,AGE_YTHADULT_Y15-24,2012,33.137,R
AZE,EAP_2WAP_SEX_AGE_RT,XA:2121,SEX_T,AGE_YTHADULT_YGE25,2012,74.503,R
AZE,EAP_2WAP_SEX_AGE_RT,XA:2121,SEX_T,AGE_YTHADULT_YGE15,2013,64.54,R
AZE,EAP_2WAP_SEX_AGE_RT,XA:2121,SEX_T,AGE_YTHADULT_Y15-24,2013,34.059,R
AZE,EAP_2WAP_SEX_AGE_RT,XA:2121,SEX_T,AGE_YTHADULT_YGE25,2013,74.037,R
AZE,EAP_2WAP_SEX_AGE_RT,XA:2121,SEX_T,AGE_YTHADULT_YGE15,2014,65.05,R
AZE,EAP_2WAP_SEX_AGE_RT,XA:2121,SEX_T,AGE_YTHADULT_Y15-24,2014,35.713,R
AZE,EAP_2WAP_SEX_AGE_RT,XA:2121,SEX_T,AGE_YTHADULT_YGE25,2014,73.685,R
AZE,EAP_2WAP_SEX_AGE_RT,XA:2121,SEX_T,AGE_YTHADULT_YGE15,2015,65.52,R
AZE,EAP_2WAP_SEX_AGE_RT,XA:2121,SEX_T,AGE_YTHADULT_Y15-24,2015,37.36,R
AZE,EAP_2WAP_SEX_AGE_RT,XA:2121,SEX_T,AGE_YTHADULT_YGE25,2015,73.341,R
AZE,EAP_2WAP_SEX_AGE_RT,XA:2121,SEX_T,AGE_YTHADULT_YGE15,2016,66.26,R
AZE,EAP_2WAP_SEX_AGE_RT,XA:2121,SEX_T,AGE_YTHADULT_Y15-24,2016,39.876,R
AZE,EAP_2WAP_SEX_AGE_RT,XA:2121,SEX_T,AGE_YTHADULT_YGE25,2016,73.173,R
AZE,EAP_2WAP_SEX_AGE_RT,XA:2121,SEX_T,AGE_YTHADULT_YGE15,2017,66.59,R
AZE,EAP_2WAP_SEX_AGE_RT,XA:2121,SEX_T,AGE_YTHADULT_Y15-24,2017,42.006,R
AZE,EAP_2WAP_SEX_AGE_RT,XA:2121,SEX_T,AGE_YTHADULT_YGE25,2017,72.663,R
AZE,EAP_2WAP_SEX_AGE_RT,XA:2121,SEX_T,AGE_YTHADULT_YGE15,2018,66.84,R
AZE,EAP_2WAP_SEX_AGE_RT,XA:2121,SEX_T,AGE_YTHADULT_Y15-24,2018,43.878,R
AZE,EAP_2WAP_SEX_AGE_RT,XA:2121,SEX_T,AGE_YTHADULT_YGE25,2018,72.197,R
AZE,EAP_2WAP_SEX_AGE_RT,XA:2121,SEX_T,AGE_YTHADULT_YGE15,2019,66.5,R
AZE,EAP_2WAP_SEX_AGE_RT,XA:2121,SEX_T,AGE_YTHADULT_Y15-24,2019,43.37,
AZE,EAP_2WAP_SEX_AGE_RT,XA:2121,SEX_T,AGE_YTHADULT_YGE25,2019,71.624,
AZE,EAP_2WAP_SEX_AGE_RT,XA:2121,SEX_T,AGE_YTHADULT_YGE15,2020,62.786,
AZE,EAP_2WAP_SEX_AGE_RT,XA:2121,SEX_T,AGE_YTHADULT_Y15-24,2020,38.647,
AZE,EAP_2WAP_SEX_AGE_RT,XA:2121,SEX_T,AGE_YTHADULT_YGE25,2020,67.903,
AZE,EAP_2WAP_SEX_AGE_RT,XA:2121,SEX_T,AGE_YTHADULT_YGE15,2021,63.783,
AZE,EAP_2WAP_SEX_AGE_RT,XA:2121,SEX_T,AGE_YTHADULT_Y15-24,2021,40.672,
AZE,EAP_2WAP_SEX_AGE_RT,XA:2121,SEX_T,AGE_YTHADULT_YGE25,2021,68.515,
BDI,EAP_2WAP_SEX_AGE_RT,XA:2153,SEX_T,AGE_YTHADULT_YGE15,2010,80.727,
BDI,EAP_2WAP_SEX_AGE_RT,XA:2153,SEX_T,AGE_YTHADULT_Y15-24,2010,59.419,
BDI,EAP_2WAP_SEX_AGE_RT,XA:2153,SEX_T,AGE_YTHADULT_YGE25,2010,95.752,
BDI,EAP_2WAP_SEX_AGE_RT,XA:2153,SEX_T,AGE_YTHADULT_YGE15,2011,80.291,
BDI,EAP_2WAP_SEX_AGE_RT,XA:2153,SEX_T,AGE_YTHADULT_Y15-24,2011,58.092,
BDI,EAP_2WAP_SEX_AGE_RT,XA:2153,SEX_T,AGE_YTHADULT_YGE25,2011,95.468,
BDI,EAP_2WAP_SEX_AGE_RT,XA:2153,SEX_T,AGE_YTHADULT_YGE15,2012,79.848,
BDI,EAP_2WAP_SEX_AGE_RT,XA:2153,SEX_T,AGE_YTHADULT_Y15-24,2012,56.724,
BDI,EAP_2WAP_SEX_AGE_RT,XA:2153,SEX_T,AGE_YTHADULT_YGE25,2012,95.116,
BDI,EAP_2WAP_SEX_AGE_RT,XA:2153,SEX_T,AGE_YTHADULT_YGE15,2013,79.398,
BDI,EAP_2WAP_SEX_AGE_RT,XA:2153,SEX_T,AGE_YTHADULT_Y15-24,2013,55.331,
BDI,EAP_2WAP_SEX_AGE_RT,XA:2153,SEX_T,AGE_YTHADULT_YGE25,2013,94.719,
BDI,EAP_2WAP_SEX_AGE_RT,XA:2153,SEX_T,AGE_YTHADULT_YGE15,2014,78.94,R
BDI,EAP_2WAP_SEX_AGE_RT,XA:2153,SEX_T,AGE_YTHADULT_Y15-24,2014,53.934,R
BDI,EAP_2WAP_SEX_AGE_RT,XA:2153,SEX_T,AGE_YTHADULT_YGE25,2014,94.309,R
BDI,EAP_2WAP_SEX_AGE_RT,XA:2153,SEX_T,AGE_YTHADULT_YGE15,2015,78.951,
BDI,EAP_2WAP_SEX_AGE_RT,XA:2153,SEX_T,AGE_YTHADULT_Y15-24,2015,53.788,
BDI,EAP_2WAP_SEX_AGE_RT,XA:2153,SEX_T,AGE_YTHADULT_YGE25,2015,93.928,
BDI,EAP_2WAP_SEX_AGE_RT,XA:2153,SEX_T,AGE_YTHADULT_YGE15,2016,78.957,
BDI,EAP_2WAP_SEX_AGE_RT,XA:2153,SEX_T,AGE_YTHADULT_Y15-24,2016,53.629,
BDI,EAP_2WAP_SEX_AGE_RT,XA:2153,SEX_T,AGE_YTHADULT_YGE25,2016,93.581,
BDI,EAP_2WAP_SEX_AGE_RT,XA:2153,SEX_T,AGE_YTHADULT_YGE15,2017,78.956,
BDI,EAP_2WAP_SEX_AGE_RT,XA:2153,SEX_T,AGE_YTHADULT_Y15-24,2017,53.441,
BDI,EAP_2WAP_SEX_AGE_RT,XA:2153,SEX_T,AGE_YTHADULT_YGE25,2017,93.284,
BDI,EAP_2WAP_SEX_AGE_RT,XA:2153,SEX_T,AGE_YTHADULT_YGE15,2018,78.948,
BDI,EAP_2WAP_SEX_AGE_RT,XA:2153,SEX_T,AGE_YTHADULT_Y15-24,2018,53.232,
BDI,EAP_2WAP_SEX_AGE_RT,XA:2153,SEX_T,AGE_YTHADULT_YGE25,2018,93.048,
BDI,EAP_2WAP_SEX_AGE_RT,XA:2153,SEX_T,AGE_YTHADULT_YGE15,2019,78.934,
BDI,EAP_2WAP_SEX_AGE_RT,XA:2153,SEX_T,AGE_YTHADULT_Y15-24,2019,53.007,
BDI,EAP_2WAP_SEX_AGE_RT,XA:2153,SEX_T,AGE_YTHADULT_YGE25,2019,92.889,
BDI,EAP_2WAP_SEX_AGE_RT,XA:2153,SEX_T,AGE_YTHADULT_YGE15,2020,78.184,
BDI,EAP_2WAP_SEX_AGE_RT,XA:2153,SEX_T,AGE_YTHADULT_Y15-24,2020,52.044,
BDI,EAP_2WAP_SEX_AGE_RT,XA:2153,SEX_T,AGE_YTHADULT_YGE25,2020,92.081,
BDI,EAP_2WAP_SEX_AGE_RT,XA:2153,SEX_T,AGE_YTHADULT_YGE15,2021,78.201,
BDI,EAP_2WAP_SEX_AGE_RT,XA:2153,SEX_T,AGE_YTHADULT_Y15-24,2021,52.353,
BDI,EAP_2WAP_SEX_AGE_RT,XA:2153,SEX_T,AGE_YTHADULT_YGE25,2021,91.858,
BEL,EAP_2WAP_SEX_AGE_RT,XA:2185,SEX_T,AGE_YTHADULT_YGE15,2010,54.07,R
BEL,EAP_2WAP_SEX_AGE_RT,XA:2185,SEX_T,AGE_YTHADULT_Y15-24,2010,32.515,R
BEL,EAP_2WAP_SEX_AGE_RT,XA:2185,SEX_T,AGE_YTHADULT_YGE25,2010,57.739,R
BEL,EAP_2WAP_SEX_AGE_RT,XA:2185,SEX_T,AGE_YTHADULT_YGE15,2011,53.2,R
BEL,EAP_2WAP_SEX_AGE_RT,XA:2185,SEX_T,AGE_YTHADULT_Y15-24,2011,31.988,R
BEL,EAP_2WAP_SEX_AGE_RT,XA:2185,SEX_T,AGE_YTHADULT_YGE25,2011,56.805,R
BEL,EAP_2WAP_SEX_AGE_RT,XA:2185,SEX_T,AGE_YTHADULT_YGE15,2012,53.25,R
BEL,EAP_2WAP_SEX_AGE_RT,XA:2185,SEX_T,AGE_YTHADULT_Y15-24,2012,31.489,R
BEL,EAP_2WAP_SEX_AGE_RT,XA:2185,SEX_T,AGE_YTHADULT_YGE25,2012,56.935,R
BEL,EAP_2WAP_SEX_AGE_RT,XA:2185,SEX_T,AGE_YTHADULT_YGE15,2013,53.56,R
BEL,EAP_2WAP_SEX_AGE_RT,XA:2185,SEX_T,AGE_YTHADULT_Y15-24,2013,30.999,R
BEL,EAP_2WAP_SEX_AGE_RT,XA:2185,SEX_T,AGE_YTHADULT_YGE25,2013,57.357,R
BEL,EAP_2WAP_SEX_AGE_RT,XA:2185,SEX_T,AGE_YTHADULT_YGE15,2014,53.51,R
BEL,EAP_2WAP_SEX_AGE_RT,XA:2185,SEX_T,AGE_YTHADULT_Y15-24,2014,30.204,R
BEL,EAP_2WAP_SEX_AGE_RT,XA:2185,SEX_T,AGE_YTHADULT_YGE25,2014,57.396,R
BEL,EAP_2WAP_SEX_AGE_RT,XA:2185,SEX_T,AGE_YTHADULT_YGE15,2015,53.31,R
BEL,EAP_2WAP_SEX_AGE_RT,XA:2185,SEX_T,AGE_YTHADULT_Y15-24,2015,30.005,R
BEL,EAP_2WAP_SEX_AGE_RT,XA:2185,SEX_T,AGE_YTHADULT_YGE25,2015,57.15,R
BEL,EAP_2WAP_SEX_AGE_RT,XA:2185,SEX_T,AGE_YTHADULT_YGE15,2016,53.11,R
BEL,EAP_2WAP_SEX_AGE_RT,XA:2185,SEX_T,AGE_YTHADULT_Y15-24,2016,28.467,R
BEL,EAP_2WAP_SEX_AGE_RT,XA:2185,SEX_T,AGE_YTHADULT_YGE25,2016,57.125,R
BEL,EAP_2WAP_SEX_AGE_RT,XA:2185,SEX_T,AGE_YTHADULT_YGE15,2017,53.84,R
BEL,EAP_2WAP_SEX_AGE_RT,XA:2185,SEX_T,AGE_YTHADULT_Y15-24,2017,28.069,R
BEL,EAP_2WAP_SEX_AGE_RT,XA:2185,SEX_T,AGE_YTHADULT_YGE25,2017,57.986,R
BEL,EAP_2WAP_SEX_AGE_RT,XA:2185,SEX_T,AGE_YTHADULT_YGE15,2018,54.19,R
BEL,EAP_2WAP_SEX_AGE_RT,XA:2185,SEX_T,AGE_YTHADULT_Y15-24,2018,29.613,R
BEL,EAP_2WAP_SEX_AGE_RT,XA:2185,SEX_T,AGE_YTHADULT_YGE25,2018,58.095,R
BEL,EAP_2WAP_SEX_AGE_RT,XA:2185,SEX_T,AGE_YTHADULT_YGE15,2019,54.39,R
BEL,EAP_2WAP_SEX_AGE_RT,XA:2185,SEX_T,AGE_YTHADULT_Y15-24,2019,30.956,R
BEL,EAP_2WAP_SEX_AGE_RT,XA:2185,SEX_T,AGE_YTHADULT_YGE25,2019,58.075,R
BEL,EAP_2WAP_SEX_AGE_RT,XA:2185,SEX_T,AGE_YTHADULT_YGE15,2020,53.83,R
BEL,EAP_2WAP_SEX_AGE_RT,XA:2185,SEX_T,AGE_YTHADULT_Y15-24,2020,28.392,R
BEL,EAP_2WAP_SEX_AGE_RT,XA:2185,SEX_T,AGE_YTHADULT_YGE25,2020,57.802,R
BEL,EAP_2WAP_SEX_AGE_RT,XA:2185,SEX_T,AGE_YTHADULT_YGE15,2021,54.257,
BEL,EAP_2WAP_SEX_AGE_RT,XA:2185,SEX_T,AGE_YTHADULT_Y15-24,2021,29.448,
BEL,EAP_2WAP_SEX_AGE_RT,XA:2185,SEX_T,AGE_YTHADULT_YGE25,2021,58.117,
BEN,EAP_2WAP_SEX_AGE_RT,XA:2018,SEX_T,AGE_YTHADULT_YGE15,2010,71.866,
BEN,EAP_2WAP_SEX_AGE_RT,XA:2018,SEX_T,AGE_YTHADULT_Y15-24,2010,45.581,
BEN,EAP_2WAP_SEX_AGE_RT,XA:2018,SEX_T,AGE_YTHADULT_YGE25,2010,86.082,
BEN,EAP_2WAP_SEX_AGE_RT,XA:2018,SEX_T,AGE_YTHADULT_YGE15,2011,71.88,R
BEN,EAP_2WAP_SEX_AGE_RT,XA:2018,SEX_T,AGE_YTHADULT_Y15-24,2011,44.002,R
BEN,EAP_2WAP_SEX_AGE_RT,XA:2018,SEX_T,AGE_YTHADULT_YGE25,2011,86.932,R
BEN,EAP_2WAP_SEX_AGE_RT,XA:2018,SEX_T,AGE_YTHADULT_YGE15,2012,71.846,
BEN,EAP_2WAP_SEX_AGE_RT,XA:2018,SEX_T,AGE_YTHADULT_Y15-24,2012,43.831,
BEN,EAP_2WAP_SEX_AGE_RT,XA:2018,SEX_T,AGE_YTHADULT_YGE25,2012,86.944,
BEN,EAP_2WAP_SEX_AGE_RT,XA:2018,SEX_T,AGE_YTHADULT_YGE15,2013,71.806,
BEN,EAP_2WAP_SEX_AGE_RT,XA:2018,SEX_T,AGE_YTHADULT_Y15-24,2013,43.642,
BEN,EAP_2WAP_SEX_AGE_RT,XA:2018,SEX_T,AGE_YTHADULT_YGE25,2013,86.951,
BEN,EAP_2WAP_SEX_AGE_RT,XA:2018,SEX_T,AGE_YTHADULT_YGE15,2014,71.761,
BEN,EAP_2WAP_SEX_AGE_RT,XA:2018,SEX_T,AGE_YTHADULT_Y15-24,2014,43.418,
BEN,EAP_2WAP_SEX_AGE_RT,XA:2018,SEX_T,AGE_YTHADULT_YGE25,2014,86.963,
BEN,EAP_2WAP_SEX_AGE_RT,XA:2018,SEX_T,AGE_YTHADULT_YGE15,2015,71.712,
BEN,EAP_2WAP_SEX_AGE_RT,XA:2018,SEX_T,AGE_YTHADULT_Y15-24,2015,43.129,
BEN,EAP_2WAP_SEX_AGE_RT,XA:2018,SEX_T,AGE_YTHADULT_YGE25,2015,86.993,
BEN,EAP_2WAP_SEX_AGE_RT,XA:2018,SEX_T,AGE_YTHADULT_YGE15,2016,71.671,
BEN,EAP_2WAP_SEX_AGE_RT,XA:2018,SEX_T,AGE_YTHADULT_Y15-24,2016,42.89,
BEN,EAP_2WAP_SEX_AGE_RT,XA:2018,SEX_T,AGE_YTHADULT_YGE25,2016,86.988,
BEN,EAP_2WAP_SEX_AGE_RT,XA:2018,SEX_T,AGE_YTHADULT_YGE15,2017,71.624,
BEN,EAP_2WAP_SEX_AGE_RT,XA:2018,SEX_T,AGE_YTHADULT_Y15-24,2017,42.634,
BEN,EAP_2WAP_SEX_AGE_RT,XA:2018,SEX_T,AGE_YTHADULT_YGE25,2017,86.97,
BEN,EAP_2WAP_SEX_AGE_RT,XA:2018,SEX_T,AGE_YTHADULT_YGE15,2018,71.571,
BEN,EAP_2WAP_SEX_AGE_RT,XA:2018,SEX_T,AGE_YTHADULT_Y15-24,2018,42.354,
BEN,EAP_2WAP_SEX_AGE_RT,XA:2018,SEX_T,AGE_YTHADULT_YGE25,2018,86.947,
BEN,EAP_2WAP_SEX_AGE_RT,XA:2018,SEX_T,AGE_YTHADULT_YGE15,2019,71.513,
BEN,EAP_2WAP_SEX_AGE_RT,XA:2018,SEX_T,AGE_YTHADULT_Y15-24,2019,42.046,
BEN,EAP_2WAP_SEX_AGE_RT,XA:2018,SEX_T,AGE_YTHADULT_YGE25,2019,86.926,
BEN,EAP_2WAP_SEX_AGE_RT,XA:2018,SEX_T,AGE_YTHADULT_YGE15,2020,70.834,
BEN,EAP_2WAP_SEX_AGE_RT,XA:2018,SEX_T,AGE_YTHADULT_Y15-24,2020,41.293,
BEN,EAP_2WAP_SEX_AGE_RT,XA:2018,SEX_T,AGE_YTHADULT_YGE25,2020,86.19,
BEN,EAP_2WAP_SEX_AGE_RT,XA:2018,SEX_T,AGE_YTHADULT_YGE15,2021,70.947,
BEN,EAP_2WAP_SEX_AGE_RT,XA:2018,SEX_T,AGE_YTHADULT_Y15-24,2021,41.643,
BEN,EAP_2WAP_SEX_AGE_RT,XA:2018,SEX_T,AGE_YTHADULT_YGE25,2021,86.086,
BFA,EAP_2WAP_SEX_AGE_RT,XA:2034,SEX_T,AGE_YTHADULT_YGE15,2010,69.279,
BFA,EAP_2WAP_SEX_AGE_RT,XA:2034,SEX_T,AGE_YTHADULT_Y15-24,2010,59.365,
BFA,EAP_2WAP_SEX_AGE_RT,XA:2034,SEX_T,AGE_YTHADULT_YGE25,2010,75.121,
BFA,EAP_2WAP_SEX_AGE_RT,XA:2034,SEX_T,AGE_YTHADULT_YGE15,2011,68.384,
BFA,EAP_2WAP_SEX_AGE_RT,XA:2034,SEX_T,AGE_YTHADULT_Y15-24,2011,57.589,
BFA,EAP_2WAP_SEX_AGE_RT,XA:2034,SEX_T,AGE_YTHADULT_YGE25,2011,74.707,
BFA,EAP_2WAP_SEX_AGE_RT,XA:2034,SEX_T,AGE_YTHADULT_YGE15,2012,67.476,
BFA,EAP_2WAP_SEX_AGE_RT,XA:2034,SEX_T,AGE_YTHADULT_Y15-24,2012,55.792,
BFA,EAP_2WAP_SEX_AGE_RT,XA:2034,SEX_T,AGE_YTHADULT_YGE25,2012,74.287,
BFA,EAP_2WAP_SEX_AGE_RT,XA:2034,SEX_T,AGE_YTHADULT_YGE15,2013,66.554,
BFA,EAP_2WAP_SEX_AGE_RT,XA:2034,SEX_T,AGE_YTHADULT_Y15-24,2013,53.976,
BFA,EAP_2WAP_SEX_AGE_RT,XA:2034,SEX_T,AGE_YTHADULT_YGE25,2013,73.859,
BFA,EAP_2WAP_SEX_AGE_RT,XA:2034,SEX_T,AGE_YTHADULT_YGE15,2014,65.62,R
BFA,EAP_2WAP_SEX_AGE_RT,XA:2034,SEX_T,AGE_YTHADULT_Y15-24,2014,52.147,R
BFA,EAP_2WAP_SEX_AGE_RT,XA:2034,SEX_T,AGE_YTHADULT_YGE25,2014,73.423,R
BFA,EAP_2WAP_SEX_AGE_RT,XA:2034,SEX_T,AGE_YTHADULT_YGE15,2015,65.584,
BFA,EAP_2WAP_SEX_AGE_RT,XA:2034,SEX_T,AGE_YTHADULT_Y15-24,2015,51.942,
BFA,EAP_2WAP_SEX_AGE_RT,XA:2034,SEX_T,AGE_YTHADULT_YGE25,2015,73.468,
BFA,EAP_2WAP_SEX_AGE_RT,XA:2034,SEX_T,AGE_YTHADULT_YGE15,2016,65.549,
BFA,EAP_2WAP_SEX_AGE_RT,XA:2034,SEX_T,AGE_YTHADULT_Y15-24,2016,51.76,
BFA,EAP_2WAP_SEX_AGE_RT,XA:2034,SEX_T,AGE_YTHADULT_YGE25,2016,73.491,
BFA,EAP_2WAP_SEX_AGE_RT,XA:2034,SEX_T,AGE_YTHADULT_YGE15,2017,65.511,
BFA,EAP_2WAP_SEX_AGE_RT,XA:2034,SEX_T,AGE_YTHADULT_Y15-24,2017,51.559,
BFA,EAP_2WAP_SEX_AGE_RT,XA:2034,SEX_T,AGE_YTHADULT_YGE25,2017,73.522,
BFA,EAP_2WAP_SEX_AGE_RT,XA:2034,SEX_T,AGE_YTHADULT_YGE15,2018,65.467,
BFA,EAP_2WAP_SEX_AGE_RT,XA:2034,SEX_T,AGE_YTHADULT_Y15-24,2018,51.337,
