ref_area,indicator,source,sex,classif1,time,obs_value,obs_status,note_classif,note_indicator,note_source
AGO,EAP_DWAP_SEX_AGE_RT,AA:835,SEX_T,AGE_5YRBANDS_Y55-59,2014,51.62,,,,R1:3513
AGO,EAP_DWAP_SEX_AGE_RT,AA:835,SEX_T,AGE_5YRBANDS_Y60-64,2014,46.47,,,,R1:3513
AGO,EAP_DWAP_SEX_AGE_RT,AA:835,SEX_T,AGE_5YRBANDS_YGE65,2014,40.16,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_YTHADULT_YGE15,2010,55.2,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_YTHADULT_Y15-64,2010,62.26,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_YTHADULT_Y15-24,2010,33.64,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_YTHADULT_YGE25,2010,62.23,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_AGGREGATE_TOTAL,2010,55.2,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_AGGREGATE_Y15-24,2010,33.64,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_AGGREGATE_Y25-54,2010,77.72,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_AGGREGATE_Y55-64,2010,52.56,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_AGGREGATE_YGE65,2010,4.85,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_10YRBANDS_TOTAL,2010,55.2,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_10YRBANDS_Y15-24,2010,33.64,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_10YRBANDS_Y25-34,2010,72.33,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_10YRBANDS_Y35-44,2010,81.34,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_10YRBANDS_Y45-54,2010,80.42,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_10YRBANDS_Y55-64,2010,52.56,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_10YRBANDS_YGE65,2010,4.85,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_TOTAL,2010,55.2,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y15-19,2010,16.3,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y20-24,2010,50.45,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y25-29,2010,68.7,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y30-34,2010,76.85,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y35-39,2010,80.26,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y40-44,2010,82.41,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y45-49,2010,81.68,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y50-54,2010,79,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y55-59,2010,65.98,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y60-64,2010,35.4,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_YGE65,2010,4.85,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_YTHADULT_YGE15,2011,59.94,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_YTHADULT_Y15-64,2011,68.06,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_YTHADULT_Y15-24,2011,44.1,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_YTHADULT_YGE25,2011,64.78,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_AGGREGATE_TOTAL,2011,59.94,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_AGGREGATE_Y15-24,2011,44.1,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_AGGREGATE_Y25-54,2011,81.36,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_AGGREGATE_Y55-64,2011,60.66,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_AGGREGATE_YGE65,2011,10.66,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_10YRBANDS_TOTAL,2011,59.94,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_10YRBANDS_Y15-24,2011,44.1,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_10YRBANDS_Y25-34,2011,79.55,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_10YRBANDS_Y35-44,2011,82.89,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_10YRBANDS_Y45-54,2011,81.61,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_10YRBANDS_Y55-64,2011,60.66,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_10YRBANDS_YGE65,2011,10.66,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_TOTAL,2011,59.94,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y15-19,2011,25.97,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y20-24,2011,64.1,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y25-29,2011,81.47,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y30-34,2011,77.26,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y35-39,2011,81.99,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y40-44,2011,83.7,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y45-49,2011,83.3,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y50-54,2011,79.9,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y55-59,2011,70.58,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y60-64,2011,48.44,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_YGE65,2011,10.66,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_YTHADULT_YGE15,2012,56.99,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_YTHADULT_Y15-64,2012,64.52,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_YTHADULT_Y15-24,2012,36.21,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_YTHADULT_YGE25,2012,62.63,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_AGGREGATE_TOTAL,2012,56.99,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_AGGREGATE_Y15-24,2012,36.21,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_AGGREGATE_Y25-54,2012,78.1,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_AGGREGATE_Y55-64,2012,60.44,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_AGGREGATE_YGE65,2012,12.96,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_10YRBANDS_TOTAL,2012,56.99,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_10YRBANDS_Y15-24,2012,36.21,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_10YRBANDS_Y25-34,2012,76.49,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_10YRBANDS_Y35-44,2012,80.09,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_10YRBANDS_Y45-54,2012,77.54,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_10YRBANDS_Y55-64,2012,60.44,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_10YRBANDS_YGE65,2012,12.96,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_TOTAL,2012,56.99,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y15-19,2012,20.71,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y20-24,2012,55.66,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y25-29,2012,77.44,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y30-34,2012,75.43,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y35-39,2012,79.5,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y40-44,2012,80.56,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y45-49,2012,78.33,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y50-54,2012,76.83,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y55-59,2012,68.81,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y60-64,2012,49.88,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_YGE65,2012,12.96,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_YTHADULT_YGE15,2013,52.42,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_YTHADULT_Y15-64,2013,59.59,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_YTHADULT_Y15-24,2013,27.57,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_YTHADULT_YGE25,2013,59.66,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_AGGREGATE_TOTAL,2013,52.42,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_AGGREGATE_Y15-24,2013,27.57,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_AGGREGATE_Y25-54,2013,75.48,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_AGGREGATE_Y55-64,2013,56.61,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_AGGREGATE_YGE65,2013,10.23,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_10YRBANDS_TOTAL,2013,52.42,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_10YRBANDS_Y15-24,2013,27.57,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_10YRBANDS_Y25-34,2013,72.23,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_10YRBANDS_Y35-44,2013,76.25,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_10YRBANDS_Y45-54,2013,77.34,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_10YRBANDS_Y55-64,2013,56.61,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_10YRBANDS_YGE65,2013,10.23,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_TOTAL,2013,52.42,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y15-19,2013,12.88,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y20-24,2013,45.74,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y25-29,2013,70.73,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y30-34,2013,74.03,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y35-39,2013,76.27,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y40-44,2013,76.23,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y45-49,2013,80.24,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y50-54,2013,74.59,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y55-59,2013,66.63,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y60-64,2013,43.05,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_YGE65,2013,10.23,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_YTHADULT_YGE15,2014,53.42,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_YTHADULT_Y15-64,2014,61.2,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_YTHADULT_Y15-24,2014,28.96,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_YTHADULT_YGE25,2014,59.99,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_AGGREGATE_TOTAL,2014,53.42,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_AGGREGATE_Y15-24,2014,28.96,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_AGGREGATE_Y25-54,2014,76.27,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_AGGREGATE_Y55-64,2014,57.63,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_AGGREGATE_YGE65,2014,8.9,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_10YRBANDS_TOTAL,2014,53.42,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_10YRBANDS_Y15-24,2014,28.96,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_10YRBANDS_Y25-34,2014,73.33,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_10YRBANDS_Y35-44,2014,79.21,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_10YRBANDS_Y45-54,2014,76.53,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_10YRBANDS_Y55-64,2014,57.63,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_10YRBANDS_YGE65,2014,8.9,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_TOTAL,2014,53.42,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y15-19,2014,11.11,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y20-24,2014,46.27,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y25-29,2014,72.15,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y30-34,2014,74.73,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y35-39,2014,78.39,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y40-44,2014,79.94,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y45-49,2014,78.6,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y50-54,2014,74.69,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y55-59,2014,67.85,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y60-64,2014,43.72,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_YGE65,2014,8.9,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_YTHADULT_YGE15,2015,55.5,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_YTHADULT_Y15-64,2015,63.97,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_YTHADULT_Y15-24,2015,31.3,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_YTHADULT_YGE25,2015,61.77,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_AGGREGATE_TOTAL,2015,55.5,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_AGGREGATE_Y15-24,2015,31.3,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_AGGREGATE_Y25-54,2015,79.52,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_AGGREGATE_Y55-64,2015,59.91,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_AGGREGATE_YGE65,2015,8.57,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_10YRBANDS_TOTAL,2015,55.5,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_10YRBANDS_Y15-24,2015,31.3,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_10YRBANDS_Y25-34,2015,77.48,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_10YRBANDS_Y35-44,2015,81.17,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_10YRBANDS_Y45-54,2015,79.94,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_10YRBANDS_Y55-64,2015,59.91,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_10YRBANDS_YGE65,2015,8.57,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_TOTAL,2015,55.5,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y15-19,2015,13.33,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y20-24,2015,49.55,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y25-29,2015,75.36,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y30-34,2015,80.29,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y35-39,2015,80.77,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y40-44,2015,81.53,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y45-49,2015,82.05,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y50-54,2015,78.02,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y55-59,2015,70.45,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y60-64,2015,46.26,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_YGE65,2015,8.57,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_YTHADULT_YGE15,2016,57.31,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_YTHADULT_Y15-64,2016,66.02,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_YTHADULT_Y15-24,2016,31.65,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_YTHADULT_YGE25,2016,63.25,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_AGGREGATE_TOTAL,2016,57.31,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_AGGREGATE_Y15-24,2016,31.65,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_AGGREGATE_Y25-54,2016,80.57,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_AGGREGATE_Y55-64,2016,60.97,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_AGGREGATE_YGE65,2016,10.11,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_10YRBANDS_TOTAL,2016,57.31,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_10YRBANDS_Y15-24,2016,31.65,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_10YRBANDS_Y25-34,2016,77.62,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_10YRBANDS_Y35-44,2016,84.36,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_10YRBANDS_Y45-54,2016,80.19,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_10YRBANDS_Y55-64,2016,60.97,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_10YRBANDS_YGE65,2016,10.11,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_TOTAL,2016,57.31,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y15-19,2016,12.59,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y20-24,2016,52.67,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y25-29,2016,75.53,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y30-34,2016,79.72,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y35-39,2016,83.32,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y40-44,2016,85.39,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y45-49,2016,81.4,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y50-54,2016,79.05,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y55-59,2016,70.38,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_Y60-64,2016,48.57,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_5YRBANDS_YGE65,2016,10.11,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_YTHADULT_YGE15,2017,58.06,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_YTHADULT_Y15-64,2017,66.55,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_YTHADULT_Y15-24,2017,31.61,,,,R1:3513
ALB,EAP_DWAP_SEX_AGE_RT,BA:480,SEX_T,AGE_YTHADULT_YGE25,2017,64.1,,,,R1:3513
