Country Code,"Series Code","YR2004","YR2005","YR2006","YR2007","YR2008","YR2009","YR2010","YR2011","YR2012","YR2013","YR2014","YR2015","YR2016","YR2017","YR2018","YR2019","YR2020"
AZE,"5.14.01.01.povsurv","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
AZE,"5.51.01.08.primcomp","1","1","1","1","1","1","1","1","1","1","1","0.66667","1","1","1","1","1"
AZE,"IQ.SCI.SRCE","80","80","80","80","80","80","80","80","70","60","60","60","60","80","80","80","80"
AZE,"5.21.01.01.sdds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
AZE,"5.12.01.01.unesco","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
AZE,"3.11.01.03.popreg","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BGD,"5.51.01.09.water","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BGD,"3.01.04.01.agcen","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BGD,"2.04.01.01.excncpt","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BGD,"5.51.01.02.malnut","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BGD,"5.51.01.03.mortal","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BGD,"2.01.03.01.prcpbase","0","0","1","1","0","0","0","0","0","0","1","1","1","1","0","0","0"
BGD,"5.04.01.01.exdebt","1","1","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1"
BGD,"5.51.01.07.gender","0","0","0","0","0","0","0","0","0","0","0.66667","0.66667","0.33333","0.66667","0","0","0.33333"
BGD,"3.02.01.02.fscov","0","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0"
BGD,"5.13.01.01.hlthsurv","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BGD,"5.51.01.05.hiv","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0"
BGD,"5.51.01.04.immun","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BGD,"5.04.01.02.impexp","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
BGD,"5.51.01.01.poverty","1","0.66667","0.66667","0.66667","1","0.66667","0.66667","0.66667","0.66667","0.66667","0.66667","0.66667","0.66667","0.66667","0.66667","0.66667","0.66667"
BGD,"5.01.01.01.indust","1","1","1","1","1","1","1","1","0","0","1","1","1","1","1","1","1"
BGD,"5.51.01.06.matern","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BGD,"IQ.SCI.MTHD","50","60","70","70","40","40","50","50","40","40","70","60","60","50","30","30","30"
BGD,"2.01.01.02.nabase","1","1","1","1","0","0","0","0","0","0","1","1","1","1","0","0","0"
BGD,"5.13.01.01.who","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
BGD,"IQ.SCI.OVRL","70","72.2222222222222","75.5555555555556","75.5555555555556","66.6666666666667","65.5555555555556","68.8888888888889","68.8888888888889","65.5555555555556","65.5555555555556","80","76.6667","74.4444333333333","70.0000333333333","62.2222333333333","62.2222333333333","60"
BGD,"5.51.01.10.gdp","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BGD,"IQ.SCI.PRDC","80","76.66667","76.66667","76.66667","80","76.66667","76.66667","76.66667","76.66667","76.6666666666667","90","90.0001","83.3333","90.0001","76.6667","76.6667","70"
BGD,"3.11.01.01.popcen","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BGD,"5.14.01.01.povsurv","1","1","1","1","1","1","1","1","1","1","1","1","1","0.5","1","1","1"
BGD,"5.51.01.08.primcomp","0","0","0","0","0","0","0","0","0","0","0.66667","0.66667","0.33333","0.66667","0","0","0"
BGD,"IQ.SCI.SRCE","80","80","80","80","80","80","80","80","80","80","80","80","80","70","80","80","80"
BGD,"5.21.01.01.sdds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
BGD,"5.12.01.01.unesco","1","1","1","1","0","0","1","1","1","1","1","0","0","0","0","0","0"
BGD,"3.11.01.03.popreg","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
BLR,"5.51.01.09.water","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BLR,"3.01.04.01.agcen","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
BLR,"2.04.01.01.excncpt","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BLR,"5.51.01.02.malnut","0","0","0","0","0","0.33333","0.33333","0.33333","0.33333","0.33333","0.33333","0.33333","0.33333","0.33333","0.33333","0","0"
BLR,"5.51.01.03.mortal","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BLR,"2.01.03.01.prcpbase","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BLR,"5.04.01.01.exdebt","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BLR,"5.51.01.07.gender","0.33333","0","0","0","0","0","0.33333","0.33333","0.66667","0.66667","1","1","1","1","1","1","1"
BLR,"3.02.01.02.fscov","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BLR,"5.13.01.01.hlthsurv","0","0","0.5","1","1","1","1","1","1","1","1","1","1","1","0","0","0.5"
BLR,"5.51.01.05.hiv","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BLR,"5.51.01.04.immun","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BLR,"5.04.01.02.impexp","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
BLR,"5.51.01.01.poverty","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BLR,"5.01.01.01.indust","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BLR,"5.51.01.06.matern","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BLR,"IQ.SCI.MTHD","80","90","90","90","90","90","90","90","90","90","90","90","90","90","90","90","90"
BLR,"2.01.01.02.nabase","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BLR,"5.13.01.01.who","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BLR,"IQ.SCI.OVRL","80","83.3333333333333","80","83.3333333333333","83.3333333333333","84.4444444444444","85.5555555555555","85.5555555555555","86.6666666666667","86.6666666666667","87.7777777777778","87.7777666666667","87.7777666666667","87.7777666666667","81.1111","86.6666666666667","83.3333333333333"
BLR,"5.51.01.10.gdp","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BLR,"IQ.SCI.PRDC","80","80","80","80","80","83.33333","86.66667","86.66667","90","90","93.3333333333333","93.3333","93.3333","93.3333","93.3333","90","90"
BLR,"3.11.01.01.popcen","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BLR,"5.14.01.01.povsurv","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BLR,"5.51.01.08.primcomp","0.66667","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BLR,"IQ.SCI.SRCE","80","80","70","80","80","80","80","80","80","80","80","80","80","80","60","80","70"
BLR,"5.21.01.01.sdds","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BLR,"5.12.01.01.unesco","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BLR,"3.11.01.03.popreg","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BLZ,"5.51.01.09.water","..","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BLZ,"3.01.04.01.agcen","..","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1"
BLZ,"2.04.01.01.excncpt","..","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BLZ,"5.51.01.02.malnut","..","0","0","0","0","0.33333","0.33333","0.33333","0.33333","0.66667","0.66667","0.66667","0.66667","0.66667","1","1","0.66667"
BLZ,"5.51.01.03.mortal","..","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BLZ,"2.01.03.01.prcpbase","..","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
BLZ,"5.04.01.01.exdebt","..","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BLZ,"5.51.01.07.gender","..","1","0.66667","0.66667","0.33333","0.33333","0","0","0","0","1","1","1","1","1","1","1"
BLZ,"3.02.01.02.fscov","..","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
BLZ,"5.13.01.01.hlthsurv","..","1","1","1","1","1","1","0.5","1","1","0.5","0.5","0.5","0.5","0.5","0.5","0.5"
BLZ,"5.51.01.05.hiv","..","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0"
BLZ,"5.51.01.04.immun","..","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BLZ,"5.04.01.02.impexp","..","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
BLZ,"5.51.01.01.poverty","..","1","1","1","1","1","1","0.66667","0.33333","0","0","0","0","0","0","0","0"
BLZ,"5.01.01.01.indust","..","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
BLZ,"5.51.01.06.matern","..","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BLZ,"IQ.SCI.MTHD","..","50","50","50","50","50","50","50","40","40","40","40","40","40","40","40","40"
BLZ,"2.01.01.02.nabase","..","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0"
BLZ,"5.13.01.01.who","..","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BLZ,"IQ.SCI.OVRL","..","66.6666666666667","65.5555555555556","62.2222222222222","61.1111111111111","62.2222222222222","61.1111111111111","56.6666666666667","58.8888888888889","57.7777777777778","55.5555555555556","54.4444666666667","62.2222333333333","62.2222333333333","63.3333333333333","63.3333333333333","58.8889"
BLZ,"5.51.01.10.gdp","..","1","1","1","1","1","1","1","1","0.66667","1","0.66667","1","1","1","1","1"
BLZ,"IQ.SCI.PRDC","..","90","86.66667","86.66667","83.33333","86.66667","83.33333","80","76.66667","73.3333333333333","86.6666666666667","83.3334","86.6667","86.6667","90","90","76.6667"
BLZ,"3.11.01.01.popcen","..","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BLZ,"5.14.01.01.povsurv","..","1","1","0.5","0.5","0.5","0.5","0.5","1","1","0.5","0.5","0.5","0.5","0.5","0.5","0.5"
BLZ,"5.51.01.08.primcomp","..","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BLZ,"IQ.SCI.SRCE","..","60","60","50","50","50","50","40","60","60","40","40","60","60","60","60","60"
BLZ,"5.21.01.01.sdds","..","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
BLZ,"5.12.01.01.unesco","..","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BLZ,"3.11.01.03.popreg","..","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
BEN,"5.51.01.09.water","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BEN,"3.01.04.01.agcen","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","1","0"
BEN,"2.04.01.01.excncpt","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BEN,"5.51.01.02.malnut","0.33333","0.66667","0.66667","0.66667","0.66667","0.66667","0.66667","0.66667","0.66667","0.66667","0.33333","0.33333","0.66667","0.66667","0.66667","0.66667","0.66667"
BEN,"5.51.01.03.mortal","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BEN,"2.01.03.01.prcpbase","1","1","1","1","0","0","0","1","1","1","1","1","1","1","1","1","0"
BEN,"5.04.01.01.exdebt","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BEN,"5.51.01.07.gender","0.66667","1","1","1","0.66667","0.66667","0.33333","0.33333","0","0.33333","0.33333","0.33333","0.66667","0.66667","0.66667","0.66667","0.66667"
BEN,"3.02.01.02.fscov","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
BEN,"5.13.01.01.hlthsurv","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0.5","1","1"
BEN,"5.51.01.05.hiv","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BEN,"5.51.01.04.immun","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BEN,"5.04.01.02.impexp","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
BEN,"5.51.01.01.poverty","0","0","0","0.33333","0.33333","0.33333","0.33333","0.33333","0.33333","0.33333","0.33333","0.66667","0.66667","0.66667","0.66667","0.66667","0.66667"
BEN,"5.01.01.01.indust","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
BEN,"5.51.01.06.matern","0.33333","0.66667","0.66667","0.66667","0.66667","1","1","1","1","1","1","1","1","1","1","1","1"
BEN,"IQ.SCI.MTHD","40","40","40","40","30","30","30","40","40","40","40","40","50","50","50","40","40"
BEN,"2.01.01.02.nabase","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1"
BEN,"5.13.01.01.who","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
BEN,"IQ.SCI.OVRL","53.3333333333333","56.6666666666667","54.4444444444444","57.7777777777778","56.6666666666667","56.6666666666667","55.5555555555556","58.8888888888889","57.7777777777778","66.6666666666667","65.5555555555556","66.6666666666667","73.3333666666667","73.3333666666667","63.3333666666667","68.8889333333333","62.2222666666667"
BEN,"5.51.01.10.gdp","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BEN,"IQ.SCI.PRDC","70","80","83.33333","83.33333","80","80","76.66667","76.66667","73.33333","80","76.6666666666667","80","90.0001","90.0001","90.0001","86.6668","86.6668"
BEN,"3.11.01.01.popcen","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BEN,"5.14.01.01.povsurv","0.5","0.5","0","0.5","1","1","1","1","1","1","1","1","1","1","1","1","1"
BEN,"5.51.01.08.primcomp","0.66667","0.66667","1","0.66667","0.66667","0.33333","0.33333","0.33333","0.33333","0.66667","0.66667","0.66667","1","1","1","0.66667","0.66667"
BEN,"IQ.SCI.SRCE","50","50","40","50","60","60","60","60","60","80","80","80","80","80","50","80","60"
BEN,"5.21.01.01.sdds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
BEN,"5.12.01.01.unesco","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BEN,"3.11.01.03.popreg","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
BTN,"5.51.01.09.water","..","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BTN,"3.01.04.01.agcen","..","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BTN,"2.04.01.01.excncpt","..","0","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1"
BTN,"5.51.01.02.malnut","..","0.33333","0.33333","0.33333","0.33333","0.33333","0.33333","0.33333","0.33333","0.66667","0.66667","0.66667","0.66667","0.66667","0.66667","0.66667","0.66667"
BTN,"5.51.01.03.mortal","..","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BTN,"2.01.03.01.prcpbase","..","0","1","1","1","1","1","1","1","1","1","0","0","0","0","0","0"
BTN,"5.04.01.01.exdebt","..","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BTN,"5.51.01.07.gender","..","0.66667","0.33333","0.33333","0.33333","0.33333","0.66667","0.66667","0.66667","0.66667","1","1","1","0.66667","1","1","1"
BTN,"3.02.01.02.fscov","..","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0"
BTN,"5.13.01.01.hlthsurv","..","1","1","0.5","1","1","1","1","1","1","1","0.5","0.5","0.5","0","0","0"
BTN,"5.51.01.05.hiv","..","1","1","1","1","1","1","1","1","1","1","0","0","0","1","1","0"
BTN,"5.51.01.04.immun","..","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BTN,"5.04.01.02.impexp","..","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
BTN,"5.51.01.01.poverty","..","0","0","0.33333","0.33333","0.33333","0.33333","0.66667","0.66667","0.66667","1","1","1","0.66667","0.66667","0.66667","0.66667"
BTN,"5.01.01.01.indust","..","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
BTN,"5.51.01.06.matern","..","0.66667","0.66667","1","0.66667","0.66667","0.66667","1","1","1","1","1","1","1","1","1","1"
BTN,"IQ.SCI.MTHD","..","40","40","40","40","70","70","70","60","60","60","50","50","50","50","40","40"
BTN,"2.01.01.02.nabase","..","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0"
BTN,"5.13.01.01.who","..","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BTN,"IQ.SCI.OVRL","..","57.7777777777778","62.2222222222222","57.7777777777778","63.3333333333333","73.3333333333333","75.5555555555556","77.7777777777778","74.4444444444444","75.5555555555556","78.8888888888889","68.8889","68.8889","65.5556","66.6667","63.3333666666667","60.0000333333333"
BTN,"5.51.01.10.gdp","..","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BTN,"IQ.SCI.PRDC","..","73.33333","66.66667","73.33333","70","70","76.66667","83.33333","83.33333","86.6666666666667","96.6666666666667","86.6667","86.6667","76.6668","90.0001","90.0001","80.0001"
BTN,"3.11.01.01.popcen","..","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BTN,"5.14.01.01.povsurv","..","1","1","0.5","1","1","1","1","1","1","1","1","1","1","1","1","1"
BTN,"5.51.01.08.primcomp","..","0.66667","0.33333","0.33333","0.33333","0.33333","0.66667","0.66667","0.66667","0.66667","1","1","1","0.66667","0.66667","0.66667","0.66667"
BTN,"IQ.SCI.SRCE","..","60","80","60","80","80","80","80","80","80","80","70","70","70","60","60","60"
BTN,"5.21.01.01.sdds","..","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
BTN,"5.12.01.01.unesco","..","1","0","0","0","1","1","1","1","1","1","1","1","1","1","1","1"
BTN,"3.11.01.03.popreg","..","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
BOL,"5.51.01.09.water","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BOL,"3.01.04.01.agcen","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1"
BOL,"2.04.01.01.excncpt","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BOL,"5.51.01.02.malnut","1","1","0.66667","1","0.66667","0.66667","0.66667","0.66667","0.66667","0.66667","0.66667","0.66667","0.66667","0.33333","1","1","1"
BOL,"5.51.01.03.mortal","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BOL,"2.01.03.01.prcpbase","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0"
BOL,"5.04.01.01.exdebt","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BOL,"5.51.01.07.gender","1","1","0.66667","0.66667","0.66667","0.66667","0.66667","0.66667","0.66667","0.33333","0.66667","1","0","1","1","1","1"
BOL,"3.02.01.02.fscov","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0"
BOL,"5.13.01.01.hlthsurv","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0"
BOL,"5.51.01.05.hiv","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BOL,"5.51.01.04.immun","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BOL,"5.04.01.02.impexp","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0"
BOL,"5.51.01.01.poverty","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BOL,"5.01.01.01.indust","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
BOL,"5.51.01.06.matern","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BOL,"IQ.SCI.MTHD","50","50","50","50","50","60","50","60","50","70","60","60","50","30","40","40","40"
BOL,"2.01.01.02.nabase","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
BOL,"5.13.01.01.who","0","0","0","0","0","1","1","1","1","1","0","0","0","0","1","1","1"
BOL,"IQ.SCI.OVRL","68.8888888888889","70","67.7777777777778","67.7777777777778","66.6666666666667","70","66.6666666666667","70","67.7777777777778","72.2222222222222","76.6666666666667","78.8889","68.8889","67.7777666666667","66.6666666666667","66.6666666666667","66.6666666666667"
BOL,"5.51.01.10.gdp","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BOL,"IQ.SCI.PRDC","96.66667","100","93.33333","93.33333","90","90","90","90","93.33333","86.6666666666667","90","96.6667","76.6667","93.3333","100","100","100"
BOL,"3.11.01.01.popcen","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BOL,"5.14.01.01.povsurv","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
BOL,"5.51.01.08.primcomp","0.66667","1","1","0.66667","0.66667","0.66667","0.66667","0.66667","1","0.66667","0.66667","1","0","1","1","1","1"
BOL,"IQ.SCI.SRCE","60","60","60","60","60","60","60","60","60","60","80","80","80","80","60","60","60"
BOL,"5.21.01.01.sdds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
BOL,"5.12.01.01.unesco","1","1","1","1","1","1","0","1","0","1","1","1","1","1","1","1","1"
